"Population by Single Year of Age","Number"
"0",""
"Female","331"
"Male","351"
"1",""
"Female","337"
"Male","345"
"10",""
"Female","514"
"Male","558"
"11",""
"Female","370"
"Male","378"
"12",""
"Female","590"
"Male","580"
"13",""
"Female","435"
"Male","437"
"14",""
"Female","504"
"Male","475"
"15",""
"Female","443"
"Male","449"
"16",""
"Female","458"
"Male","404"
"17",""
"Female","391"
"Male","359"
"18",""
"Female","462"
"Male","398"
"19",""
"Female","318"
"Male","233"
"2",""
"Female","396"
"Male","429"
"20",""
"Female","414"
"Male","245"
"21",""
"Female","310"
"Male","155"
"22",""
"Female","399"
"Male","233"
"23",""
"Female","314"
"Male","150"
"24",""
"Female","305"
"Male","193"
"25",""
"Female","390"
"Male","218"
"26",""
"Female","298"
"Male","164"
"27",""
"Female","216"
"Male","208"
"28",""
"Female","356"
"Male","249"
"29",""
"Female","150"
"Male","159"
"3",""
"Female","372"
"Male","418"
"30",""
"Female","472"
"Male","287"
"31",""
"Female","123"
"Male","119"
"32",""
"Female","245"
"Male","224"
"33",""
"Female","177"
"Male","135"
"34",""
"Female","157"
"Male","132"
"35",""
"Female","452"
"Male","302"
"36",""
"Female","215"
"Male","143"
"37",""
"Female","130"
"Male","104"
"38",""
"Female","234"
"Male","178"
"39",""
"Female","87"
"Male","95"
"4",""
"Female","402"
"Male","477"
"40",""
"Female","449"
"Male","303"
"41",""
"Female","76"
"Male","90"
"42",""
"Female","185"
"Male","189"
"43",""
"Female","102"
"Male","116"
"44",""
"Female","100"
"Male","82"
"45",""
"Female","361"
"Male","259"
"46",""
"Female","98"
"Male","104"
"47",""
"Female","81"
"Male","81"
"48",""
"Female","153"
"Male","157"
"49",""
"Female","58"
"Male","71"
"5",""
"Female","444"
"Male","472"
"50",""
"Female","367"
"Male","240"
"51",""
"Female","64"
"Male","87"
"52",""
"Female","145"
"Male","129"
"53",""
"Female","92"
"Male","87"
"54",""
"Female","73"
"Male","83"
"55",""
"Female","247"
"Male","177"
"56",""
"Female","95"
"Male","105"
"57",""
"Female","51"
"Male","94"
"58",""
"Female","128"
"Male","136"
"59",""
"Female","67"
"Male","51"
"6",""
"Female","407"
"Male","434"
"60",""
"Female","362"
"Male","195"
"61",""
"Female","86"
"Male","83"
"62",""
"Female","156"
"Male","103"
"63",""
"Female","75"
"Male","64"
"64",""
"Female","51"
"Male","58"
"65",""
"Female","247"
"Male","145"
"66",""
"Female","67"
"Male","70"
"67",""
"Female","43"
"Male","48"
"68",""
"Female","93"
"Male","96"
"69",""
"Female","16"
"Male","41"
"7",""
"Female","367"
"Male","437"
"70",""
"Female","210"
"Male","128"
"71",""
"Female","24"
"Male","43"
"72",""
"Female","58"
"Male","61"
"73",""
"Female","31"
"Male","41"
"74",""
"Female","19"
"Male","32"
"75",""
"Female","123"
"Male","70"
"76",""
"Female","25"
"Male","25"
"77",""
"Female","18"
"Male","16"
"78",""
"Female","36"
"Male","36"
"79",""
"Female","11"
"Male","23"
"8",""
"Female","515"
"Male","470"
"80",""
"Female","84"
"Male","49"
"81",""
"Female","7"
"Male","12"
"82",""
"Female","24"
"Male","21"
"83",""
"Female","10"
"Male","13"
"84",""
"Female","17"
"Male","17"
"85",""
"Female","94"
"Male","42"
"9",""
"Female","405"
"Male","357"
