"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","21"
"Male","19"
"Bantaba",""
"Female","58"
"Male","42"
"Baraee",""
"Female","5"
"Male","11"
"Brahman - Hill",""
"Female","5927"
"Male","5246"
"Brahman - Tarai",""
"Female","12"
"Male","19"
"Chamling",""
"Female","33"
"Male","18"
"Chepang /Praja",""
"Female","8"
"Male","11"
"Chhetri",""
"Female","18969"
"Male","16709"
"Dalit Others",""
"Female","30"
"Male","28"
"Damai/Dholi",""
"Female","2593"
"Male","2147"
"Gaine",""
"Female","24"
"Male","20"
"Ghale",""
"Female","268"
"Male","243"
"Gharti/Bhujel",""
"Female","1654"
"Male","1497"
"Gurung",""
"Female","432"
"Male","376"
"Hajam/Thakur",""
"Female","28"
"Male","31"
"Halwai",""
"Female","0"
"Male","11"
"Hayu",""
"Female","8"
"Male","5"
"Kami",""
"Female","4761"
"Male","4085"
"Khawas",""
"Female","23"
"Male","30"
"Kulung",""
"Female","2032"
"Male","1917"
"Kumal",""
"Female","140"
"Male","122"
"Lhomi",""
"Female","9"
"Male","4"
"Limbu",""
"Female","107"
"Male","82"
"Magar",""
"Female","4509"
"Male","3983"
"Majhi",""
"Female","175"
"Male","157"
"Mallaha",""
"Female","16"
"Male","19"
"Mewahang Bala",""
"Female","226"
"Male","211"
"Nachhiring",""
"Female","609"
"Male","557"
"Newar",""
"Female","7690"
"Male","6885"
"Nurang",""
"Female","5"
"Male","9"
"Others",""
"Female","269"
"Male","299"
"Rai",""
"Female","30979"
"Male","27249"
"Samgpang",""
"Female","81"
"Male","72"
"Sanyasi/Dasnami",""
"Female","874"
"Male","807"
"Sarki",""
"Female","2281"
"Male","1896"
"Sherpa",""
"Female","1690"
"Male","1325"
"Sonar",""
"Female","6"
"Male","5"
"Sunuwar",""
"Female","113"
"Male","105"
"Tamang",""
"Female","9090"
"Male","8058"
"Teli",""
"Female","5"
"Male","20"
"Terai Others",""
"Female","15"
"Male","16"
"Thakuri",""
"Female","71"
"Male","67"
"Thami",""
"Female","110"
"Male","80"
"Tharu",""
"Female","36"
"Male","37"
"Thulung",""
"Female","101"
"Male","102"
"Undefined Others",""
"Female","42"
"Male","37"
"Yadav",""
"Female","8"
"Male","29"
"Yakkha",""
"Female","134"
"Male","101"
"Yamphu",""
"Female","79"
"Male","70"
