"Population by Single Year of Age","Number"
"0",""
"Female","228"
"Male","255"
"1",""
"Female","198"
"Male","238"
"10",""
"Female","362"
"Male","359"
"11",""
"Female","357"
"Male","355"
"12",""
"Female","386"
"Male","436"
"13",""
"Female","397"
"Male","396"
"14",""
"Female","409"
"Male","361"
"15",""
"Female","392"
"Male","394"
"16",""
"Female","422"
"Male","378"
"17",""
"Female","394"
"Male","319"
"18",""
"Female","422"
"Male","399"
"19",""
"Female","302"
"Male","249"
"2",""
"Female","196"
"Male","208"
"20",""
"Female","382"
"Male","311"
"21",""
"Female","296"
"Male","242"
"22",""
"Female","360"
"Male","315"
"23",""
"Female","245"
"Male","223"
"24",""
"Female","300"
"Male","264"
"25",""
"Female","330"
"Male","304"
"26",""
"Female","260"
"Male","224"
"27",""
"Female","228"
"Male","180"
"28",""
"Female","303"
"Male","291"
"29",""
"Female","139"
"Male","150"
"3",""
"Female","212"
"Male","221"
"30",""
"Female","412"
"Male","330"
"31",""
"Female","124"
"Male","121"
"32",""
"Female","255"
"Male","221"
"33",""
"Female","162"
"Male","148"
"34",""
"Female","151"
"Male","148"
"35",""
"Female","387"
"Male","348"
"36",""
"Female","218"
"Male","172"
"37",""
"Female","126"
"Male","117"
"38",""
"Female","199"
"Male","198"
"39",""
"Female","95"
"Male","112"
"4",""
"Female","278"
"Male","282"
"40",""
"Female","394"
"Male","349"
"41",""
"Female","100"
"Male","94"
"42",""
"Female","152"
"Male","199"
"43",""
"Female","119"
"Male","134"
"44",""
"Female","93"
"Male","122"
"45",""
"Female","279"
"Male","252"
"46",""
"Female","128"
"Male","109"
"47",""
"Female","90"
"Male","93"
"48",""
"Female","140"
"Male","140"
"49",""
"Female","97"
"Male","105"
"5",""
"Female","285"
"Male","256"
"50",""
"Female","316"
"Male","308"
"51",""
"Female","89"
"Male","113"
"52",""
"Female","119"
"Male","144"
"53",""
"Female","81"
"Male","83"
"54",""
"Female","81"
"Male","89"
"55",""
"Female","172"
"Male","167"
"56",""
"Female","105"
"Male","105"
"57",""
"Female","75"
"Male","113"
"58",""
"Female","94"
"Male","119"
"59",""
"Female","71"
"Male","60"
"6",""
"Female","306"
"Male","282"
"60",""
"Female","217"
"Male","189"
"61",""
"Female","53"
"Male","74"
"62",""
"Female","73"
"Male","89"
"63",""
"Female","51"
"Male","59"
"64",""
"Female","58"
"Male","59"
"65",""
"Female","152"
"Male","130"
"66",""
"Female","67"
"Male","70"
"67",""
"Female","84"
"Male","63"
"68",""
"Female","89"
"Male","98"
"69",""
"Female","33"
"Male","31"
"7",""
"Female","322"
"Male","309"
"70",""
"Female","122"
"Male","123"
"71",""
"Female","27"
"Male","43"
"72",""
"Female","57"
"Male","54"
"73",""
"Female","39"
"Male","36"
"74",""
"Female","34"
"Male","33"
"75",""
"Female","72"
"Male","73"
"76",""
"Female","27"
"Male","30"
"77",""
"Female","41"
"Male","32"
"78",""
"Female","45"
"Male","53"
"79",""
"Female","16"
"Male","26"
"8",""
"Female","305"
"Male","315"
"80",""
"Female","55"
"Male","44"
"81",""
"Female","16"
"Male","25"
"82",""
"Female","11"
"Male","23"
"83",""
"Female","7"
"Male","12"
"84",""
"Female","16"
"Male","15"
"85",""
"Female","80"
"Male","80"
"9",""
"Female","350"
"Male","304"
