"Population by Single Year of Age","Number"
"0",""
"Female","159"
"Male","157"
"1",""
"Female","199"
"Male","180"
"10",""
"Female","397"
"Male","406"
"11",""
"Female","145"
"Male","178"
"12",""
"Female","285"
"Male","353"
"13",""
"Female","155"
"Male","165"
"14",""
"Female","184"
"Male","249"
"15",""
"Female","167"
"Male","261"
"16",""
"Female","180"
"Male","227"
"17",""
"Female","89"
"Male","141"
"18",""
"Female","204"
"Male","292"
"19",""
"Female","65"
"Male","96"
"2",""
"Female","309"
"Male","256"
"20",""
"Female","279"
"Male","320"
"21",""
"Female","74"
"Male","95"
"22",""
"Female","154"
"Male","206"
"23",""
"Female","135"
"Male","81"
"24",""
"Female","127"
"Male","100"
"25",""
"Female","255"
"Male","351"
"26",""
"Female","116"
"Male","108"
"27",""
"Female","81"
"Male","96"
"28",""
"Female","238"
"Male","220"
"29",""
"Female","44"
"Male","28"
"3",""
"Female","294"
"Male","291"
"30",""
"Female","293"
"Male","356"
"31",""
"Female","45"
"Male","29"
"32",""
"Female","197"
"Male","146"
"33",""
"Female","107"
"Male","47"
"34",""
"Female","91"
"Male","67"
"35",""
"Female","255"
"Male","391"
"36",""
"Female","74"
"Male","69"
"37",""
"Female","51"
"Male","40"
"38",""
"Female","181"
"Male","138"
"39",""
"Female","38"
"Male","24"
"4",""
"Female","311"
"Male","316"
"40",""
"Female","249"
"Male","332"
"41",""
"Female","16"
"Male","32"
"42",""
"Female","88"
"Male","110"
"43",""
"Female","68"
"Male","29"
"44",""
"Female","55"
"Male","26"
"45",""
"Female","169"
"Male","286"
"46",""
"Female","37"
"Male","42"
"47",""
"Female","36"
"Male","30"
"48",""
"Female","121"
"Male","78"
"49",""
"Female","36"
"Male","19"
"5",""
"Female","370"
"Male","414"
"50",""
"Female","171"
"Male","253"
"51",""
"Female","19"
"Male","24"
"52",""
"Female","62"
"Male","55"
"53",""
"Female","57"
"Male","20"
"54",""
"Female","25"
"Male","17"
"55",""
"Female","171"
"Male","206"
"56",""
"Female","38"
"Male","30"
"57",""
"Female","26"
"Male","23"
"58",""
"Female","85"
"Male","54"
"59",""
"Female","28"
"Male","23"
"6",""
"Female","331"
"Male","382"
"60",""
"Female","178"
"Male","250"
"61",""
"Female","16"
"Male","19"
"62",""
"Female","71"
"Male","53"
"63",""
"Female","29"
"Male","22"
"64",""
"Female","23"
"Male","13"
"65",""
"Female","178"
"Male","189"
"66",""
"Female","19"
"Male","15"
"67",""
"Female","13"
"Male","21"
"68",""
"Female","68"
"Male","40"
"69",""
"Female","6"
"Male","12"
"7",""
"Female","275"
"Male","263"
"70",""
"Female","90"
"Male","152"
"71",""
"Female","8"
"Male","20"
"72",""
"Female","25"
"Male","22"
"73",""
"Female","10"
"Male","6"
"74",""
"Female","5"
"Male","2"
"75",""
"Female","48"
"Male","64"
"76",""
"Female","4"
"Male","10"
"77",""
"Female","1"
"Male","2"
"78",""
"Female","3"
"Male","7"
"79",""
"Female","2"
"Male","0"
"8",""
"Female","389"
"Male","415"
"80",""
"Female","22"
"Male","21"
"81",""
"Female","0"
"Male","1"
"82",""
"Female","1"
"Male","4"
"83",""
"Female","3"
"Male","0"
"85",""
"Female","19"
"Male","26"
"9",""
"Female","176"
"Male","185"
