"Population by Caste Ethinicity","Number"
"Badi",""
"Female","27"
"Male","26"
"","53"
"Brahman - Hill",""
"Female","1935"
"Male","1664"
"","3599"
"Brahman - Tarai",""
"Female","0"
"Male","18"
"","18"
"Chhetri",""
"Female","5383"
"Male","4279"
"","9662"
"Dalit Others",""
"Female","6"
"Male","7"
"","13"
"Damai/Dholi",""
"Female","233"
"Male","204"
"","437"
"Dhanuk",""
"Female","7"
"Male","4"
"","11"
"Gharti/Bhujel",""
"Female","335"
"Male","305"
"","640"
"Gurung",""
"Female","44"
"Male","33"
"","77"
"Hajam/Thakur",""
"Female","12"
"Male","20"
"","32"
"Halwai",""
"Female","4"
"Male","13"
"","17"
"Jirel",""
"Female","18"
"Male","20"
"","38"
"Kami",""
"Female","615"
"Male","500"
"","1115"
"Kathabaniyan",""
"Female","18"
"Male","19"
"","37"
"Koiri/Kushwaha",""
"Female","7"
"Male","10"
"","17"
"Magar",""
"Female","91"
"Male","87"
"","178"
"Musalman",""
"Female","7"
"Male","23"
"","30"
"Newar",""
"Female","3179"
"Male","2689"
"","5868"
"Others",""
"Female","58"
"Male","69"
"","127"
"Rai",""
"Female","24"
"Male","20"
"","44"
"Sanyasi/Dasnami",""
"Female","59"
"Male","48"
"","107"
"Sarki",""
"Female","292"
"Male","282"
"","574"
"Sherpa",""
"Female","221"
"Male","217"
"","438"
"Sunuwar",""
"Female","16"
"Male","19"
"","35"
"Tamang",""
"Female","2702"
"Male","2371"
"","5073"
"Terai Others",""
"Female","8"
"Male","6"
"","14"
"Thakuri",""
"Female","57"
"Male","44"
"","101"
"Thami",""
"Female","2122"
"Male","1955"
"","4077"
"Undefined Others",""
"Female","22"
"Male","20"
"","42"
"Yadav",""
"Female","4"
"Male","8"
"","12"
