"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","98"
"Male","108"
"","206"
"Baraee",""
"Female","168"
"Male","139"
"","307"
"Brahman - Hill",""
"Female","9"
"Male","5"
"","14"
"Brahman - Tarai",""
"Female","12"
"Male","4"
"","16"
"Chamar/ Harijan/ Ram",""
"Female","403"
"Male","373"
"","776"
"Chhetri",""
"Female","15"
"Male","14"
"","29"
"Danuwar",""
"Female","41"
"Male","40"
"","81"
"Dhanuk",""
"Female","46"
"Male","35"
"","81"
"Dhobi",""
"Female","112"
"Male","116"
"","228"
"Dom",""
"Female","35"
"Male","38"
"","73"
"Dusadh/ Pasawan/ Pasi",""
"Female","139"
"Male","135"
"","274"
"Hajam/Thakur",""
"Female","188"
"Male","170"
"","358"
"Halwai",""
"Female","99"
"Male","80"
"","179"
"Kalwar",""
"Female","102"
"Male","92"
"","194"
"Kewat",""
"Female","180"
"Male","185"
"","365"
"Khatwe",""
"Female","390"
"Male","427"
"","817"
"Koiri/Kushwaha",""
"Female","341"
"Male","303"
"","644"
"Mali",""
"Female","8"
"Male","13"
"","21"
"Mallaha",""
"Female","408"
"Male","346"
"","754"
"Musahar",""
"Female","366"
"Male","375"
"","741"
"Musalman",""
"Female","670"
"Male","630"
"","1300"
"Others",""
"Female","28"
"Male","16"
"","44"
"Rajput",""
"Female","26"
"Male","22"
"","48"
"Sonar",""
"Female","47"
"Male","40"
"","87"
"Tatma/Tatwa",""
"Female","225"
"Male","182"
"","407"
"Teli",""
"Female","582"
"Male","533"
"","1115"
"Terai Others",""
"Female","88"
"Male","90"
"","178"
"Tharu",""
"Female","97"
"Male","109"
"","206"
"Yadav",""
"Female","4781"
"Male","4695"
"","9476"
