"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","33"
"Male","38"
"","71"
"Badi",""
"Female","10"
"Male","10"
"","20"
"Bangali",""
"Female","21"
"Male","12"
"","33"
"Bantar/Sardar",""
"Female","1581"
"Male","1510"
"","3091"
"Baraee",""
"Female","47"
"Male","51"
"","98"
"Bin",""
"Female","18"
"Male","15"
"","33"
"Brahman - Hill",""
"Female","240"
"Male","222"
"","462"
"Brahman - Tarai",""
"Female","46"
"Male","32"
"","78"
"Chamar/ Harijan/ Ram",""
"Female","202"
"Male","227"
"","429"
"Chhetri",""
"Female","201"
"Male","220"
"","421"
"Damai/Dholi",""
"Female","25"
"Male","22"
"","47"
"Dhanuk",""
"Female","97"
"Male","95"
"","192"
"Dhobi",""
"Female","104"
"Male","105"
"","209"
"Dom",""
"Female","12"
"Male","10"
"","22"
"Dusadh/ Pasawan/ Pasi",""
"Female","687"
"Male","673"
"","1360"
"Gangai",""
"Female","5515"
"Male","5186"
"","10701"
"Gharti/Bhujel",""
"Female","11"
"Male","6"
"","17"
"Gurung",""
"Female","23"
"Male","26"
"","49"
"Hajam/Thakur",""
"Female","264"
"Male","259"
"","523"
"Halwai",""
"Female","227"
"Male","200"
"","427"
"Kahar",""
"Female","65"
"Male","76"
"","141"
"Kalwar",""
"Female","7"
"Male","4"
"","11"
"Kamar",""
"Female","16"
"Male","29"
"","45"
"Kami",""
"Female","42"
"Male","36"
"","78"
"Kathabaniyan",""
"Female","205"
"Male","220"
"","425"
"Kayastha",""
"Female","30"
"Male","23"
"","53"
"Kewat",""
"Female","1394"
"Male","1480"
"","2874"
"Khawas",""
"Female","383"
"Male","329"
"","712"
"Koiri/Kushwaha",""
"Female","10"
"Male","6"
"","16"
"Kumhar",""
"Female","22"
"Male","15"
"","37"
"Limbu",""
"Female","12"
"Male","7"
"","19"
"Lohar",""
"Female","21"
"Male","24"
"","45"
"Magar",""
"Female","22"
"Male","18"
"","40"
"Mali",""
"Female","9"
"Male","8"
"","17"
"Mallaha",""
"Female","478"
"Male","462"
"","940"
"Marwadi",""
"Female","12"
"Male","24"
"","36"
"Musahar",""
"Female","1185"
"Male","1289"
"","2474"
"Musalman",""
"Female","1677"
"Male","1552"
"","3229"
"Newar",""
"Female","25"
"Male","20"
"","45"
"Nuniya",""
"Female","676"
"Male","669"
"","1345"
"Others",""
"Female","41"
"Male","23"
"","64"
"Rai",""
"Female","9"
"Male","5"
"","14"
"Rajbansi",""
"Female","1405"
"Male","1350"
"","2755"
"Rajput",""
"Female","15"
"Male","11"
"","26"
"Sanyasi/Dasnami",""
"Female","64"
"Male","68"
"","132"
"Sarki",""
"Female","13"
"Male","15"
"","28"
"Satar/ Santhal",""
"Female","630"
"Male","620"
"","1250"
"Sonar",""
"Female","91"
"Male","103"
"","194"
"Sudhi",""
"Female","487"
"Male","483"
"","970"
"Sunuwar",""
"Female","16"
"Male","16"
"","32"
"Tamang",""
"Female","11"
"Male","8"
"","19"
"Teli",""
"Female","115"
"Male","124"
"","239"
"Terai Others",""
"Female","656"
"Male","706"
"","1362"
"Tharu",""
"Female","89"
"Male","85"
"","174"
"Undefined Others",""
"Female","28"
"Male","24"
"","52"
"Yadav",""
"Female","610"
"Male","608"
"","1218"
