"Population by Caste Ethinicity","Number"
"Amat",""
"Female","4"
"Male","9"
"","13"
"Badhaee",""
"Female","9"
"Male","8"
"","17"
"Badi",""
"Female","38"
"Male","40"
"","78"
"Bahing",""
"Female","16"
"Male","7"
"","23"
"Bangali",""
"Female","7"
"Male","17"
"","24"
"Bantar/Sardar",""
"Female","15"
"Male","17"
"","32"
"Baraee",""
"Female","42"
"Male","51"
"","93"
"Bhote",""
"Female","21"
"Male","19"
"","40"
"Bote",""
"Female","104"
"Male","90"
"","194"
"Brahman - Hill",""
"Female","3596"
"Male","3192"
"","6788"
"Brahman - Tarai",""
"Female","45"
"Male","44"
"","89"
"Chamar/ Harijan/ Ram",""
"Female","49"
"Male","46"
"","95"
"Chamling",""
"Female","183"
"Male","148"
"","331"
"Chhetri",""
"Female","11435"
"Male","9785"
"","21220"
"Damai/Dholi",""
"Female","1144"
"Male","1036"
"","2180"
"Danuwar",""
"Female","2225"
"Male","1790"
"","4015"
"Dhanuk",""
"Female","23"
"Male","36"
"","59"
"Dhimal",""
"Female","236"
"Male","185"
"","421"
"Dhobi",""
"Female","21"
"Male","17"
"","38"
"Dom",""
"Female","59"
"Male","60"
"","119"
"Dusadh/ Pasawan/ Pasi",""
"Female","15"
"Male","7"
"","22"
"Gaderi/Bhedihar",""
"Female","10"
"Male","8"
"","18"
"Gharti/Bhujel",""
"Female","303"
"Male","249"
"","552"
"Gurung",""
"Female","44"
"Male","43"
"","87"
"Hajam/Thakur",""
"Female","207"
"Male","219"
"","426"
"Halwai",""
"Female","259"
"Male","245"
"","504"
"Kalar",""
"Female","55"
"Male","34"
"","89"
"Kalwar",""
"Female","135"
"Male","118"
"","253"
"Kami",""
"Female","1932"
"Male","1714"
"","3646"
"Kathabaniyan",""
"Female","317"
"Male","313"
"","630"
"Kayastha",""
"Female","57"
"Male","72"
"","129"
"Koiri/Kushwaha",""
"Female","19"
"Male","34"
"","53"
"Kumal",""
"Female","10"
"Male","13"
"","23"
"Kumhar",""
"Female","9"
"Male","6"
"","15"
"Kurmi",""
"Female","13"
"Male","14"
"","27"
"Limbu",""
"Female","73"
"Male","76"
"","149"
"Magar",""
"Female","4177"
"Male","3734"
"","7911"
"Majhi",""
"Female","220"
"Male","192"
"","412"
"Mallaha",""
"Female","60"
"Male","73"
"","133"
"Marwadi",""
"Female","15"
"Male","18"
"","33"
"Musahar",""
"Female","1108"
"Male","1190"
"","2298"
"Musalman",""
"Female","713"
"Male","626"
"","1339"
"Newar",""
"Female","1323"
"Male","1191"
"","2514"
"Others",""
"Female","61"
"Male","61"
"","122"
"Rai",""
"Female","5757"
"Male","5127"
"","10884"
"Rajbansi",""
"Female","6"
"Male","5"
"","11"
"Rajdhob",""
"Female","9"
"Male","8"
"","17"
"Rajput",""
"Female","18"
"Male","16"
"","34"
"Samgpang",""
"Female","8"
"Male","4"
"","12"
"Sanyasi/Dasnami",""
"Female","151"
"Male","122"
"","273"
"Sarki",""
"Female","874"
"Male","825"
"","1699"
"Sherpa",""
"Female","58"
"Male","48"
"","106"
"Sonar",""
"Female","105"
"Male","103"
"","208"
"Sudhi",""
"Female","116"
"Male","127"
"","243"
"Sunuwar",""
"Female","27"
"Male","29"
"","56"
"Tamang",""
"Female","1380"
"Male","1173"
"","2553"
"Teli",""
"Female","301"
"Male","301"
"","602"
"Terai Others",""
"Female","36"
"Male","35"
"","71"
"Thakuri",""
"Female","79"
"Male","65"
"","144"
"Tharu",""
"Female","6843"
"Male","6219"
"","13062"
"Thulung",""
"Female","8"
"Male","3"
"","11"
"Undefined Others",""
"Female","39"
"Male","24"
"","63"
"Yadav",""
"Female","114"
"Male","140"
"","254"
