"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","80"
"Male","71"
"Brahman - Hill",""
"Female","2973"
"Male","2609"
"Chhetri",""
"Female","7117"
"Male","5941"
"Dalit Others",""
"Female","824"
"Male","754"
"Damai/Dholi",""
"Female","759"
"Male","673"
"Gharti/Bhujel",""
"Female","58"
"Male","33"
"Gurung",""
"Female","392"
"Male","289"
"Halwai",""
"Female","16"
"Male","20"
"Kami",""
"Female","4159"
"Male","3428"
"Kathabaniyan",""
"Female","7"
"Male","9"
"Kumal",""
"Female","59"
"Male","48"
"Lohar",""
"Female","135"
"Male","107"
"Magar",""
"Female","867"
"Male","798"
"Majhi",""
"Female","45"
"Male","42"
"Marwadi",""
"Female","7"
"Male","7"
"Musalman",""
"Female","30"
"Male","47"
"Newar",""
"Female","200"
"Male","182"
"Others",""
"Female","49"
"Male","35"
"Rai",""
"Female","19"
"Male","14"
"Sanyasi/Dasnami",""
"Female","151"
"Male","101"
"Sarki",""
"Female","855"
"Male","706"
"Tamang",""
"Female","3356"
"Male","2787"
"Terai Others",""
"Female","14"
"Male","7"
"Thakuri",""
"Female","1289"
"Male","1118"
"Tharu",""
"Female","5265"
"Male","5081"
