"Population by Single Year of Age","Number"
"0",""
"Female","305"
"Male","338"
"1",""
"Female","309"
"Male","331"
"10",""
"Female","640"
"Male","730"
"11",""
"Female","290"
"Male","302"
"12",""
"Female","561"
"Male","687"
"13",""
"Female","351"
"Male","367"
"14",""
"Female","461"
"Male","431"
"15",""
"Female","425"
"Male","441"
"16",""
"Female","423"
"Male","409"
"17",""
"Female","247"
"Male","277"
"18",""
"Female","331"
"Male","509"
"19",""
"Female","174"
"Male","202"
"2",""
"Female","384"
"Male","373"
"20",""
"Female","380"
"Male","375"
"21",""
"Female","139"
"Male","221"
"22",""
"Female","322"
"Male","365"
"23",""
"Female","211"
"Male","186"
"24",""
"Female","222"
"Male","232"
"25",""
"Female","653"
"Male","557"
"26",""
"Female","200"
"Male","204"
"27",""
"Female","165"
"Male","183"
"28",""
"Female","363"
"Male","341"
"29",""
"Female","66"
"Male","102"
"3",""
"Female","469"
"Male","445"
"30",""
"Female","653"
"Male","599"
"31",""
"Female","52"
"Male","78"
"32",""
"Female","282"
"Male","313"
"33",""
"Female","126"
"Male","102"
"34",""
"Female","123"
"Male","81"
"35",""
"Female","634"
"Male","671"
"36",""
"Female","144"
"Male","155"
"37",""
"Female","85"
"Male","80"
"38",""
"Female","225"
"Male","232"
"39",""
"Female","30"
"Male","51"
"4",""
"Female","462"
"Male","459"
"40",""
"Female","533"
"Male","527"
"41",""
"Female","32"
"Male","69"
"42",""
"Female","164"
"Male","197"
"43",""
"Female","87"
"Male","61"
"44",""
"Female","62"
"Male","73"
"45",""
"Female","440"
"Male","475"
"46",""
"Female","72"
"Male","75"
"47",""
"Female","53"
"Male","62"
"48",""
"Female","118"
"Male","126"
"49",""
"Female","28"
"Male","42"
"5",""
"Female","490"
"Male","525"
"50",""
"Female","396"
"Male","425"
"51",""
"Female","33"
"Male","39"
"52",""
"Female","79"
"Male","80"
"53",""
"Female","47"
"Male","37"
"54",""
"Female","36"
"Male","36"
"55",""
"Female","355"
"Male","361"
"56",""
"Female","45"
"Male","54"
"57",""
"Female","26"
"Male","36"
"58",""
"Female","94"
"Male","75"
"59",""
"Female","26"
"Male","34"
"6",""
"Female","424"
"Male","436"
"60",""
"Female","318"
"Male","374"
"61",""
"Female","29"
"Male","35"
"62",""
"Female","74"
"Male","67"
"63",""
"Female","47"
"Male","38"
"64",""
"Female","29"
"Male","26"
"65",""
"Female","265"
"Male","237"
"66",""
"Female","17"
"Male","29"
"67",""
"Female","17"
"Male","20"
"68",""
"Female","40"
"Male","69"
"69",""
"Female","9"
"Male","14"
"7",""
"Female","456"
"Male","458"
"70",""
"Female","177"
"Male","203"
"71",""
"Female","3"
"Male","13"
"72",""
"Female","31"
"Male","31"
"73",""
"Female","13"
"Male","4"
"74",""
"Female","7"
"Male","3"
"75",""
"Female","96"
"Male","92"
"76",""
"Female","8"
"Male","5"
"77",""
"Female","4"
"Male","3"
"78",""
"Female","7"
"Male","15"
"79",""
"Female","0"
"Male","3"
"8",""
"Female","594"
"Male","601"
"80",""
"Female","48"
"Male","57"
"81",""
"Female","4"
"Male","5"
"82",""
"Female","1"
"Male","5"
"83",""
"Female","2"
"Male","2"
"84",""
"Female","2"
"Male","1"
"85",""
"Female","39"
"Male","58"
"9",""
"Female","326"
"Male","331"
