"Population by Caste Ethinicity","Number"
"Brahman - Hill",""
"Female","1965"
"Male","1722"
"","3687"
"Brahman - Tarai",""
"Female","156"
"Male","151"
"","307"
"Chhetri",""
"Female","1985"
"Male","1880"
"","3865"
"Damai/Dholi",""
"Female","851"
"Male","741"
"","1592"
"Gharti/Bhujel",""
"Female","262"
"Male","270"
"","532"
"Hayu",""
"Female","11"
"Male","11"
"","22"
"Kami",""
"Female","961"
"Male","872"
"","1833"
"Magar",""
"Female","6551"
"Male","5898"
"","12449"
"Majhi",""
"Female","203"
"Male","214"
"","417"
"Newar",""
"Female","1759"
"Male","1614"
"","3373"
"Others",""
"Female","35"
"Male","44"
"","79"
"Rai",""
"Female","16"
"Male","13"
"","29"
"Sanyasi/Dasnami",""
"Female","80"
"Male","75"
"","155"
"Sarki",""
"Female","1048"
"Male","1011"
"","2059"
"Sonar",""
"Female","11"
"Male","23"
"","34"
"Sudhi",""
"Female","6"
"Male","8"
"","14"
"Sunuwar",""
"Female","137"
"Male","113"
"","250"
"Tamang",""
"Female","2844"
"Male","2580"
"","5424"
"Teli",""
"Female","4"
"Male","9"
"","13"
"Thakuri",""
"Female","144"
"Male","127"
"","271"
