"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","47"
"Male","48"
"Bangali",""
"Female","7"
"Male","7"
"Bantar/Sardar",""
"Female","297"
"Male","259"
"Baraee",""
"Female","527"
"Male","477"
"Bin",""
"Female","150"
"Male","148"
"Brahman - Hill",""
"Female","292"
"Male","262"
"Brahman - Tarai",""
"Female","98"
"Male","106"
"Chamar/ Harijan/ Ram",""
"Female","2407"
"Male","2277"
"Chhetri",""
"Female","195"
"Male","176"
"Damai/Dholi",""
"Female","41"
"Male","41"
"Danuwar",""
"Female","212"
"Male","206"
"Dhankar/ Dharikar",""
"Female","9"
"Male","8"
"Dhanuk",""
"Female","1247"
"Male","1116"
"Dhobi",""
"Female","326"
"Male","303"
"Dom",""
"Female","49"
"Male","52"
"Dusadh/ Pasawan/ Pasi",""
"Female","525"
"Male","540"
"Gharti/Bhujel",""
"Female","4"
"Male","8"
"Hajam/Thakur",""
"Female","374"
"Male","363"
"Halwai",""
"Female","744"
"Male","750"
"Jhangad/ Dhagar",""
"Female","150"
"Male","150"
"Kalwar",""
"Female","150"
"Male","161"
"Kami",""
"Female","88"
"Male","67"
"Kathabaniyan",""
"Female","49"
"Male","64"
"Kayastha",""
"Female","62"
"Male","59"
"Kewat",""
"Female","1663"
"Male","1380"
"Khatwe",""
"Female","99"
"Male","111"
"Koiri/Kushwaha",""
"Female","941"
"Male","971"
"Kumal",""
"Female","93"
"Male","81"
"Kumhar",""
"Female","162"
"Male","137"
"Kurmi",""
"Female","440"
"Male","488"
"Lohar",""
"Female","40"
"Male","48"
"Magar",""
"Female","511"
"Male","434"
"Majhi",""
"Female","20"
"Male","18"
"Mallaha",""
"Female","349"
"Male","300"
"Marwadi",""
"Female","9"
"Male","14"
"Musahar",""
"Female","1767"
"Male","1730"
"Musalman",""
"Female","1393"
"Male","1293"
"Newar",""
"Female","354"
"Male","350"
"Others",""
"Female","48"
"Male","42"
"Punjabi/Sikh",""
"Female","6"
"Male","8"
"Rai",""
"Female","110"
"Male","88"
"Rajput",""
"Female","107"
"Male","115"
"Sanyasi/Dasnami",""
"Female","35"
"Male","46"
"Sarki",""
"Female","66"
"Male","73"
"Sonar",""
"Female","55"
"Male","56"
"Sudhi",""
"Female","1658"
"Male","1744"
"Sunuwar",""
"Female","32"
"Male","34"
"Tamang",""
"Female","102"
"Male","103"
"Tatma/Tatwa",""
"Female","157"
"Male","140"
"Teli",""
"Female","2304"
"Male","2309"
"Terai Others",""
"Female","28"
"Male","16"
"Thami",""
"Female","6"
"Male","7"
"Tharu",""
"Female","250"
"Male","263"
"Undefined Others",""
"Female","46"
"Male","50"
"Yadav",""
"Female","3963"
"Male","3950"
