"Population by Caste Ethinicity","Number"
"Bangali",""
"Female","129"
"Male","157"
"","286"
"Baraee",""
"Female","1499"
"Male","1566"
"","3065"
"Bin",""
"Female","859"
"Male","918"
"","1777"
"Brahman - Hill",""
"Female","93"
"Male","119"
"","212"
"Brahman - Tarai",""
"Female","70"
"Male","79"
"","149"
"Chamar/ Harijan/ Ram",""
"Female","527"
"Male","533"
"","1060"
"Damai/Dholi",""
"Female","47"
"Male","42"
"","89"
"Dhanuk",""
"Female","20"
"Male","26"
"","46"
"Dhobi",""
"Female","347"
"Male","334"
"","681"
"Dhunia",""
"Female","19"
"Male","23"
"","42"
"Dusadh/ Pasawan/ Pasi",""
"Female","298"
"Male","327"
"","625"
"Ghale",""
"Female","58"
"Male","68"
"","126"
"Hajam/Thakur",""
"Female","169"
"Male","185"
"","354"
"Kahar",""
"Female","39"
"Male","51"
"","90"
"Kalwar",""
"Female","250"
"Male","263"
"","513"
"Kamar",""
"Female","50"
"Male","47"
"","97"
"Kanu",""
"Female","929"
"Male","1019"
"","1948"
"Kathabaniyan",""
"Female","222"
"Male","227"
"","449"
"Kayastha",""
"Female","7"
"Male","7"
"","14"
"Koiri/Kushwaha",""
"Female","258"
"Male","303"
"","561"
"Kumal",""
"Female","327"
"Male","386"
"","713"
"Kumhar",""
"Female","219"
"Male","213"
"","432"
"Kurmi",""
"Female","911"
"Male","932"
"","1843"
"Limbu",""
"Female","10"
"Male","9"
"","19"
"Lohar",""
"Female","196"
"Male","224"
"","420"
"Magar",""
"Female","367"
"Male","408"
"","775"
"Mali",""
"Female","9"
"Male","12"
"","21"
"Mallaha",""
"Female","455"
"Male","495"
"","950"
"Musalman",""
"Female","1302"
"Male","1329"
"","2631"
"Nuniya",""
"Female","59"
"Male","69"
"","128"
"Others",""
"Female","31"
"Male","15"
"","46"
"Sanyasi/Dasnami",""
"Female","110"
"Male","121"
"","231"
"Sarki",""
"Female","19"
"Male","31"
"","50"
"Sonar",""
"Female","124"
"Male","135"
"","259"
"Tatma/Tatwa",""
"Female","595"
"Male","622"
"","1217"
"Teli",""
"Female","785"
"Male","876"
"","1661"
"Terai Others",""
"Female","125"
"Male","148"
"","273"
"Yadav",""
"Female","274"
"Male","301"
"","575"
"Yakkha",""
"Female","24"
"Male","16"
"","40"
