"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","80"
"Male","71"
"Bangali",""
"Female","16"
"Male","11"
"Bote",""
"Female","434"
"Male","389"
"Brahman - Hill",""
"Female","5974"
"Male","4888"
"Brahman - Tarai",""
"Female","15"
"Male","20"
"Chamar/ Harijan/ Ram",""
"Female","3"
"Male","13"
"Chepang /Praja",""
"Female","101"
"Male","96"
"Chhetri",""
"Female","5294"
"Male","3933"
"Dalit Others",""
"Female","61"
"Male","64"
"Damai/Dholi",""
"Female","1533"
"Male","1104"
"Darai",""
"Female","1915"
"Male","1558"
"Dhobi",""
"Female","3"
"Male","12"
"Dura",""
"Female","411"
"Male","338"
"Gharti/Bhujel",""
"Female","829"
"Male","695"
"Gurung",""
"Female","3423"
"Male","2585"
"Hajam/Thakur",""
"Female","9"
"Male","14"
"Halwai",""
"Female","5"
"Male","12"
"Kami",""
"Female","3055"
"Male","2522"
"Kathabaniyan",""
"Female","38"
"Male","32"
"Kumal",""
"Female","783"
"Male","611"
"Kumhar",""
"Female","8"
"Male","8"
"Limbu",""
"Female","16"
"Male","12"
"Magar",""
"Female","7897"
"Male","6238"
"Majhi",""
"Female","8"
"Male","15"
"Mallaha",""
"Female","1"
"Male","11"
"Musalman",""
"Female","653"
"Male","665"
"Newar",""
"Female","3134"
"Male","2570"
"Others",""
"Female","59"
"Male","94"
"Rai",""
"Female","92"
"Male","97"
"Sanyasi/Dasnami",""
"Female","378"
"Male","322"
"Sarki",""
"Female","1691"
"Male","1233"
"Satar/ Santhal",""
"Female","13"
"Male","9"
"Sudhi",""
"Female","13"
"Male","10"
"Sunuwar",""
"Female","8"
"Male","16"
"Tamang",""
"Female","251"
"Male","255"
"Teli",""
"Female","22"
"Male","39"
"Terai Others",""
"Female","12"
"Male","17"
"Thakali",""
"Female","15"
"Male","11"
"Thakuri",""
"Female","763"
"Male","598"
"Tharu",""
"Female","43"
"Male","52"
"Yadav",""
"Female","16"
"Male","20"
