"Population by Mother tongue","Number"
"Bangla",""
"Female","750"
"Male","794"
"Bantawa",""
"Female","23"
"Male","26"
"Bhojpuri",""
"Female","38"
"Male","40"
"Chamling",""
"Female","16"
"Male","15"
"Doteli",""
"Female","31"
"Male","34"
"Dungmali",""
"Female","20"
"Male","12"
"Ganagai",""
"Female","66"
"Male","73"
"Gurung",""
"Female","12"
"Male","11"
"Hariyanwi",""
"Female","185"
"Male","180"
"Hindi",""
"Female","25"
"Male","19"
"Khaling",""
"Female","16"
"Male","15"
"Koche",""
"Female","60"
"Male","65"
"Kurmali",""
"Female","20"
"Male","20"
"Limbu",""
"Female","203"
"Male","185"
"Magar",""
"Female","132"
"Male","132"
"Maithili",""
"Female","1895"
"Male","1902"
"Majhi",""
"Female","17"
"Male","20"
"Malpande",""
"Female","31"
"Male","35"
"Meche",""
"Female","35"
"Male","45"
"Nachhiring",""
"Female","9"
"Male","7"
"Nepali",""
"Female","5304"
"Male","4422"
"Newar",""
"Female","57"
"Male","50"
"Not Reported",""
"Female","23"
"Male","29"
"Others",""
"Female","57"
"Male","55"
"Rai",""
"Female","149"
"Male","120"
"Rajbanshi",""
"Female","3550"
"Male","3318"
"Rajsthani",""
"Female","20"
"Male","27"
"Sadhani",""
"Female","7"
"Male","5"
"Santhali",""
"Female","2307"
"Male","2309"
"Sherpa",""
"Female","25"
"Male","16"
"Tajpuriya",""
"Female","29"
"Male","17"
"Tamang",""
"Female","114"
"Male","89"
"Tharu",""
"Female","21"
"Male","19"
"Uranw/Urau",""
"Female","41"
"Male","43"
"Urdu",""
"Female","2581"
"Male","2530"
"Wambule",""
"Female","22"
"Male","15"
"Yakkha",""
"Female","7"
"Male","9"
