"Population by Caste Ethinicity","Number"
"Badi",""
"Female","30"
"Male","44"
"","74"
"Bangali",""
"Female","19"
"Male","11"
"","30"
"Brahman - Hill",""
"Female","941"
"Male","825"
"","1766"
"Brahman - Tarai",""
"Female","5"
"Male","15"
"","20"
"Chhetri",""
"Female","10429"
"Male","8907"
"","19336"
"Dalit Others",""
"Female","3356"
"Male","2702"
"","6058"
"Damai/Dholi",""
"Female","876"
"Male","648"
"","1524"
"Dev",""
"Female","7"
"Male","4"
"","11"
"Kami",""
"Female","1797"
"Male","1477"
"","3274"
"Limbu",""
"Female","4"
"Male","8"
"","12"
"Lohar",""
"Female","21"
"Male","20"
"","41"
"Magar",""
"Female","40"
"Male","50"
"","90"
"Musalman",""
"Female","81"
"Male","93"
"","174"
"Newar",""
"Female","14"
"Male","15"
"","29"
"Others",""
"Female","37"
"Male","50"
"","87"
"Rai",""
"Female","28"
"Male","33"
"","61"
"Sanyasi/Dasnami",""
"Female","56"
"Male","49"
"","105"
"Sarki",""
"Female","269"
"Male","209"
"","478"
"Tamang",""
"Female","22"
"Male","25"
"","47"
"Teli",""
"Female","104"
"Male","99"
"","203"
"Terai Others",""
"Female","20"
"Male","20"
"","40"
"Thakuri",""
"Female","143"
"Male","119"
"","262"
"Tharu",""
"Female","5"
"Male","61"
"","66"
