"Population by Single Year of Age","Number"
"0",""
"Female","313"
"Male","318"
"1",""
"Female","282"
"Male","317"
"10",""
"Female","418"
"Male","397"
"11",""
"Female","303"
"Male","319"
"12",""
"Female","390"
"Male","408"
"13",""
"Female","322"
"Male","319"
"14",""
"Female","319"
"Male","254"
"15",""
"Female","334"
"Male","273"
"16",""
"Female","279"
"Male","213"
"17",""
"Female","252"
"Male","186"
"18",""
"Female","298"
"Male","169"
"19",""
"Female","213"
"Male","119"
"2",""
"Female","305"
"Male","363"
"20",""
"Female","316"
"Male","135"
"21",""
"Female","184"
"Male","84"
"22",""
"Female","272"
"Male","107"
"23",""
"Female","181"
"Male","79"
"24",""
"Female","158"
"Male","67"
"25",""
"Female","254"
"Male","97"
"26",""
"Female","174"
"Male","70"
"27",""
"Female","171"
"Male","83"
"28",""
"Female","179"
"Male","58"
"29",""
"Female","93"
"Male","35"
"3",""
"Female","405"
"Male","383"
"30",""
"Female","304"
"Male","122"
"31",""
"Female","92"
"Male","38"
"32",""
"Female","176"
"Male","81"
"33",""
"Female","116"
"Male","56"
"34",""
"Female","106"
"Male","48"
"35",""
"Female","247"
"Male","134"
"36",""
"Female","119"
"Male","62"
"37",""
"Female","91"
"Male","64"
"38",""
"Female","120"
"Male","68"
"39",""
"Female","79"
"Male","49"
"4",""
"Female","414"
"Male","425"
"40",""
"Female","266"
"Male","164"
"41",""
"Female","60"
"Male","59"
"42",""
"Female","125"
"Male","87"
"43",""
"Female","75"
"Male","59"
"44",""
"Female","70"
"Male","65"
"45",""
"Female","167"
"Male","131"
"46",""
"Female","99"
"Male","80"
"47",""
"Female","62"
"Male","65"
"48",""
"Female","104"
"Male","64"
"49",""
"Female","69"
"Male","52"
"5",""
"Female","347"
"Male","367"
"50",""
"Female","189"
"Male","169"
"51",""
"Female","70"
"Male","66"
"52",""
"Female","92"
"Male","79"
"53",""
"Female","62"
"Male","73"
"54",""
"Female","67"
"Male","66"
"55",""
"Female","121"
"Male","124"
"56",""
"Female","79"
"Male","58"
"57",""
"Female","61"
"Male","66"
"58",""
"Female","90"
"Male","77"
"59",""
"Female","51"
"Male","56"
"6",""
"Female","363"
"Male","348"
"60",""
"Female","175"
"Male","143"
"61",""
"Female","72"
"Male","60"
"62",""
"Female","59"
"Male","71"
"63",""
"Female","43"
"Male","48"
"64",""
"Female","43"
"Male","44"
"65",""
"Female","113"
"Male","91"
"66",""
"Female","36"
"Male","51"
"67",""
"Female","33"
"Male","49"
"68",""
"Female","65"
"Male","60"
"69",""
"Female","18"
"Male","33"
"7",""
"Female","371"
"Male","353"
"70",""
"Female","101"
"Male","83"
"71",""
"Female","21"
"Male","24"
"72",""
"Female","24"
"Male","39"
"73",""
"Female","22"
"Male","19"
"74",""
"Female","10"
"Male","15"
"75",""
"Female","50"
"Male","38"
"76",""
"Female","20"
"Male","14"
"77",""
"Female","14"
"Male","23"
"78",""
"Female","18"
"Male","23"
"79",""
"Female","14"
"Male","12"
"8",""
"Female","366"
"Male","390"
"80",""
"Female","43"
"Male","30"
"81",""
"Female","10"
"Male","9"
"82",""
"Female","14"
"Male","15"
"83",""
"Female","3"
"Male","8"
"84",""
"Female","4"
"Male","4"
"85",""
"Female","28"
"Male","32"
"9",""
"Female","369"
"Male","348"
