"Population by Single Year of Age","Number"
"0",""
"Female","270"
"Male","293"
"1",""
"Female","257"
"Male","275"
"10",""
"Female","412"
"Male","426"
"11",""
"Female","399"
"Male","356"
"12",""
"Female","399"
"Male","415"
"13",""
"Female","405"
"Male","389"
"14",""
"Female","362"
"Male","367"
"15",""
"Female","380"
"Male","374"
"16",""
"Female","304"
"Male","307"
"17",""
"Female","293"
"Male","296"
"18",""
"Female","368"
"Male","308"
"19",""
"Female","250"
"Male","171"
"2",""
"Female","261"
"Male","259"
"20",""
"Female","272"
"Male","212"
"21",""
"Female","248"
"Male","205"
"22",""
"Female","274"
"Male","230"
"23",""
"Female","228"
"Male","202"
"24",""
"Female","227"
"Male","222"
"25",""
"Female","290"
"Male","285"
"26",""
"Female","232"
"Male","234"
"27",""
"Female","186"
"Male","242"
"28",""
"Female","271"
"Male","309"
"29",""
"Female","112"
"Male","176"
"3",""
"Female","276"
"Male","273"
"30",""
"Female","330"
"Male","287"
"31",""
"Female","105"
"Male","127"
"32",""
"Female","172"
"Male","201"
"33",""
"Female","117"
"Male","125"
"34",""
"Female","132"
"Male","145"
"35",""
"Female","283"
"Male","280"
"36",""
"Female","153"
"Male","163"
"37",""
"Female","105"
"Male","126"
"38",""
"Female","131"
"Male","141"
"39",""
"Female","93"
"Male","93"
"4",""
"Female","309"
"Male","331"
"40",""
"Female","302"
"Male","289"
"41",""
"Female","77"
"Male","89"
"42",""
"Female","119"
"Male","138"
"43",""
"Female","72"
"Male","74"
"44",""
"Female","63"
"Male","84"
"45",""
"Female","235"
"Male","200"
"46",""
"Female","80"
"Male","98"
"47",""
"Female","62"
"Male","79"
"48",""
"Female","108"
"Male","106"
"49",""
"Female","62"
"Male","73"
"5",""
"Female","328"
"Male","376"
"50",""
"Female","200"
"Male","229"
"51",""
"Female","51"
"Male","63"
"52",""
"Female","99"
"Male","132"
"53",""
"Female","70"
"Male","70"
"54",""
"Female","47"
"Male","67"
"55",""
"Female","137"
"Male","119"
"56",""
"Female","68"
"Male","83"
"57",""
"Female","54"
"Male","69"
"58",""
"Female","61"
"Male","80"
"59",""
"Female","57"
"Male","54"
"6",""
"Female","360"
"Male","349"
"60",""
"Female","145"
"Male","160"
"61",""
"Female","44"
"Male","45"
"62",""
"Female","59"
"Male","70"
"63",""
"Female","27"
"Male","38"
"64",""
"Female","34"
"Male","45"
"65",""
"Female","104"
"Male","108"
"66",""
"Female","43"
"Male","39"
"67",""
"Female","43"
"Male","48"
"68",""
"Female","42"
"Male","73"
"69",""
"Female","12"
"Male","28"
"7",""
"Female","372"
"Male","354"
"70",""
"Female","89"
"Male","99"
"71",""
"Female","17"
"Male","18"
"72",""
"Female","41"
"Male","37"
"73",""
"Female","20"
"Male","31"
"74",""
"Female","13"
"Male","22"
"75",""
"Female","67"
"Male","53"
"76",""
"Female","29"
"Male","29"
"77",""
"Female","28"
"Male","33"
"78",""
"Female","39"
"Male","44"
"79",""
"Female","12"
"Male","21"
"8",""
"Female","357"
"Male","391"
"80",""
"Female","49"
"Male","37"
"81",""
"Female","5"
"Male","13"
"82",""
"Female","14"
"Male","13"
"83",""
"Female","11"
"Male","17"
"84",""
"Female","10"
"Male","17"
"85",""
"Female","67"
"Male","69"
"9",""
"Female","362"
"Male","350"
