"Population by Single Year of Age","Number"
"0",""
"Female","141"
"Male","145"
"1",""
"Female","107"
"Male","102"
"10",""
"Female","367"
"Male","324"
"11",""
"Female","348"
"Male","313"
"12",""
"Female","385"
"Male","383"
"13",""
"Female","330"
"Male","335"
"14",""
"Female","399"
"Male","354"
"15",""
"Female","424"
"Male","311"
"16",""
"Female","395"
"Male","334"
"17",""
"Female","352"
"Male","290"
"18",""
"Female","400"
"Male","292"
"19",""
"Female","197"
"Male","163"
"2",""
"Female","125"
"Male","123"
"20",""
"Female","242"
"Male","199"
"21",""
"Female","175"
"Male","151"
"22",""
"Female","183"
"Male","142"
"23",""
"Female","134"
"Male","108"
"24",""
"Female","141"
"Male","120"
"25",""
"Female","187"
"Male","131"
"26",""
"Female","131"
"Male","102"
"27",""
"Female","125"
"Male","102"
"28",""
"Female","170"
"Male","109"
"29",""
"Female","97"
"Male","82"
"3",""
"Female","142"
"Male","142"
"30",""
"Female","207"
"Male","123"
"31",""
"Female","74"
"Male","53"
"32",""
"Female","135"
"Male","109"
"33",""
"Female","93"
"Male","78"
"34",""
"Female","86"
"Male","74"
"35",""
"Female","203"
"Male","115"
"36",""
"Female","153"
"Male","110"
"37",""
"Female","135"
"Male","76"
"38",""
"Female","117"
"Male","102"
"39",""
"Female","99"
"Male","63"
"4",""
"Female","155"
"Male","174"
"40",""
"Female","281"
"Male","217"
"41",""
"Female","101"
"Male","68"
"42",""
"Female","130"
"Male","130"
"43",""
"Female","98"
"Male","74"
"44",""
"Female","75"
"Male","62"
"45",""
"Female","200"
"Male","154"
"46",""
"Female","114"
"Male","108"
"47",""
"Female","85"
"Male","68"
"48",""
"Female","136"
"Male","122"
"49",""
"Female","84"
"Male","68"
"5",""
"Female","201"
"Male","201"
"50",""
"Female","250"
"Male","213"
"51",""
"Female","110"
"Male","88"
"52",""
"Female","112"
"Male","125"
"53",""
"Female","88"
"Male","90"
"54",""
"Female","72"
"Male","86"
"55",""
"Female","120"
"Male","127"
"56",""
"Female","85"
"Male","87"
"57",""
"Female","64"
"Male","68"
"58",""
"Female","70"
"Male","95"
"59",""
"Female","44"
"Male","36"
"6",""
"Female","213"
"Male","220"
"60",""
"Female","170"
"Male","127"
"61",""
"Female","60"
"Male","78"
"62",""
"Female","70"
"Male","65"
"63",""
"Female","55"
"Male","61"
"64",""
"Female","46"
"Male","46"
"65",""
"Female","124"
"Male","99"
"66",""
"Female","65"
"Male","61"
"67",""
"Female","58"
"Male","64"
"68",""
"Female","88"
"Male","105"
"69",""
"Female","35"
"Male","38"
"7",""
"Female","275"
"Male","239"
"70",""
"Female","116"
"Male","89"
"71",""
"Female","30"
"Male","30"
"72",""
"Female","68"
"Male","65"
"73",""
"Female","37"
"Male","39"
"74",""
"Female","26"
"Male","31"
"75",""
"Female","56"
"Male","44"
"76",""
"Female","29"
"Male","41"
"77",""
"Female","31"
"Male","33"
"78",""
"Female","54"
"Male","49"
"79",""
"Female","19"
"Male","23"
"8",""
"Female","265"
"Male","265"
"80",""
"Female","50"
"Male","32"
"81",""
"Female","19"
"Male","17"
"82",""
"Female","17"
"Male","20"
"83",""
"Female","16"
"Male","22"
"84",""
"Female","14"
"Male","15"
"85",""
"Female","65"
"Male","62"
"9",""
"Female","284"
"Male","282"
