"Population by Single Year of Age","Number"
"0",""
"Female","343"
"Male","335"
"1",""
"Female","327"
"Male","336"
"10",""
"Female","490"
"Male","505"
"11",""
"Female","403"
"Male","395"
"12",""
"Female","532"
"Male","517"
"13",""
"Female","444"
"Male","427"
"14",""
"Female","398"
"Male","404"
"15",""
"Female","360"
"Male","398"
"16",""
"Female","398"
"Male","376"
"17",""
"Female","347"
"Male","351"
"18",""
"Female","390"
"Male","325"
"19",""
"Female","275"
"Male","233"
"2",""
"Female","324"
"Male","328"
"20",""
"Female","334"
"Male","278"
"21",""
"Female","280"
"Male","215"
"22",""
"Female","323"
"Male","290"
"23",""
"Female","225"
"Male","209"
"24",""
"Female","252"
"Male","196"
"25",""
"Female","337"
"Male","260"
"26",""
"Female","215"
"Male","210"
"27",""
"Female","201"
"Male","218"
"28",""
"Female","279"
"Male","203"
"29",""
"Female","138"
"Male","119"
"3",""
"Female","345"
"Male","353"
"30",""
"Female","366"
"Male","297"
"31",""
"Female","123"
"Male","127"
"32",""
"Female","232"
"Male","206"
"33",""
"Female","132"
"Male","154"
"34",""
"Female","122"
"Male","118"
"35",""
"Female","338"
"Male","323"
"36",""
"Female","152"
"Male","170"
"37",""
"Female","117"
"Male","113"
"38",""
"Female","168"
"Male","147"
"39",""
"Female","91"
"Male","96"
"4",""
"Female","397"
"Male","396"
"40",""
"Female","320"
"Male","302"
"41",""
"Female","100"
"Male","85"
"42",""
"Female","129"
"Male","157"
"43",""
"Female","79"
"Male","84"
"44",""
"Female","83"
"Male","79"
"45",""
"Female","251"
"Male","259"
"46",""
"Female","115"
"Male","116"
"47",""
"Female","69"
"Male","80"
"48",""
"Female","125"
"Male","127"
"49",""
"Female","69"
"Male","90"
"5",""
"Female","419"
"Male","440"
"50",""
"Female","245"
"Male","295"
"51",""
"Female","65"
"Male","62"
"52",""
"Female","92"
"Male","115"
"53",""
"Female","56"
"Male","87"
"54",""
"Female","71"
"Male","80"
"55",""
"Female","168"
"Male","166"
"56",""
"Female","71"
"Male","87"
"57",""
"Female","59"
"Male","71"
"58",""
"Female","69"
"Male","91"
"59",""
"Female","47"
"Male","54"
"6",""
"Female","417"
"Male","449"
"60",""
"Female","225"
"Male","207"
"61",""
"Female","42"
"Male","66"
"62",""
"Female","63"
"Male","64"
"63",""
"Female","41"
"Male","52"
"64",""
"Female","46"
"Male","54"
"65",""
"Female","124"
"Male","147"
"66",""
"Female","37"
"Male","53"
"67",""
"Female","40"
"Male","67"
"68",""
"Female","49"
"Male","75"
"69",""
"Female","23"
"Male","36"
"7",""
"Female","428"
"Male","441"
"70",""
"Female","106"
"Male","138"
"71",""
"Female","21"
"Male","24"
"72",""
"Female","54"
"Male","47"
"73",""
"Female","35"
"Male","28"
"74",""
"Female","15"
"Male","16"
"75",""
"Female","76"
"Male","63"
"76",""
"Female","25"
"Male","12"
"77",""
"Female","19"
"Male","26"
"78",""
"Female","23"
"Male","37"
"79",""
"Female","9"
"Male","9"
"8",""
"Female","424"
"Male","452"
"80",""
"Female","43"
"Male","61"
"81",""
"Female","7"
"Male","5"
"82",""
"Female","14"
"Male","16"
"83",""
"Female","18"
"Male","5"
"84",""
"Female","15"
"Male","20"
"85",""
"Female","75"
"Male","68"
"9",""
"Female","401"
"Male","367"
