"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","46"
"Male","40"
"Aathpariya",""
"Female","6"
"Male","8"
"Amat",""
"Female","6"
"Male","9"
"Badhaee",""
"Female","135"
"Male","424"
"Badi",""
"Female","2214"
"Male","2206"
"Bahing",""
"Female","17"
"Male","29"
"Bangali",""
"Female","964"
"Male","2725"
"Bantaba",""
"Female","111"
"Male","130"
"Bantar/Sardar",""
"Female","60"
"Male","142"
"Baraee",""
"Female","233"
"Male","562"
"Bhote",""
"Female","1304"
"Male","1068"
"Bin",""
"Female","42"
"Male","115"
"Bote",""
"Female","1585"
"Male","1474"
"Brahman - Hill",""
"Female","499083"
"Male","496206"
"Brahman - Tarai",""
"Female","1930"
"Male","2642"
"Brahmu/ Baramo",""
"Female","399"
"Male","379"
"Byasi/Sauka",""
"Female","12"
"Male","23"
"Chamar/ Harijan/ Ram",""
"Female","386"
"Male","976"
"Chamling",""
"Female","274"
"Male","242"
"Chepang /Praja",""
"Female","31083"
"Male","31832"
"Chhantyal/Chhantel",""
"Female","434"
"Male","403"
"Chhetri",""
"Female","476332"
"Male","454431"
"Dalit Others",""
"Female","6382"
"Male","6675"
"Damai/Dholi",""
"Female","38690"
"Male","35036"
"Danuwar",""
"Female","17783"
"Male","15880"
"Darai",""
"Female","4741"
"Male","4221"
"Dev",""
"Female","87"
"Male","113"
"Dhanuk",""
"Female","789"
"Male","1837"
"Dhimal",""
"Female","483"
"Male","460"
"Dhobi",""
"Female","336"
"Male","551"
"Dhunia",""
"Female","13"
"Male","9"
"Dom",""
"Female","34"
"Male","42"
"Dura",""
"Female","428"
"Male","378"
"Dusadh/ Pasawan/ Pasi",""
"Female","299"
"Male","600"
"Foreigner",""
"Female","1098"
"Male","1534"
"Gaderi/Bhedihar",""
"Female","31"
"Male","47"
"Gaine",""
"Female","419"
"Male","435"
"Ghale",""
"Female","7593"
"Male","6353"
"Gharti/Bhujel",""
"Female","17049"
"Male","16180"
"Gurung",""
"Female","64291"
"Male","56178"
"Hajam/Thakur",""
"Female","1872"
"Male","3839"
"Halkhor",""
"Female","7"
"Male","12"
"Halwai",""
"Female","1239"
"Male","2056"
"Hayu",""
"Female","1323"
"Male","1221"
"Hyolmo",""
"Female","4222"
"Male","3982"
"Janajati Others",""
"Female","94"
"Male","101"
"Jhangad/ Dhagar",""
"Female","54"
"Male","75"
"Jirel",""
"Female","2796"
"Male","2540"
"Kahar",""
"Female","60"
"Male","67"
"Kalar",""
"Female","7"
"Male","9"
"Kalwar",""
"Female","3246"
"Male","5472"
"Kamar",""
"Female","228"
"Male","252"
"Kami",""
"Female","71433"
"Male","65232"
"Kanu",""
"Female","913"
"Male","1704"
"Kathabaniyan",""
"Female","3573"
"Male","4968"
"Kayastha",""
"Female","1413"
"Male","1799"
"Kewat",""
"Female","109"
"Male","201"
"Khatwe",""
"Female","28"
"Male","122"
"Khawas",""
"Female","63"
"Male","67"
"Koche",""
"Female","26"
"Male","34"
"Koiri/Kushwaha",""
"Female","1352"
"Male","2849"
"Kulung",""
"Female","105"
"Male","146"
"Kumal",""
"Female","9265"
"Male","8702"
"Kumhar",""
"Female","137"
"Male","359"
"Kurmi",""
"Female","384"
"Male","1261"
"Lepcha",""
"Female","53"
"Male","47"
"Lhomi",""
"Female","43"
"Male","52"
"Limbu",""
"Female","8647"
"Male","8342"
"Lodh",""
"Female","48"
"Male","42"
"Lohar",""
"Female","404"
"Male","1079"
"Loharung",""
"Female","9"
"Male","9"
"Magar",""
"Female","138019"
"Male","126690"
"Majhi",""
"Female","18760"
"Male","17607"
"Mali",""
"Female","161"
"Male","233"
"Mallaha",""
"Female","337"
"Male","673"
"Marwadi",""
"Female","6901"
"Male","7816"
"Meche",""
"Female","12"
"Male","16"
"Munda",""
"Female","49"
"Male","21"
"Musahar",""
"Female","1191"
"Male","1266"
"Musalman",""
"Female","12124"
"Male","23440"
"Nachhiring",""
"Female","20"
"Male","21"
"Natuwa",""
"Female","5"
"Male","11"
"Newar",""
"Female","474030"
"Male","453702"
"Nuniya",""
"Female","106"
"Male","299"
"Nurang",""
"Female","10"
"Male","5"
"Others",""
"Female","4207"
"Male","5150"
"Pahari",""
"Female","6403"
"Male","6091"
"Punjabi/Sikh",""
"Female","301"
"Male","429"
"Rai",""
"Female","43053"
"Male","39384"
"Rajbansi",""
"Female","476"
"Male","612"
"Rajbhar",""
"Female","10"
"Male","13"
"Rajdhob",""
"Female","24"
"Male","41"
"Raji",""
"Female","8"
"Male","12"
"Rajput",""
"Female","928"
"Male","1489"
"Samgpang",""
"Female","28"
"Male","31"
"Sanyasi/Dasnami",""
"Female","23678"
"Male","21792"
"Sarki",""
"Female","38192"
"Male","34062"
"Satar/ Santhal",""
"Female","71"
"Male","112"
"Sherpa",""
"Female","22594"
"Male","20943"
"Sonar",""
"Female","653"
"Male","694"
"Sudhi",""
"Female","1185"
"Male","1588"
"Sunuwar",""
"Female","13021"
"Male","12075"
"Tajpuriya",""
"Female","83"
"Male","91"
"Tamang",""
"Female","577030"
"Male","539073"
"Tatma/Tatwa",""
"Female","132"
"Male","332"
"Teli",""
"Female","3579"
"Male","7336"
"Terai Others",""
"Female","2479"
"Male","4591"
"Thakali",""
"Female","1832"
"Male","1624"
"Thakuri",""
"Female","18379"
"Male","18366"
"Thami",""
"Female","13180"
"Male","12433"
"Tharu",""
"Female","43725"
"Male","45013"
"Thulung",""
"Female","122"
"Male","121"
"Topkegola",""
"Female","16"
"Male","14"
"Undefined Others",""
"Female","605"
"Male","633"
"Yadav",""
"Female","2909"
"Male","7193"
"Yakkha",""
"Female","228"
"Male","204"
"Yamphu",""
"Female","13"
"Male","16"
