"Population by Caste Ethinicity","Number"
"Brahman - Hill",""
"Female","898"
"Male","810"
"","1708"
"Brahman - Tarai",""
"Female","6"
"Male","11"
"","17"
"Chepang /Praja",""
"Female","370"
"Male","391"
"","761"
"Chhetri",""
"Female","849"
"Male","774"
"","1623"
"Damai/Dholi",""
"Female","73"
"Male","84"
"","157"
"Gharti/Bhujel",""
"Female","11"
"Male","13"
"","24"
"Gurung",""
"Female","36"
"Male","27"
"","63"
"Kami",""
"Female","371"
"Male","307"
"","678"
"Kathabaniyan",""
"Female","5"
"Male","11"
"","16"
"Koiri/Kushwaha",""
"Female","9"
"Male","18"
"","27"
"Magar",""
"Female","1805"
"Male","1502"
"","3307"
"Musalman",""
"Female","9"
"Male","10"
"","19"
"Newar",""
"Female","412"
"Male","369"
"","781"
"Others",""
"Female","47"
"Male","53"
"","100"
"Rai",""
"Female","62"
"Male","34"
"","96"
"Sarki",""
"Female","23"
"Male","25"
"","48"
"Sunuwar",""
"Female","36"
"Male","27"
"","63"
"Tamang",""
"Female","7099"
"Male","6662"
"","13761"
"Teli",""
"Female","4"
"Male","11"
"","15"
"Thakuri",""
"Female","18"
"Male","14"
"","32"
"Tharu",""
"Female","13"
"Male","20"
"","33"
"Yadav",""
"Female","5"
"Male","10"
"","15"
