"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","22"
"Male","35"
"Badi",""
"Female","18"
"Male","14"
"Bangali",""
"Female","91"
"Male","124"
"Baraee",""
"Female","8"
"Male","18"
"Bote",""
"Female","7"
"Male","6"
"Brahman - Hill",""
"Female","2838"
"Male","2589"
"Brahman - Tarai",""
"Female","270"
"Male","300"
"Chamar/ Harijan/ Ram",""
"Female","1311"
"Male","1462"
"Chhetri",""
"Female","2215"
"Male","1866"
"Chidimar",""
"Female","7"
"Male","13"
"Dalit Others",""
"Female","227"
"Male","260"
"Damai/Dholi",""
"Female","403"
"Male","379"
"Dhanuk",""
"Female","10"
"Male","8"
"Dhobi",""
"Female","345"
"Male","390"
"Dusadh/ Pasawan/ Pasi",""
"Female","484"
"Male","521"
"Foreigner",""
"Female","13"
"Male","11"
"Gaderi/Bhedihar",""
"Female","88"
"Male","93"
"Gaine",""
"Female","18"
"Male","17"
"Gharti/Bhujel",""
"Female","15"
"Male","13"
"Gurung",""
"Female","97"
"Male","85"
"Hajam/Thakur",""
"Female","247"
"Male","269"
"Halwai",""
"Female","244"
"Male","289"
"Kahar",""
"Female","24"
"Male","23"
"Kalwar",""
"Female","33"
"Male","41"
"Kami",""
"Female","1418"
"Male","1182"
"Kanu",""
"Female","9"
"Male","14"
"Kathabaniyan",""
"Female","314"
"Male","357"
"Kayastha",""
"Female","233"
"Male","252"
"Kewat",""
"Female","50"
"Male","56"
"Koiri/Kushwaha",""
"Female","176"
"Male","172"
"Kori",""
"Female","49"
"Male","72"
"Kumal",""
"Female","49"
"Male","46"
"Kumhar",""
"Female","13"
"Male","13"
"Kurmi",""
"Female","395"
"Male","442"
"Lodh",""
"Female","1732"
"Male","1923"
"Lohar",""
"Female","43"
"Male","41"
"Magar",""
"Female","737"
"Male","702"
"Majhi",""
"Female","6"
"Male","5"
"Mallaha",""
"Female","2246"
"Male","2426"
"Marwadi",""
"Female","13"
"Male","16"
"Musahar",""
"Female","16"
"Male","22"
"Musalman",""
"Female","3728"
"Male","3758"
"Newar",""
"Female","270"
"Male","255"
"Others",""
"Female","36"
"Male","27"
"Pattharkatta/ Kushwadiya",""
"Female","43"
"Male","43"
"Rai",""
"Female","6"
"Male","7"
"Rajbhar",""
"Female","32"
"Male","41"
"Raji",""
"Female","24"
"Male","32"
"Rajput",""
"Female","11"
"Male","21"
"Sanyasi/Dasnami",""
"Female","145"
"Male","138"
"Sarki",""
"Female","49"
"Male","29"
"Satar/ Santhal",""
"Female","79"
"Male","89"
"Sherpa",""
"Female","39"
"Male","29"
"Sonar",""
"Female","8"
"Male","10"
"Sudhi",""
"Female","6"
"Male","6"
"Tamang",""
"Female","32"
"Male","15"
"Teli",""
"Female","238"
"Male","254"
"Terai Others",""
"Female","512"
"Male","514"
"Thakuri",""
"Female","338"
"Male","303"
"Tharu",""
"Female","8237"
"Male","8100"
"Undefined Others",""
"Female","9"
"Male","9"
"Yadav",""
"Female","2876"
"Male","3180"
