"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","11"
"Male","42"
"","53"
"Badi",""
"Female","3721"
"Male","3152"
"","6873"
"Bangali",""
"Female","123"
"Male","297"
"","420"
"Bantaba",""
"Female","12"
"Male","10"
"","22"
"Baraee",""
"Female","46"
"Male","89"
"","135"
"Bhote",""
"Female","251"
"Male","224"
"","475"
"Bin",""
"Female","0"
"Male","26"
"","26"
"Bote",""
"Female","2027"
"Male","1886"
"","3913"
"Brahman - Hill",""
"Female","279327"
"Male","231516"
"","510843"
"Brahman - Tarai",""
"Female","243"
"Male","263"
"","506"
"Brahmu/ Baramo",""
"Female","3785"
"Male","3069"
"","6854"
"Chamar/ Harijan/ Ram",""
"Female","123"
"Male","218"
"","341"
"Chamling",""
"Female","5"
"Male","10"
"","15"
"Chepang /Praja",""
"Female","2072"
"Male","1965"
"","4037"
"Chhantyal/Chhantel",""
"Female","4846"
"Male","4043"
"","8889"
"Chhetri",""
"Female","176321"
"Male","139179"
"","315500"
"Dalit Others",""
"Female","2706"
"Male","2272"
"","4978"
"Damai/Dholi",""
"Female","51219"
"Male","41103"
"","92322"
"Danuwar",""
"Female","36"
"Male","40"
"","76"
"Darai",""
"Female","3760"
"Male","3124"
"","6884"
"Dhanuk",""
"Female","27"
"Male","73"
"","100"
"Dhimal",""
"Female","20"
"Male","22"
"","42"
"Dhobi",""
"Female","39"
"Male","69"
"","108"
"Dura",""
"Female","2477"
"Male","1898"
"","4375"
"Dusadh/ Pasawan/ Pasi",""
"Female","15"
"Male","46"
"","61"
"Foreigner",""
"Female","112"
"Male","248"
"","360"
"Gaine",""
"Female","802"
"Male","721"
"","1523"
"Ghale",""
"Female","3508"
"Male","2984"
"","6492"
"Gharti/Bhujel",""
"Female","16668"
"Male","13880"
"","30548"
"Gurung",""
"Female","151036"
"Male","120444"
"","271480"
"Hajam/Thakur",""
"Female","262"
"Male","612"
"","874"
"Halwai",""
"Female","286"
"Male","431"
"","717"
"Hyolmo",""
"Female","265"
"Male","204"
"","469"
"Jhangad/ Dhagar",""
"Female","21"
"Male","37"
"","58"
"Jirel",""
"Female","19"
"Male","13"
"","32"
"Kahar",""
"Female","36"
"Male","41"
"","77"
"Kalwar",""
"Female","375"
"Male","649"
"","1024"
"Kamar",""
"Female","47"
"Male","38"
"","85"
"Kami",""
"Female","115902"
"Male","92191"
"","208093"
"Kanu",""
"Female","35"
"Male","165"
"","200"
"Kathabaniyan",""
"Female","701"
"Male","902"
"","1603"
"Kayastha",""
"Female","209"
"Male","193"
"","402"
"Kewat",""
"Female","12"
"Male","20"
"","32"
"Khatwe",""
"Female","6"
"Male","9"
"","15"
"Khawas",""
"Female","557"
"Male","417"
"","974"
"Kisan",""
"Female","363"
"Male","270"
"","633"
"Koiri/Kushwaha",""
"Female","264"
"Male","410"
"","674"
"Kulung",""
"Female","0"
"Male","12"
"","12"
"Kumal",""
"Female","19823"
"Male","16101"
"","35924"
"Kumhar",""
"Female","46"
"Male","64"
"","110"
"Kurmi",""
"Female","139"
"Male","293"
"","432"
"Lhomi",""
"Female","9"
"Male","5"
"","14"
"Lhopa",""
"Female","1251"
"Male","1041"
"","2292"
"Limbu",""
"Female","426"
"Male","440"
"","866"
"Lodh",""
"Female","14"
"Male","7"
"","21"
"Lohar",""
"Female","25"
"Male","60"
"","85"
"Magar",""
"Female","250785"
"Male","200861"
"","451646"
"Majhi",""
"Female","1594"
"Male","1583"
"","3177"
"Mali",""
"Female","17"
"Male","18"
"","35"
"Mallaha",""
"Female","147"
"Male","232"
"","379"
"Marwadi",""
"Female","83"
"Male","120"
"","203"
"Musahar",""
"Female","495"
"Male","498"
"","993"
"Musalman",""
"Female","8473"
"Male","9004"
"","17477"
"Newar",""
"Female","55262"
"Male","46337"
"","101599"
"Nuniya",""
"Female","26"
"Male","137"
"","163"
"Others",""
"Female","2308"
"Male","2588"
"","4896"
"Pahari",""
"Female","4"
"Male","7"
"","11"
"Pattharkatta/ Kushwadiya",""
"Female","13"
"Male","14"
"","27"
"Punjabi/Sikh",""
"Female","10"
"Male","15"
"","25"
"Rai",""
"Female","2940"
"Male","3005"
"","5945"
"Rajbansi",""
"Female","18"
"Male","33"
"","51"
"Rajbhar",""
"Female","15"
"Male","10"
"","25"
"Rajdhob",""
"Female","4"
"Male","25"
"","29"
"Rajput",""
"Female","41"
"Male","57"
"","98"
"Sanyasi/Dasnami",""
"Female","9363"
"Male","7720"
"","17083"
"Sarki",""
"Female","55159"
"Male","43483"
"","98642"
"Satar/ Santhal",""
"Female","41"
"Male","35"
"","76"
"Sherpa",""
"Female","305"
"Male","351"
"","656"
"Sonar",""
"Female","488"
"Male","460"
"","948"
"Sudhi",""
"Female","23"
"Male","39"
"","62"
"Sunuwar",""
"Female","395"
"Male","367"
"","762"
"Tamang",""
"Female","25708"
"Male","23114"
"","48822"
"Tatma/Tatwa",""
"Female","14"
"Male","24"
"","38"
"Teli",""
"Female","408"
"Male","918"
"","1326"
"Terai Others",""
"Female","487"
"Male","532"
"","1019"
"Thakali",""
"Female","3579"
"Male","3077"
"","6656"
"Thakuri",""
"Female","21734"
"Male","17050"
"","38784"
"Thami",""
"Female","6"
"Male","7"
"","13"
"Tharu",""
"Female","20928"
"Male","19431"
"","40359"
"Undefined Others",""
"Female","193"
"Male","170"
"","363"
"Yadav",""
"Female","366"
"Male","588"
"","954"
"Yakkha",""
"Female","16"
"Male","27"
"","43"
