"Population by Single Year of Age","Number"
"0",""
"Female","376"
"Male","419"
"1",""
"Female","333"
"Male","344"
"10",""
"Female","847"
"Male","919"
"11",""
"Female","309"
"Male","302"
"12",""
"Female","674"
"Male","759"
"13",""
"Female","392"
"Male","417"
"14",""
"Female","496"
"Male","557"
"15",""
"Female","442"
"Male","532"
"16",""
"Female","542"
"Male","642"
"17",""
"Female","295"
"Male","347"
"18",""
"Female","488"
"Male","662"
"19",""
"Female","196"
"Male","231"
"2",""
"Female","443"
"Male","428"
"20",""
"Female","461"
"Male","565"
"21",""
"Female","172"
"Male","160"
"22",""
"Female","329"
"Male","385"
"23",""
"Female","308"
"Male","211"
"24",""
"Female","383"
"Male","262"
"25",""
"Female","411"
"Male","547"
"26",""
"Female","375"
"Male","283"
"27",""
"Female","196"
"Male","195"
"28",""
"Female","534"
"Male","474"
"29",""
"Female","131"
"Male","136"
"3",""
"Female","546"
"Male","563"
"30",""
"Female","526"
"Male","629"
"31",""
"Female","87"
"Male","74"
"32",""
"Female","345"
"Male","324"
"33",""
"Female","272"
"Male","104"
"34",""
"Female","182"
"Male","90"
"35",""
"Female","294"
"Male","671"
"36",""
"Female","192"
"Male","168"
"37",""
"Female","68"
"Male","73"
"38",""
"Female","419"
"Male","250"
"39",""
"Female","71"
"Male","73"
"4",""
"Female","504"
"Male","502"
"40",""
"Female","392"
"Male","529"
"41",""
"Female","56"
"Male","59"
"42",""
"Female","202"
"Male","179"
"43",""
"Female","219"
"Male","78"
"44",""
"Female","81"
"Male","72"
"45",""
"Female","275"
"Male","524"
"46",""
"Female","122"
"Male","80"
"47",""
"Female","61"
"Male","54"
"48",""
"Female","289"
"Male","187"
"49",""
"Female","62"
"Male","45"
"5",""
"Female","640"
"Male","681"
"50",""
"Female","312"
"Male","454"
"51",""
"Female","37"
"Male","60"
"52",""
"Female","140"
"Male","137"
"53",""
"Female","135"
"Male","66"
"54",""
"Female","87"
"Male","39"
"55",""
"Female","196"
"Male","411"
"56",""
"Female","88"
"Male","76"
"57",""
"Female","57"
"Male","43"
"58",""
"Female","278"
"Male","107"
"59",""
"Female","53"
"Male","46"
"6",""
"Female","531"
"Male","609"
"60",""
"Female","233"
"Male","430"
"61",""
"Female","17"
"Male","23"
"62",""
"Female","104"
"Male","93"
"63",""
"Female","92"
"Male","24"
"64",""
"Female","35"
"Male","34"
"65",""
"Female","214"
"Male","291"
"66",""
"Female","23"
"Male","21"
"67",""
"Female","24"
"Male","25"
"68",""
"Female","95"
"Male","65"
"69",""
"Female","27"
"Male","22"
"7",""
"Female","472"
"Male","465"
"70",""
"Female","188"
"Male","258"
"71",""
"Female","7"
"Male","19"
"72",""
"Female","29"
"Male","41"
"73",""
"Female","37"
"Male","5"
"74",""
"Female","12"
"Male","8"
"75",""
"Female","81"
"Male","128"
"76",""
"Female","10"
"Male","7"
"77",""
"Female","5"
"Male","10"
"78",""
"Female","20"
"Male","17"
"79",""
"Female","6"
"Male","7"
"8",""
"Female","779"
"Male","769"
"80",""
"Female","70"
"Male","81"
"81",""
"Female","4"
"Male","6"
"82",""
"Female","7"
"Male","10"
"83",""
"Female","0"
"Male","4"
"84",""
"Female","3"
"Male","1"
"85",""
"Female","33"
"Male","56"
"9",""
"Female","353"
"Male","320"
