"Population by Single Year of Age","Number"
"0",""
"Female","144"
"Male","142"
"1",""
"Female","106"
"Male","97"
"10",""
"Female","263"
"Male","265"
"11",""
"Female","206"
"Male","234"
"12",""
"Female","271"
"Male","301"
"13",""
"Female","288"
"Male","263"
"14",""
"Female","292"
"Male","260"
"15",""
"Female","307"
"Male","248"
"16",""
"Female","279"
"Male","236"
"17",""
"Female","253"
"Male","201"
"18",""
"Female","265"
"Male","247"
"19",""
"Female","183"
"Male","119"
"2",""
"Female","133"
"Male","131"
"20",""
"Female","186"
"Male","166"
"21",""
"Female","138"
"Male","94"
"22",""
"Female","204"
"Male","129"
"23",""
"Female","112"
"Male","83"
"24",""
"Female","123"
"Male","95"
"25",""
"Female","208"
"Male","103"
"26",""
"Female","114"
"Male","111"
"27",""
"Female","102"
"Male","73"
"28",""
"Female","158"
"Male","129"
"29",""
"Female","60"
"Male","57"
"3",""
"Female","91"
"Male","117"
"30",""
"Female","256"
"Male","170"
"31",""
"Female","52"
"Male","41"
"32",""
"Female","141"
"Male","84"
"33",""
"Female","78"
"Male","64"
"34",""
"Female","78"
"Male","68"
"35",""
"Female","280"
"Male","159"
"36",""
"Female","108"
"Male","100"
"37",""
"Female","80"
"Male","53"
"38",""
"Female","122"
"Male","94"
"39",""
"Female","55"
"Male","39"
"4",""
"Female","164"
"Male","157"
"40",""
"Female","276"
"Male","228"
"41",""
"Female","57"
"Male","46"
"42",""
"Female","100"
"Male","107"
"43",""
"Female","71"
"Male","54"
"44",""
"Female","58"
"Male","58"
"45",""
"Female","252"
"Male","177"
"46",""
"Female","92"
"Male","95"
"47",""
"Female","47"
"Male","59"
"48",""
"Female","123"
"Male","95"
"49",""
"Female","57"
"Male","54"
"5",""
"Female","206"
"Male","160"
"50",""
"Female","244"
"Male","212"
"51",""
"Female","55"
"Male","55"
"52",""
"Female","76"
"Male","111"
"53",""
"Female","44"
"Male","58"
"54",""
"Female","52"
"Male","53"
"55",""
"Female","154"
"Male","152"
"56",""
"Female","65"
"Male","68"
"57",""
"Female","61"
"Male","65"
"58",""
"Female","76"
"Male","71"
"59",""
"Female","37"
"Male","35"
"6",""
"Female","165"
"Male","157"
"60",""
"Female","199"
"Male","185"
"61",""
"Female","47"
"Male","58"
"62",""
"Female","58"
"Male","59"
"63",""
"Female","40"
"Male","38"
"64",""
"Female","39"
"Male","42"
"65",""
"Female","142"
"Male","102"
"66",""
"Female","39"
"Male","40"
"67",""
"Female","44"
"Male","30"
"68",""
"Female","68"
"Male","69"
"69",""
"Female","18"
"Male","29"
"7",""
"Female","216"
"Male","184"
"70",""
"Female","123"
"Male","113"
"71",""
"Female","26"
"Male","36"
"72",""
"Female","29"
"Male","46"
"73",""
"Female","17"
"Male","30"
"74",""
"Female","19"
"Male","20"
"75",""
"Female","62"
"Male","51"
"76",""
"Female","18"
"Male","18"
"77",""
"Female","29"
"Male","26"
"78",""
"Female","33"
"Male","30"
"79",""
"Female","19"
"Male","11"
"8",""
"Female","197"
"Male","199"
"80",""
"Female","53"
"Male","27"
"81",""
"Female","12"
"Male","14"
"82",""
"Female","11"
"Male","11"
"83",""
"Female","8"
"Male","9"
"84",""
"Female","12"
"Male","17"
"85",""
"Female","64"
"Male","49"
"9",""
"Female","190"
"Male","186"
