"Population by Single Year of Age","Number"
"0",""
"Female","274"
"Male","298"
"1",""
"Female","242"
"Male","225"
"10",""
"Female","377"
"Male","385"
"11",""
"Female","299"
"Male","315"
"12",""
"Female","403"
"Male","409"
"13",""
"Female","318"
"Male","322"
"14",""
"Female","385"
"Male","353"
"15",""
"Female","363"
"Male","336"
"16",""
"Female","325"
"Male","340"
"17",""
"Female","367"
"Male","314"
"18",""
"Female","334"
"Male","283"
"19",""
"Female","226"
"Male","202"
"2",""
"Female","254"
"Male","230"
"20",""
"Female","261"
"Male","189"
"21",""
"Female","249"
"Male","177"
"22",""
"Female","309"
"Male","188"
"23",""
"Female","227"
"Male","158"
"24",""
"Female","295"
"Male","145"
"25",""
"Female","284"
"Male","146"
"26",""
"Female","231"
"Male","155"
"27",""
"Female","249"
"Male","141"
"28",""
"Female","225"
"Male","156"
"29",""
"Female","166"
"Male","105"
"3",""
"Female","249"
"Male","252"
"30",""
"Female","262"
"Male","164"
"31",""
"Female","138"
"Male","87"
"32",""
"Female","191"
"Male","132"
"33",""
"Female","134"
"Male","117"
"34",""
"Female","165"
"Male","113"
"35",""
"Female","256"
"Male","173"
"36",""
"Female","147"
"Male","98"
"37",""
"Female","127"
"Male","117"
"38",""
"Female","144"
"Male","119"
"39",""
"Female","126"
"Male","100"
"4",""
"Female","285"
"Male","341"
"40",""
"Female","248"
"Male","184"
"41",""
"Female","114"
"Male","104"
"42",""
"Female","168"
"Male","121"
"43",""
"Female","137"
"Male","126"
"44",""
"Female","118"
"Male","106"
"45",""
"Female","221"
"Male","188"
"46",""
"Female","119"
"Male","113"
"47",""
"Female","135"
"Male","118"
"48",""
"Female","146"
"Male","116"
"49",""
"Female","126"
"Male","107"
"5",""
"Female","312"
"Male","335"
"50",""
"Female","212"
"Male","191"
"51",""
"Female","87"
"Male","108"
"52",""
"Female","122"
"Male","128"
"53",""
"Female","105"
"Male","96"
"54",""
"Female","94"
"Male","101"
"55",""
"Female","125"
"Male","129"
"56",""
"Female","108"
"Male","120"
"57",""
"Female","95"
"Male","99"
"58",""
"Female","78"
"Male","84"
"59",""
"Female","74"
"Male","76"
"6",""
"Female","367"
"Male","332"
"60",""
"Female","165"
"Male","160"
"61",""
"Female","86"
"Male","66"
"62",""
"Female","75"
"Male","62"
"63",""
"Female","66"
"Male","69"
"64",""
"Female","52"
"Male","61"
"65",""
"Female","112"
"Male","84"
"66",""
"Female","57"
"Male","48"
"67",""
"Female","79"
"Male","64"
"68",""
"Female","61"
"Male","61"
"69",""
"Female","39"
"Male","49"
"7",""
"Female","354"
"Male","379"
"70",""
"Female","107"
"Male","76"
"71",""
"Female","40"
"Male","38"
"72",""
"Female","56"
"Male","58"
"73",""
"Female","41"
"Male","34"
"74",""
"Female","30"
"Male","26"
"75",""
"Female","49"
"Male","49"
"76",""
"Female","30"
"Male","29"
"77",""
"Female","34"
"Male","30"
"78",""
"Female","38"
"Male","37"
"79",""
"Female","14"
"Male","19"
"8",""
"Female","326"
"Male","373"
"80",""
"Female","34"
"Male","28"
"81",""
"Female","17"
"Male","16"
"82",""
"Female","21"
"Male","28"
"83",""
"Female","12"
"Male","9"
"84",""
"Female","22"
"Male","16"
"85",""
"Female","82"
"Male","64"
"9",""
"Female","341"
"Male","324"
