"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","73"
"Male","77"
"Brahman - Hill",""
"Female","11819"
"Male","10327"
"Byasi/Sauka",""
"Female","510"
"Male","438"
"Chhetri",""
"Female","44848"
"Male","40739"
"Dalit Others",""
"Female","2157"
"Male","2006"
"Damai/Dholi",""
"Female","484"
"Male","480"
"Foreigner",""
"Female","32"
"Male","34"
"Kami",""
"Female","3637"
"Male","3382"
"Lohar",""
"Female","856"
"Male","858"
"Magar",""
"Female","61"
"Male","95"
"Musalman",""
"Female","8"
"Male","20"
"Newar",""
"Female","16"
"Male","17"
"Others",""
"Female","118"
"Male","143"
"Pahari",""
"Female","16"
"Male","21"
"Raute",""
"Female","6"
"Male","12"
"Sanyasi/Dasnami",""
"Female","939"
"Male","719"
"Sarki",""
"Female","450"
"Male","442"
"Sherpa",""
"Female","3"
"Male","13"
"Tamang",""
"Female","46"
"Male","42"
"Terai Others",""
"Female","6"
"Male","12"
"Thakuri",""
"Female","3488"
"Male","2945"
"Thami",""
"Female","40"
"Male","31"
"Tharu",""
"Female","7"
"Male","11"
