"Population by Caste/Ethinicity","Number"
"Badhaee",""
"Female","101"
"Male","108"
"Badi",""
"Female","11"
"Male","7"
"Bangali",""
"Female","60"
"Male","65"
"Bantar/Sardar",""
"Female","736"
"Male","750"
"Baraee",""
"Female","61"
"Male","58"
"Brahman - Hill",""
"Female","3900"
"Male","3502"
"Brahman - Tarai",""
"Female","296"
"Male","333"
"Byasi/Sauka",""
"Female","14"
"Male","13"
"Chamar/ Harijan/ Ram",""
"Female","560"
"Male","532"
"Chhetri",""
"Female","1930"
"Male","1591"
"Dalit Others",""
"Female","20"
"Male","28"
"Damai/Dholi",""
"Female","257"
"Male","195"
"Danuwar",""
"Female","73"
"Male","61"
"Dev",""
"Female","12"
"Male","17"
"Dhanuk",""
"Female","1406"
"Male","1426"
"Dhimal",""
"Female","114"
"Male","116"
"Dhobi",""
"Female","24"
"Male","32"
"Dom",""
"Female","68"
"Male","65"
"Dusadh/ Pasawan/ Pasi",""
"Female","7"
"Male","7"
"Gharti/Bhujel",""
"Female","76"
"Male","68"
"Gurung",""
"Female","75"
"Male","63"
"Hajam/Thakur",""
"Female","328"
"Male","351"
"Halwai",""
"Female","491"
"Male","499"
"Jhangad/ Dhagar",""
"Female","1179"
"Male","1044"
"Kalwar",""
"Female","78"
"Male","83"
"Kamar",""
"Female","12"
"Male","10"
"Kami",""
"Female","258"
"Male","251"
"Kathabaniyan",""
"Female","490"
"Male","505"
"Kayastha",""
"Female","160"
"Male","158"
"Kewat",""
"Female","38"
"Male","40"
"Khatwe",""
"Female","1336"
"Male","1291"
"Khawas",""
"Female","755"
"Male","696"
"Koche",""
"Female","5"
"Male","9"
"Koiri/Kushwaha",""
"Female","2720"
"Male","2881"
"Kumal",""
"Female","375"
"Male","380"
"Kumhar",""
"Female","196"
"Male","210"
"Kurmi",""
"Female","31"
"Male","30"
"Limbu",""
"Female","69"
"Male","58"
"Lohar",""
"Female","44"
"Male","66"
"Magar",""
"Female","335"
"Male","301"
"Majhi",""
"Female","96"
"Male","103"
"Mallaha",""
"Female","132"
"Male","133"
"Marwadi",""
"Female","266"
"Male","263"
"Munda",""
"Female","224"
"Male","197"
"Musahar",""
"Female","980"
"Male","1026"
"Musalman",""
"Female","5040"
"Male","4876"
"Newar",""
"Female","889"
"Male","802"
"Others",""
"Female","41"
"Male","29"
"Punjabi/Sikh",""
"Female","39"
"Male","48"
"Rai",""
"Female","119"
"Male","117"
"Rajbansi",""
"Female","2"
"Male","9"
"Rajbhar",""
"Female","239"
"Male","268"
"Rajdhob",""
"Female","26"
"Male","32"
"Rajput",""
"Female","52"
"Male","49"
"Sanyasi/Dasnami",""
"Female","54"
"Male","47"
"Sarbaria",""
"Female","9"
"Male","13"
"Sarki",""
"Female","32"
"Male","26"
"Sherpa",""
"Female","10"
"Male","7"
"Sonar",""
"Female","41"
"Male","36"
"Sudhi",""
"Female","23"
"Male","30"
"Sunuwar",""
"Female","21"
"Male","27"
"Tamang",""
"Female","121"
"Male","99"
"Tatma/Tatwa",""
"Female","71"
"Male","93"
"Teli",""
"Female","1238"
"Male","1279"
"Terai Others",""
"Female","77"
"Male","79"
"Thakuri",""
"Female","27"
"Male","27"
"Tharu",""
"Female","2922"
"Male","2558"
"Undefined Others",""
"Female","43"
"Male","51"
"Yadav",""
"Female","863"
"Male","971"
