"Population by Single Year of Age","Number"
"0",""
"Female","469"
"Male","543"
"1",""
"Female","414"
"Male","449"
"10",""
"Female","798"
"Male","839"
"11",""
"Female","568"
"Male","561"
"12",""
"Female","761"
"Male","900"
"13",""
"Female","626"
"Male","620"
"14",""
"Female","720"
"Male","659"
"15",""
"Female","649"
"Male","694"
"16",""
"Female","695"
"Male","620"
"17",""
"Female","585"
"Male","494"
"18",""
"Female","783"
"Male","634"
"19",""
"Female","427"
"Male","325"
"2",""
"Female","554"
"Male","547"
"20",""
"Female","777"
"Male","535"
"21",""
"Female","452"
"Male","269"
"22",""
"Female","648"
"Male","412"
"23",""
"Female","392"
"Male","228"
"24",""
"Female","437"
"Male","244"
"25",""
"Female","803"
"Male","516"
"26",""
"Female","447"
"Male","230"
"27",""
"Female","390"
"Male","222"
"28",""
"Female","558"
"Male","341"
"29",""
"Female","249"
"Male","146"
"3",""
"Female","507"
"Male","586"
"30",""
"Female","755"
"Male","471"
"31",""
"Female","192"
"Male","140"
"32",""
"Female","450"
"Male","290"
"33",""
"Female","250"
"Male","135"
"34",""
"Female","214"
"Male","140"
"35",""
"Female","760"
"Male","538"
"36",""
"Female","280"
"Male","170"
"37",""
"Female","232"
"Male","129"
"38",""
"Female","314"
"Male","209"
"39",""
"Female","159"
"Male","107"
"4",""
"Female","634"
"Male","608"
"40",""
"Female","724"
"Male","536"
"41",""
"Female","163"
"Male","107"
"42",""
"Female","283"
"Male","238"
"43",""
"Female","183"
"Male","120"
"44",""
"Female","141"
"Male","113"
"45",""
"Female","536"
"Male","493"
"46",""
"Female","152"
"Male","140"
"47",""
"Female","129"
"Male","117"
"48",""
"Female","239"
"Male","186"
"49",""
"Female","87"
"Male","93"
"5",""
"Female","655"
"Male","686"
"50",""
"Female","433"
"Male","445"
"51",""
"Female","91"
"Male","101"
"52",""
"Female","161"
"Male","169"
"53",""
"Female","90"
"Male","88"
"54",""
"Female","73"
"Male","74"
"55",""
"Female","314"
"Male","311"
"56",""
"Female","101"
"Male","83"
"57",""
"Female","88"
"Male","94"
"58",""
"Female","132"
"Male","121"
"59",""
"Female","83"
"Male","81"
"6",""
"Female","663"
"Male","580"
"60",""
"Female","378"
"Male","332"
"61",""
"Female","88"
"Male","88"
"62",""
"Female","131"
"Male","125"
"63",""
"Female","68"
"Male","76"
"64",""
"Female","52"
"Male","59"
"65",""
"Female","328"
"Male","273"
"66",""
"Female","74"
"Male","66"
"67",""
"Female","54"
"Male","62"
"68",""
"Female","88"
"Male","113"
"69",""
"Female","33"
"Male","49"
"7",""
"Female","658"
"Male","620"
"70",""
"Female","214"
"Male","221"
"71",""
"Female","24"
"Male","54"
"72",""
"Female","50"
"Male","58"
"73",""
"Female","30"
"Male","39"
"74",""
"Female","21"
"Male","29"
"75",""
"Female","116"
"Male","121"
"76",""
"Female","23"
"Male","26"
"77",""
"Female","18"
"Male","31"
"78",""
"Female","35"
"Male","48"
"79",""
"Female","13"
"Male","11"
"8",""
"Female","748"
"Male","804"
"80",""
"Female","82"
"Male","56"
"81",""
"Female","8"
"Male","21"
"82",""
"Female","14"
"Male","13"
"83",""
"Female","9"
"Male","8"
"84",""
"Female","11"
"Male","14"
"85",""
"Female","73"
"Male","85"
"9",""
"Female","549"
"Male","501"
