"Population by Single Year of Age","Number"
"0",""
"Female","213"
"Male","255"
"1",""
"Female","231"
"Male","227"
"10",""
"Female","449"
"Male","388"
"11",""
"Female","394"
"Male","378"
"12",""
"Female","428"
"Male","431"
"13",""
"Female","382"
"Male","381"
"14",""
"Female","376"
"Male","335"
"15",""
"Female","356"
"Male","292"
"16",""
"Female","356"
"Male","246"
"17",""
"Female","359"
"Male","216"
"18",""
"Female","383"
"Male","165"
"19",""
"Female","266"
"Male","105"
"2",""
"Female","303"
"Male","294"
"20",""
"Female","301"
"Male","136"
"21",""
"Female","208"
"Male","81"
"22",""
"Female","306"
"Male","107"
"23",""
"Female","214"
"Male","93"
"24",""
"Female","230"
"Male","71"
"25",""
"Female","309"
"Male","109"
"26",""
"Female","200"
"Male","72"
"27",""
"Female","211"
"Male","84"
"28",""
"Female","228"
"Male","89"
"29",""
"Female","160"
"Male","75"
"3",""
"Female","315"
"Male","302"
"30",""
"Female","311"
"Male","121"
"31",""
"Female","111"
"Male","56"
"32",""
"Female","209"
"Male","76"
"33",""
"Female","152"
"Male","61"
"34",""
"Female","138"
"Male","86"
"35",""
"Female","291"
"Male","102"
"36",""
"Female","142"
"Male","96"
"37",""
"Female","138"
"Male","79"
"38",""
"Female","174"
"Male","79"
"39",""
"Female","140"
"Male","57"
"4",""
"Female","317"
"Male","317"
"40",""
"Female","289"
"Male","140"
"41",""
"Female","134"
"Male","73"
"42",""
"Female","145"
"Male","100"
"43",""
"Female","125"
"Male","76"
"44",""
"Female","90"
"Male","59"
"45",""
"Female","204"
"Male","136"
"46",""
"Female","112"
"Male","93"
"47",""
"Female","124"
"Male","85"
"48",""
"Female","136"
"Male","87"
"49",""
"Female","114"
"Male","73"
"5",""
"Female","320"
"Male","297"
"50",""
"Female","242"
"Male","131"
"51",""
"Female","83"
"Male","54"
"52",""
"Female","134"
"Male","104"
"53",""
"Female","103"
"Male","76"
"54",""
"Female","87"
"Male","82"
"55",""
"Female","161"
"Male","92"
"56",""
"Female","134"
"Male","97"
"57",""
"Female","102"
"Male","78"
"58",""
"Female","95"
"Male","105"
"59",""
"Female","84"
"Male","70"
"6",""
"Female","334"
"Male","335"
"60",""
"Female","176"
"Male","136"
"61",""
"Female","101"
"Male","97"
"62",""
"Female","99"
"Male","99"
"63",""
"Female","68"
"Male","71"
"64",""
"Female","77"
"Male","68"
"65",""
"Female","128"
"Male","84"
"66",""
"Female","79"
"Male","63"
"67",""
"Female","102"
"Male","99"
"68",""
"Female","89"
"Male","101"
"69",""
"Female","30"
"Male","49"
"7",""
"Female","343"
"Male","353"
"70",""
"Female","109"
"Male","86"
"71",""
"Female","53"
"Male","77"
"72",""
"Female","53"
"Male","71"
"73",""
"Female","45"
"Male","54"
"74",""
"Female","24"
"Male","52"
"75",""
"Female","62"
"Male","78"
"76",""
"Female","26"
"Male","40"
"77",""
"Female","37"
"Male","62"
"78",""
"Female","34"
"Male","56"
"79",""
"Female","20"
"Male","25"
"8",""
"Female","346"
"Male","345"
"80",""
"Female","48"
"Male","35"
"81",""
"Female","19"
"Male","18"
"82",""
"Female","24"
"Male","13"
"83",""
"Female","14"
"Male","18"
"84",""
"Female","13"
"Male","15"
"85",""
"Female","68"
"Male","74"
"9",""
"Female","340"
"Male","308"
