"Population by Caste Ethinicity","Number"
"Badi",""
"Female","5"
"Male","8"
"","13"
"Bahing",""
"Female","521"
"Male","414"
"","935"
"Brahman - Hill",""
"Female","2048"
"Male","1857"
"","3905"
"Chhetri",""
"Female","2777"
"Male","2199"
"","4976"
"Damai/Dholi",""
"Female","535"
"Male","430"
"","965"
"Gharti/Bhujel",""
"Female","394"
"Male","345"
"","739"
"Gurung",""
"Female","818"
"Male","594"
"","1412"
"Hajam/Thakur",""
"Female","55"
"Male","59"
"","114"
"Kami",""
"Female","668"
"Male","544"
"","1212"
"Khaling",""
"Female","10"
"Male","8"
"","18"
"Limbu",""
"Female","9"
"Male","11"
"","20"
"Magar",""
"Female","2112"
"Male","1609"
"","3721"
"Majhi",""
"Female","14"
"Male","12"
"","26"
"Marwadi",""
"Female","10"
"Male","9"
"","19"
"Natuwa",""
"Female","8"
"Male","6"
"","14"
"Newar",""
"Female","1315"
"Male","1081"
"","2396"
"Nuniya",""
"Female","4"
"Male","9"
"","13"
"Others",""
"Female","57"
"Male","63"
"","120"
"Rai",""
"Female","812"
"Male","627"
"","1439"
"Samgpang",""
"Female","25"
"Male","24"
"","49"
"Sanyasi/Dasnami",""
"Female","186"
"Male","153"
"","339"
"Sarki",""
"Female","525"
"Male","475"
"","1000"
"Satar/ Santhal",""
"Female","29"
"Male","29"
"","58"
"Sherpa",""
"Female","1717"
"Male","1445"
"","3162"
"Sonar",""
"Female","8"
"Male","12"
"","20"
"Sunuwar",""
"Female","21"
"Male","15"
"","36"
"Tamang",""
"Female","597"
"Male","473"
"","1070"
"Teli",""
"Female","0"
"Male","13"
"","13"
"Tharu",""
"Female","10"
"Male","21"
"","31"
"Thulung",""
"Female","24"
"Male","12"
"","36"
"Undefined Others",""
"Female","28"
"Male","29"
"","57"
"Yadav",""
"Female","6"
"Male","20"
"","26"
"Yakkha",""
"Female","22"
"Male","19"
"","41"
