"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","172"
"Male","177"
"","349"
"Bangali",""
"Female","39"
"Male","56"
"","95"
"Bantar/Sardar",""
"Female","8"
"Male","5"
"","13"
"Baraee",""
"Female","198"
"Male","196"
"","394"
"Bin",""
"Female","290"
"Male","303"
"","593"
"Brahman - Hill",""
"Female","172"
"Male","154"
"","326"
"Brahman - Tarai",""
"Female","36"
"Male","48"
"","84"
"Chamar/ Harijan/ Ram",""
"Female","407"
"Male","423"
"","830"
"Chhetri",""
"Female","184"
"Male","173"
"","357"
"Damai/Dholi",""
"Female","60"
"Male","49"
"","109"
"Danuwar",""
"Female","567"
"Male","542"
"","1109"
"Dhanuk",""
"Female","254"
"Male","298"
"","552"
"Dhobi",""
"Female","16"
"Male","21"
"","37"
"Dom",""
"Female","9"
"Male","15"
"","24"
"Dusadh/ Pasawan/ Pasi",""
"Female","131"
"Male","150"
"","281"
"Gharti/Bhujel",""
"Female","62"
"Male","47"
"","109"
"Hajam/Thakur",""
"Female","145"
"Male","138"
"","283"
"Halwai",""
"Female","124"
"Male","125"
"","249"
"Kalwar",""
"Female","44"
"Male","55"
"","99"
"Kami",""
"Female","110"
"Male","113"
"","223"
"Kathabaniyan",""
"Female","21"
"Male","15"
"","36"
"Kayastha",""
"Female","15"
"Male","18"
"","33"
"Kewat",""
"Female","165"
"Male","172"
"","337"
"Khatwe",""
"Female","119"
"Male","140"
"","259"
"Koiri/Kushwaha",""
"Female","3262"
"Male","3651"
"","6913"
"Kumal",""
"Female","15"
"Male","14"
"","29"
"Kumhar",""
"Female","4"
"Male","7"
"","11"
"Kurmi",""
"Female","63"
"Male","65"
"","128"
"Lohar",""
"Female","38"
"Male","57"
"","95"
"Magar",""
"Female","380"
"Male","376"
"","756"
"Majhi",""
"Female","30"
"Male","29"
"","59"
"Mallaha",""
"Female","100"
"Male","115"
"","215"
"Musahar",""
"Female","283"
"Male","306"
"","589"
"Musalman",""
"Female","200"
"Male","218"
"","418"
"Newar",""
"Female","195"
"Male","192"
"","387"
"Nuniya",""
"Female","50"
"Male","48"
"","98"
"Others",""
"Female","42"
"Male","36"
"","78"
"Punjabi/Sikh",""
"Female","6"
"Male","8"
"","14"
"Rajput",""
"Female","31"
"Male","32"
"","63"
"Sonar",""
"Female","126"
"Male","147"
"","273"
"Sudhi",""
"Female","286"
"Male","316"
"","602"
"Sunuwar",""
"Female","32"
"Male","37"
"","69"
"Tamang",""
"Female","530"
"Male","573"
"","1103"
"Tatma/Tatwa",""
"Female","130"
"Male","140"
"","270"
"Teli",""
"Female","467"
"Male","510"
"","977"
"Thakuri",""
"Female","17"
"Male","21"
"","38"
"Tharu",""
"Female","22"
"Male","24"
"","46"
"Undefined Others",""
"Female","16"
"Male","11"
"","27"
"Yadav",""
"Female","708"
"Male","783"
"","1491"
