"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","151"
"Male","138"
"Brahman - Hill",""
"Female","3754"
"Male","3359"
"Brahman - Tarai",""
"Female","7"
"Male","8"
"Chamar/ Harijan/ Ram",""
"Female","16"
"Male","18"
"Chhetri",""
"Female","9069"
"Male","7987"
"Dalit Others",""
"Female","1035"
"Male","852"
"Damai/Dholi",""
"Female","495"
"Male","435"
"Gurung",""
"Female","7"
"Male","8"
"Halwai",""
"Female","27"
"Male","32"
"Kami",""
"Female","1801"
"Male","1475"
"Kumal",""
"Female","32"
"Male","29"
"Limbu",""
"Female","7"
"Male","8"
"Lohar",""
"Female","130"
"Male","126"
"Magar",""
"Female","927"
"Male","893"
"Newar",""
"Female","26"
"Male","16"
"Others",""
"Female","36"
"Male","25"
"Rai",""
"Female","14"
"Male","5"
"Raji",""
"Female","46"
"Male","41"
"Rajput",""
"Female","22"
"Male","18"
"Raute",""
"Female","9"
"Male","6"
"Sanyasi/Dasnami",""
"Female","413"
"Male","319"
"Sarki",""
"Female","291"
"Male","238"
"Tamang",""
"Female","17"
"Male","18"
"Terai Others",""
"Female","9"
"Male","13"
"Thakuri",""
"Female","959"
"Male","750"
"Thami",""
"Female","12"
"Male","6"
"Tharu",""
"Female","10272"
"Male","10236"
