"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","5"
"Male","10"
"Bangali",""
"Female","36"
"Male","48"
"Bantaba",""
"Female","23"
"Male","25"
"Bin",""
"Female","9"
"Male","5"
"Brahman - Hill",""
"Female","5125"
"Male","4248"
"Chamar/ Harijan/ Ram",""
"Female","53"
"Male","48"
"Chamling",""
"Female","22"
"Male","16"
"Chhetri",""
"Female","6614"
"Male","5473"
"Damai/Dholi",""
"Female","977"
"Male","865"
"Danuwar",""
"Female","19"
"Male","18"
"Dhanuk",""
"Female","200"
"Male","165"
"Dhimal",""
"Female","1069"
"Male","808"
"Dhobi",""
"Female","18"
"Male","8"
"Dom",""
"Female","12"
"Male","6"
"Dusadh/ Pasawan/ Pasi",""
"Female","68"
"Male","55"
"Gangai",""
"Female","7"
"Male","8"
"Gharti/Bhujel",""
"Female","198"
"Male","175"
"Gurung",""
"Female","740"
"Male","580"
"Hajam/Thakur",""
"Female","42"
"Male","42"
"Halwai",""
"Female","151"
"Male","152"
"Jhangad/ Dhagar",""
"Female","96"
"Male","93"
"Kalwar",""
"Female","26"
"Male","24"
"Kami",""
"Female","1516"
"Male","1264"
"Kathabaniyan",""
"Female","26"
"Male","34"
"Kayastha",""
"Female","8"
"Male","3"
"Kewat",""
"Female","15"
"Male","7"
"Khatwe",""
"Female","23"
"Male","21"
"Khawas",""
"Female","12"
"Male","13"
"Koiri/Kushwaha",""
"Female","66"
"Male","62"
"Kulung",""
"Female","7"
"Male","7"
"Kumal",""
"Female","26"
"Male","18"
"Limbu",""
"Female","4601"
"Male","3800"
"Lohar",""
"Female","16"
"Male","17"
"Magar",""
"Female","1602"
"Male","1358"
"Majhi",""
"Female","513"
"Male","455"
"Mallaha",""
"Female","16"
"Male","15"
"Marwadi",""
"Female","19"
"Male","27"
"Musahar",""
"Female","202"
"Male","215"
"Musalman",""
"Female","85"
"Male","96"
"Newar",""
"Female","966"
"Male","861"
"Nuniya",""
"Female","29"
"Male","36"
"Others",""
"Female","63"
"Male","40"
"Punjabi/Sikh",""
"Female","6"
"Male","9"
"Rai",""
"Female","4231"
"Male","3359"
"Rajbansi",""
"Female","202"
"Male","177"
"Rajput",""
"Female","15"
"Male","15"
"Sanyasi/Dasnami",""
"Female","296"
"Male","221"
"Sarki",""
"Female","204"
"Male","169"
"Satar/ Santhal",""
"Female","176"
"Male","157"
"Sherpa",""
"Female","29"
"Male","35"
"Sunuwar",""
"Female","55"
"Male","55"
"Tajpuriya",""
"Female","8"
"Male","7"
"Tamang",""
"Female","1632"
"Male","1337"
"Tatma/Tatwa",""
"Female","5"
"Male","8"
"Teli",""
"Female","84"
"Male","90"
"Terai Others",""
"Female","98"
"Male","96"
"Thakuri",""
"Female","68"
"Male","38"
"Thami",""
"Female","10"
"Male","11"
"Tharu",""
"Female","713"
"Male","575"
"Thulung",""
"Female","10"
"Male","6"
"Undefined Others",""
"Female","137"
"Male","108"
"Yadav",""
"Female","21"
"Male","19"
"Yakkha",""
"Female","55"
"Male","43"
