"Population by Educational Attainment","Number"
"Beginners",""
"Female","402"
"Male","501"
"","903"
"Graduate and Equivalent",""
"Female","97"
"Male","249"
"","346"
"Intermediate and Equivalent",""
"Female","454"
"Male","658"
"","1112"
"Level not Stated",""
"Female","24"
"Male","20"
"","44"
"Lower Secondary (Class 6-8)",""
"Female","2005"
"Male","1854"
"","3859"
"Non Formal Education",""
"Female","232"
"Male","213"
"","445"
"Others",""
"Female","0"
"Male","0"
"","0"
"Post Graduate Equivalent and Above",""
"Female","19"
"Male","102"
"","121"
"Primary Education (1-5 Class)",""
"Female","3217"
"Male","3441"
"","6658"
"Secondary Level (Class 9-10)",""
"Female","1364"
"Male","1312"
"","2676"
"SLC and Equivalent",""
"Female","1429"
"Male","1430"
"","2859"
