"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","16"
"Male","13"
"Baraee",""
"Female","391"
"Male","413"
"Bhote",""
"Female","17"
"Male","10"
"Bin",""
"Female","74"
"Male","65"
"Brahman - Hill",""
"Female","1507"
"Male","1295"
"Brahman - Tarai",""
"Female","217"
"Male","205"
"Chamar/ Harijan/ Ram",""
"Female","1023"
"Male","1050"
"Chhetri",""
"Female","1838"
"Male","1632"
"Damai/Dholi",""
"Female","219"
"Male","193"
"Danuwar",""
"Female","1085"
"Male","978"
"Dhanuk",""
"Female","240"
"Male","251"
"Dhobi",""
"Female","62"
"Male","62"
"Dom",""
"Female","49"
"Male","46"
"Dusadh/ Pasawan/ Pasi",""
"Female","398"
"Male","454"
"Gharti/Bhujel",""
"Female","171"
"Male","186"
"Gurung",""
"Female","17"
"Male","19"
"Hajam/Thakur",""
"Female","289"
"Male","241"
"Halwai",""
"Female","122"
"Male","122"
"Kahar",""
"Female","23"
"Male","31"
"Kalwar",""
"Female","228"
"Male","245"
"Kami",""
"Female","674"
"Male","629"
"Kanu",""
"Female","281"
"Male","314"
"Kathabaniyan",""
"Female","394"
"Male","426"
"Kayastha",""
"Female","63"
"Male","51"
"Kewat",""
"Female","45"
"Male","48"
"Khatwe",""
"Female","24"
"Male","22"
"Koiri/Kushwaha",""
"Female","3426"
"Male","3543"
"Kumal",""
"Female","47"
"Male","41"
"Kumhar",""
"Female","167"
"Male","152"
"Kurmi",""
"Female","311"
"Male","306"
"Lohar",""
"Female","182"
"Male","205"
"Magar",""
"Female","1515"
"Male","1390"
"Majhi",""
"Female","221"
"Male","199"
"Mali",""
"Female","28"
"Male","22"
"Mallaha",""
"Female","478"
"Male","453"
"Musahar",""
"Female","1426"
"Male","1466"
"Musalman",""
"Female","2088"
"Male","1996"
"Newar",""
"Female","300"
"Male","328"
"Nuniya",""
"Female","79"
"Male","103"
"Others",""
"Female","28"
"Male","26"
"Punjabi/Sikh",""
"Female","10"
"Male","10"
"Rai",""
"Female","30"
"Male","36"
"Rajput",""
"Female","56"
"Male","55"
"Sanyasi/Dasnami",""
"Female","117"
"Male","95"
"Sarki",""
"Female","188"
"Male","199"
"Sonar",""
"Female","305"
"Male","306"
"Sudhi",""
"Female","645"
"Male","610"
"Sunuwar",""
"Female","34"
"Male","22"
"Tamang",""
"Female","2376"
"Male","2243"
"Tatma/Tatwa",""
"Female","431"
"Male","418"
"Teli",""
"Female","1629"
"Male","1706"
"Terai Others",""
"Female","10"
"Male","17"
"Thakuri",""
"Female","8"
"Male","9"
"Tharu",""
"Female","3573"
"Male","3435"
"Undefined Others",""
"Female","7"
"Male","5"
"Yadav",""
"Female","1161"
"Male","1246"
