"Population by Mother tongue","Number"
"Bantawa",""
"Female","1029"
"Male","1033"
"Bhujel",""
"Female","8"
"Male","5"
"Chamling",""
"Female","114"
"Male","103"
"Danuwar",""
"Female","10"
"Male","12"
"Doteli",""
"Female","7"
"Male","5"
"Gurung",""
"Female","58"
"Male","53"
"Khaling",""
"Female","20"
"Male","22"
"Koyee",""
"Female","10"
"Male","9"
"Kulung",""
"Female","153"
"Male","153"
"Kumal",""
"Female","52"
"Male","47"
"Limbu",""
"Female","4030"
"Male","3617"
"Lohorung",""
"Female","11"
"Male","7"
"Magar",""
"Female","1709"
"Male","1583"
"Maithili",""
"Female","36"
"Male","46"
"Majhi",""
"Female","40"
"Male","29"
"Nepali",""
"Female","5654"
"Male","5080"
"Newar",""
"Female","262"
"Male","251"
"Not Reported",""
"Female","81"
"Male","60"
"Others",""
"Female","225"
"Male","201"
"Rai",""
"Female","1967"
"Male","1860"
"Sampang",""
"Female","36"
"Male","27"
"Santhali",""
"Female","10"
"Male","11"
"Sherpa",""
"Female","61"
"Male","46"
"Sunuwar",""
"Female","83"
"Male","61"
"Tamang",""
"Female","1254"
"Male","1127"
"Thulung",""
"Female","54"
"Male","49"
"Uranw/Urau",""
"Female","21"
"Male","26"
"Yakkha",""
"Female","30"
"Male","28"
