"Population by Caste Ethinicity","Number"
"Badi",""
"Female","155"
"Male","154"
"","309"
"Bangali",""
"Female","23"
"Male","24"
"","47"
"Brahman - Hill",""
"Female","3549"
"Male","2962"
"","6511"
"Brahman - Tarai",""
"Female","7"
"Male","7"
"","14"
"Chamar/ Harijan/ Ram",""
"Female","5"
"Male","6"
"","11"
"Chhetri",""
"Female","8068"
"Male","6963"
"","15031"
"Dalit Others",""
"Female","24"
"Male","14"
"","38"
"Damai/Dholi",""
"Female","1028"
"Male","856"
"","1884"
"Gurung",""
"Female","54"
"Male","30"
"","84"
"Hajam/Thakur",""
"Female","45"
"Male","45"
"","90"
"Halwai",""
"Female","25"
"Male","34"
"","59"
"Kami",""
"Female","3790"
"Male","3242"
"","7032"
"Kathabaniyan",""
"Female","6"
"Male","5"
"","11"
"Khawas",""
"Female","7"
"Male","4"
"","11"
"Koche",""
"Female","14"
"Male","10"
"","24"
"Kumal",""
"Female","33"
"Male","32"
"","65"
"Kurmi",""
"Female","10"
"Male","9"
"","19"
"Lohar",""
"Female","268"
"Male","225"
"","493"
"Magar",""
"Female","1282"
"Male","1190"
"","2472"
"Musalman",""
"Female","20"
"Male","25"
"","45"
"Newar",""
"Female","84"
"Male","74"
"","158"
"Others",""
"Female","34"
"Male","19"
"","53"
"Rajbansi",""
"Female","12"
"Male","10"
"","22"
"Raji",""
"Female","168"
"Male","144"
"","312"
"Sanyasi/Dasnami",""
"Female","205"
"Male","204"
"","409"
"Sarki",""
"Female","415"
"Male","373"
"","788"
"Tamang",""
"Female","80"
"Male","46"
"","126"
"Terai Others",""
"Female","25"
"Male","26"
"","51"
"Thakuri",""
"Female","1296"
"Male","1092"
"","2388"
"Tharu",""
"Female","8455"
"Male","8285"
"","16740"
"Yadav",""
"Female","6"
"Male","11"
"","17"
