"Population by Single Year of Age","Number"
"0",""
"Female","163"
"Male","148"
"1",""
"Female","228"
"Male","252"
"10",""
"Female","474"
"Male","494"
"11",""
"Female","183"
"Male","191"
"12",""
"Female","398"
"Male","381"
"13",""
"Female","202"
"Male","217"
"14",""
"Female","223"
"Male","292"
"15",""
"Female","214"
"Male","259"
"16",""
"Female","254"
"Male","310"
"17",""
"Female","107"
"Male","175"
"18",""
"Female","247"
"Male","349"
"19",""
"Female","67"
"Male","101"
"2",""
"Female","368"
"Male","365"
"20",""
"Female","321"
"Male","362"
"21",""
"Female","90"
"Male","108"
"22",""
"Female","209"
"Male","223"
"23",""
"Female","180"
"Male","122"
"24",""
"Female","161"
"Male","139"
"25",""
"Female","294"
"Male","402"
"26",""
"Female","126"
"Male","130"
"27",""
"Female","97"
"Male","114"
"28",""
"Female","301"
"Male","231"
"29",""
"Female","55"
"Male","60"
"3",""
"Female","369"
"Male","408"
"30",""
"Female","360"
"Male","395"
"31",""
"Female","37"
"Male","42"
"32",""
"Female","191"
"Male","192"
"33",""
"Female","149"
"Male","51"
"34",""
"Female","122"
"Male","63"
"35",""
"Female","222"
"Male","427"
"36",""
"Female","92"
"Male","109"
"37",""
"Female","49"
"Male","52"
"38",""
"Female","265"
"Male","146"
"39",""
"Female","36"
"Male","35"
"4",""
"Female","391"
"Male","398"
"40",""
"Female","261"
"Male","370"
"41",""
"Female","29"
"Male","50"
"42",""
"Female","131"
"Male","119"
"43",""
"Female","108"
"Male","37"
"44",""
"Female","63"
"Male","36"
"45",""
"Female","218"
"Male","320"
"46",""
"Female","42"
"Male","62"
"47",""
"Female","44"
"Male","49"
"48",""
"Female","187"
"Male","94"
"49",""
"Female","23"
"Male","15"
"5",""
"Female","418"
"Male","489"
"50",""
"Female","202"
"Male","302"
"51",""
"Female","21"
"Male","41"
"52",""
"Female","83"
"Male","76"
"53",""
"Female","72"
"Male","20"
"54",""
"Female","45"
"Male","32"
"55",""
"Female","162"
"Male","232"
"56",""
"Female","44"
"Male","47"
"57",""
"Female","28"
"Male","29"
"58",""
"Female","128"
"Male","61"
"59",""
"Female","22"
"Male","24"
"6",""
"Female","455"
"Male","430"
"60",""
"Female","179"
"Male","265"
"61",""
"Female","20"
"Male","32"
"62",""
"Female","59"
"Male","45"
"63",""
"Female","41"
"Male","15"
"64",""
"Female","13"
"Male","13"
"65",""
"Female","157"
"Male","196"
"66",""
"Female","27"
"Male","15"
"67",""
"Female","16"
"Male","17"
"68",""
"Female","45"
"Male","41"
"69",""
"Female","9"
"Male","13"
"7",""
"Female","276"
"Male","292"
"70",""
"Female","105"
"Male","144"
"71",""
"Female","14"
"Male","9"
"72",""
"Female","23"
"Male","27"
"73",""
"Female","10"
"Male","13"
"74",""
"Female","8"
"Male","4"
"75",""
"Female","45"
"Male","61"
"76",""
"Female","3"
"Male","13"
"77",""
"Female","3"
"Male","3"
"78",""
"Female","2"
"Male","5"
"79",""
"Female","1"
"Male","0"
"8",""
"Female","515"
"Male","483"
"80",""
"Female","15"
"Male","23"
"81",""
"Female","2"
"Male","1"
"82",""
"Female","0"
"Male","3"
"85",""
"Female","14"
"Male","21"
"9",""
"Female","199"
"Male","204"
