"Population by Mother tongue","Number"
"Bahing",""
"Female","8"
"Male","6"
"","14"
"Bangla",""
"Female","188"
"Male","220"
"","408"
"Bantawa",""
"Female","179"
"Male","150"
"","329"
"Bhojpuri",""
"Female","211"
"Male","251"
"","462"
"Bhujel",""
"Female","30"
"Male","25"
"","55"
"Chamling",""
"Female","106"
"Male","88"
"","194"
"Danuwar",""
"Female","230"
"Male","220"
"","450"
"Dhimal",""
"Female","694"
"Male","630"
"","1324"
"Doteli",""
"Female","16"
"Male","11"
"","27"
"Dumi",""
"Female","19"
"Male","12"
"","31"
"Dungmali",""
"Female","31"
"Male","26"
"","57"
"Gurung",""
"Female","355"
"Male","306"
"","661"
"Hindi",""
"Female","194"
"Male","276"
"","470"
"Kagate",""
"Female","20"
"Male","18"
"","38"
"Khariya",""
"Female","53"
"Male","57"
"","110"
"Kisan",""
"Female","375"
"Male","363"
"","738"
"Kulung",""
"Female","37"
"Male","26"
"","63"
"Limbu",""
"Female","2147"
"Male","1837"
"","3984"
"Magar",""
"Female","815"
"Male","711"
"","1526"
"Maithili",""
"Female","1826"
"Male","2046"
"","3872"
"Majhi",""
"Female","34"
"Male","43"
"","77"
"Malpande",""
"Female","39"
"Male","58"
"","97"
"Meche",""
"Female","1062"
"Male","898"
"","1960"
"Musalman",""
"Female","88"
"Male","77"
"","165"
"Nachhiring",""
"Female","5"
"Male","7"
"","12"
"Nepali",""
"Female","37775"
"Male","33123"
"","70898"
"Newar",""
"Female","1065"
"Male","982"
"","2047"
"Not Reported",""
"Female","139"
"Male","124"
"","263"
"Others",""
"Female","259"
"Male","205"
"","464"
"Puma",""
"Female","10"
"Male","10"
"","20"
"Rai",""
"Female","1557"
"Male","1363"
"","2920"
"Rajbanshi",""
"Female","5023"
"Male","4736"
"","9759"
"Rajsthani",""
"Female","419"
"Male","449"
"","868"
"Sampang",""
"Female","15"
"Male","18"
"","33"
"Santhali",""
"Female","805"
"Male","828"
"","1633"
"Sherpa",""
"Female","195"
"Male","180"
"","375"
"Sign Language",""
"Female","11"
"Male","8"
"","19"
"Sunuwar",""
"Female","77"
"Male","66"
"","143"
"Tajpuriya",""
"Female","12"
"Male","16"
"","28"
"Tamang",""
"Female","1531"
"Male","1387"
"","2918"
"Thami",""
"Female","24"
"Male","27"
"","51"
"Tharu",""
"Female","419"
"Male","416"
"","835"
"Thulung",""
"Female","10"
"Male","15"
"","25"
"Uranw/Urau",""
"Female","212"
"Male","214"
"","426"
"Urdu",""
"Female","405"
"Male","443"
"","848"
"Yakkha",""
"Female","16"
"Male","24"
"","40"
