"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","7"
"Male","7"
"","14"
"Badi",""
"Female","5"
"Male","6"
"","11"
"Bangali",""
"Female","168"
"Male","191"
"","359"
"Bantaba",""
"Female","42"
"Male","44"
"","86"
"Bantar/Sardar",""
"Female","45"
"Male","55"
"","100"
"Baraee",""
"Female","21"
"Male","17"
"","38"
"Bhote",""
"Female","18"
"Male","19"
"","37"
"Brahman - Hill",""
"Female","13205"
"Male","11719"
"","24924"
"Brahman - Tarai",""
"Female","121"
"Male","123"
"","244"
"Chamar/ Harijan/ Ram",""
"Female","25"
"Male","29"
"","54"
"Chamling",""
"Female","82"
"Male","75"
"","157"
"Chepang /Praja",""
"Female","6"
"Male","5"
"","11"
"Chhetri",""
"Female","11145"
"Male","9669"
"","20814"
"Dalit Others",""
"Female","117"
"Male","87"
"","204"
"Damai/Dholi",""
"Female","1174"
"Male","1056"
"","2230"
"Danuwar",""
"Female","379"
"Male","356"
"","735"
"Dhanuk",""
"Female","113"
"Male","103"
"","216"
"Dhimal",""
"Female","790"
"Male","714"
"","1504"
"Dhobi",""
"Female","32"
"Male","34"
"","66"
"Dom",""
"Female","64"
"Male","61"
"","125"
"Dusadh/ Pasawan/ Pasi",""
"Female","23"
"Male","31"
"","54"
"Foreigner",""
"Female","6"
"Male","7"
"","13"
"Gaderi/Bhedihar",""
"Female","15"
"Male","12"
"","27"
"Gangai",""
"Female","20"
"Male","22"
"","42"
"Ghale",""
"Female","8"
"Male","7"
"","15"
"Gharti/Bhujel",""
"Female","589"
"Male","583"
"","1172"
"Gurung",""
"Female","592"
"Male","497"
"","1089"
"Hajam/Thakur",""
"Female","100"
"Male","121"
"","221"
"Halkhor",""
"Female","13"
"Male","11"
"","24"
"Halwai",""
"Female","69"
"Male","86"
"","155"
"Janajati Others",""
"Female","118"
"Male","100"
"","218"
"Jhangad/ Dhagar",""
"Female","352"
"Male","347"
"","699"
"Kahar",""
"Female","3"
"Male","8"
"","11"
"Kalwar",""
"Female","81"
"Male","103"
"","184"
"Kamar",""
"Female","13"
"Male","18"
"","31"
"Kami",""
"Female","2117"
"Male","1780"
"","3897"
"Kanu",""
"Female","28"
"Male","33"
"","61"
"Kathabaniyan",""
"Female","251"
"Male","303"
"","554"
"Kayastha",""
"Female","68"
"Male","77"
"","145"
"Kewat",""
"Female","55"
"Male","46"
"","101"
"Khaling",""
"Female","10"
"Male","7"
"","17"
"Khawas",""
"Female","53"
"Male","51"
"","104"
"Kisan",""
"Female","434"
"Male","456"
"","890"
"Koiri/Kushwaha",""
"Female","17"
"Male","25"
"","42"
"Kulung",""
"Female","45"
"Male","24"
"","69"
"Kumal",""
"Female","56"
"Male","52"
"","108"
"Kumhar",""
"Female","5"
"Male","6"
"","11"
"Kurmi",""
"Female","19"
"Male","24"
"","43"
"Limbu",""
"Female","2819"
"Male","2388"
"","5207"
"Lohar",""
"Female","12"
"Male","10"
"","22"
"Magar",""
"Female","2321"
"Male","2054"
"","4375"
"Majhi",""
"Female","168"
"Male","162"
"","330"
"Mallaha",""
"Female","113"
"Male","130"
"","243"
"Marwadi",""
"Female","513"
"Male","567"
"","1080"
"Meche",""
"Female","1151"
"Male","964"
"","2115"
"Munda",""
"Female","182"
"Male","176"
"","358"
"Musahar",""
"Female","63"
"Male","54"
"","117"
"Musalman",""
"Female","673"
"Male","737"
"","1410"
"Newar",""
"Female","2583"
"Male","2303"
"","4886"
"Others",""
"Female","50"
"Male","47"
"","97"
"Pattharkatta/ Kushwadiya",""
"Female","31"
"Male","33"
"","64"
"Punjabi/Sikh",""
"Female","15"
"Male","8"
"","23"
"Rai",""
"Female","3012"
"Male","2633"
"","5645"
"Rajbansi",""
"Female","5076"
"Male","4817"
"","9893"
"Rajput",""
"Female","45"
"Male","39"
"","84"
"Raute",""
"Female","6"
"Male","10"
"","16"
"Samgpang",""
"Female","43"
"Male","29"
"","72"
"Sanyasi/Dasnami",""
"Female","1191"
"Male","984"
"","2175"
"Sarbaria",""
"Female","8"
"Male","7"
"","15"
"Sarki",""
"Female","438"
"Male","414"
"","852"
"Satar/ Santhal",""
"Female","747"
"Male","740"
"","1487"
"Sherpa",""
"Female","223"
"Male","208"
"","431"
"Sonar",""
"Female","82"
"Male","62"
"","144"
"Sudhi",""
"Female","38"
"Male","35"
"","73"
"Sunuwar",""
"Female","145"
"Male","135"
"","280"
"Tajpuriya",""
"Female","12"
"Male","17"
"","29"
"Tamang",""
"Female","2535"
"Male","2255"
"","4790"
"Tatma/Tatwa",""
"Female","13"
"Male","17"
"","30"
"Teli",""
"Female","163"
"Male","190"
"","353"
"Terai Others",""
"Female","378"
"Male","409"
"","787"
"Thakali",""
"Female","6"
"Male","5"
"","11"
"Thakuri",""
"Female","95"
"Male","68"
"","163"
"Thami",""
"Female","39"
"Male","41"
"","80"
"Tharu",""
"Female","629"
"Male","620"
"","1249"
"Thulung",""
"Female","19"
"Male","16"
"","35"
"Undefined Others",""
"Female","200"
"Male","189"
"","389"
"Yadav",""
"Female","144"
"Male","168"
"","312"
"Yakkha",""
"Female","34"
"Male","42"
"","76"
"Yamphu",""
"Female","7"
"Male","6"
"","13"
