"Population by Single Year of Age","Number"
"0",""
"Female","218"
"Male","254"
"1",""
"Female","170"
"Male","191"
"10",""
"Female","447"
"Male","493"
"11",""
"Female","253"
"Male","248"
"12",""
"Female","408"
"Male","412"
"13",""
"Female","296"
"Male","272"
"14",""
"Female","310"
"Male","296"
"15",""
"Female","318"
"Male","314"
"16",""
"Female","327"
"Male","296"
"17",""
"Female","166"
"Male","192"
"18",""
"Female","269"
"Male","265"
"19",""
"Female","133"
"Male","156"
"2",""
"Female","275"
"Male","325"
"20",""
"Female","337"
"Male","255"
"21",""
"Female","115"
"Male","121"
"22",""
"Female","276"
"Male","208"
"23",""
"Female","166"
"Male","118"
"24",""
"Female","138"
"Male","124"
"25",""
"Female","465"
"Male","328"
"26",""
"Female","165"
"Male","130"
"27",""
"Female","134"
"Male","102"
"28",""
"Female","329"
"Male","238"
"29",""
"Female","45"
"Male","47"
"3",""
"Female","307"
"Male","345"
"30",""
"Female","564"
"Male","393"
"31",""
"Female","37"
"Male","42"
"32",""
"Female","219"
"Male","179"
"33",""
"Female","115"
"Male","59"
"34",""
"Female","110"
"Male","62"
"35",""
"Female","508"
"Male","489"
"36",""
"Female","83"
"Male","96"
"37",""
"Female","54"
"Male","57"
"38",""
"Female","207"
"Male","164"
"39",""
"Female","43"
"Male","30"
"4",""
"Female","329"
"Male","339"
"40",""
"Female","456"
"Male","418"
"41",""
"Female","37"
"Male","35"
"42",""
"Female","128"
"Male","111"
"43",""
"Female","76"
"Male","34"
"44",""
"Female","47"
"Male","38"
"45",""
"Female","337"
"Male","435"
"46",""
"Female","50"
"Male","45"
"47",""
"Female","26"
"Male","42"
"48",""
"Female","164"
"Male","112"
"49",""
"Female","39"
"Male","24"
"5",""
"Female","424"
"Male","445"
"50",""
"Female","303"
"Male","344"
"51",""
"Female","28"
"Male","29"
"52",""
"Female","95"
"Male","72"
"53",""
"Female","55"
"Male","31"
"54",""
"Female","46"
"Male","35"
"55",""
"Female","239"
"Male","305"
"56",""
"Female","45"
"Male","67"
"57",""
"Female","30"
"Male","32"
"58",""
"Female","98"
"Male","101"
"59",""
"Female","32"
"Male","30"
"6",""
"Female","368"
"Male","347"
"60",""
"Female","295"
"Male","290"
"61",""
"Female","47"
"Male","27"
"62",""
"Female","79"
"Male","55"
"63",""
"Female","29"
"Male","33"
"64",""
"Female","24"
"Male","22"
"65",""
"Female","207"
"Male","206"
"66",""
"Female","21"
"Male","13"
"67",""
"Female","12"
"Male","22"
"68",""
"Female","45"
"Male","42"
"69",""
"Female","7"
"Male","14"
"7",""
"Female","363"
"Male","366"
"70",""
"Female","118"
"Male","140"
"71",""
"Female","10"
"Male","15"
"72",""
"Female","26"
"Male","24"
"73",""
"Female","6"
"Male","7"
"74",""
"Female","5"
"Male","3"
"75",""
"Female","41"
"Male","63"
"76",""
"Female","5"
"Male","4"
"77",""
"Female","3"
"Male","4"
"78",""
"Female","9"
"Male","9"
"79",""
"Female","1"
"Male","2"
"8",""
"Female","445"
"Male","471"
"80",""
"Female","32"
"Male","30"
"81",""
"Female","2"
"Male","1"
"82",""
"Female","3"
"Male","2"
"83",""
"Female","0"
"Male","1"
"85",""
"Female","27"
"Male","30"
"9",""
"Female","249"
"Male","252"
