"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","8"
"Male","4"
"Badhaee",""
"Female","14"
"Male","8"
"Bangali",""
"Female","4"
"Male","11"
"Bantar/Sardar",""
"Female","8"
"Male","8"
"Baraee",""
"Female","41"
"Male","49"
"Bin",""
"Female","198"
"Male","205"
"Brahman - Hill",""
"Female","147"
"Male","144"
"Brahman - Tarai",""
"Female","40"
"Male","33"
"Byasi/Sauka",""
"Female","5"
"Male","6"
"Chamar/ Harijan/ Ram",""
"Female","153"
"Male","131"
"Chepang /Praja",""
"Female","106"
"Male","110"
"Chhetri",""
"Female","62"
"Male","46"
"Dhanuk",""
"Female","291"
"Male","271"
"Dhobi",""
"Female","73"
"Male","72"
"Dom",""
"Female","20"
"Male","16"
"Dusadh/ Pasawan/ Pasi",""
"Female","109"
"Male","129"
"Gangai",""
"Female","3342"
"Male","3508"
"Gurung",""
"Female","117"
"Male","115"
"Hajam/Thakur",""
"Female","206"
"Male","215"
"Halwai",""
"Female","86"
"Male","94"
"Kahar",""
"Female","202"
"Male","215"
"Kalwar",""
"Female","16"
"Male","16"
"Kamar",""
"Female","16"
"Male","11"
"Kami",""
"Female","15"
"Male","20"
"Kathabaniyan",""
"Female","59"
"Male","46"
"Kayastha",""
"Female","63"
"Male","48"
"Kewat",""
"Female","450"
"Male","460"
"Koiri/Kushwaha",""
"Female","240"
"Male","269"
"Kurmi",""
"Female","89"
"Male","107"
"Limbu",""
"Female","25"
"Male","20"
"Lohar",""
"Female","28"
"Male","34"
"Magar",""
"Female","114"
"Male","126"
"Majhi",""
"Female","5"
"Male","6"
"Mali",""
"Female","11"
"Male","13"
"Mallaha",""
"Female","1060"
"Male","1115"
"Musahar",""
"Female","1269"
"Male","1320"
"Musalman",""
"Female","1350"
"Male","1385"
"Newar",""
"Female","45"
"Male","39"
"Nuniya",""
"Female","971"
"Male","909"
"Others",""
"Female","29"
"Male","17"
"Rai",""
"Female","8"
"Male","9"
"Rajbansi",""
"Female","1926"
"Male","2021"
"Rajbhar",""
"Female","508"
"Male","535"
"Rajput",""
"Female","207"
"Male","212"
"Sanyasi/Dasnami",""
"Female","56"
"Male","34"
"Sarbaria",""
"Female","710"
"Male","738"
"Sarki",""
"Female","84"
"Male","71"
"Satar/ Santhal",""
"Female","3155"
"Male","3069"
"Sonar",""
"Female","54"
"Male","55"
"Sudhi",""
"Female","554"
"Male","538"
"Sunuwar",""
"Female","523"
"Male","579"
"Tamang",""
"Female","22"
"Male","25"
"Tatma/Tatwa",""
"Female","8"
"Male","4"
"Teli",""
"Female","603"
"Male","623"
"Terai Others",""
"Female","298"
"Male","314"
"Thakuri",""
"Female","10"
"Male","16"
"Undefined Others",""
"Female","35"
"Male","34"
"Yadav",""
"Female","853"
"Male","890"
