"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","46"
"Male","40"
"Aathpariya",""
"Female","6"
"Male","8"
"Amat",""
"Female","6"
"Male","9"
"Badhaee",""
"Female","95"
"Male","321"
"Badi",""
"Female","915"
"Male","983"
"Bahing",""
"Female","10"
"Male","19"
"Bangali",""
"Female","676"
"Male","2176"
"Bantaba",""
"Female","64"
"Male","71"
"Bantar/Sardar",""
"Female","32"
"Male","80"
"Baraee",""
"Female","134"
"Male","311"
"Bhote",""
"Female","688"
"Male","645"
"Bin",""
"Female","11"
"Male","36"
"Bote",""
"Female","11"
"Male","11"
"Brahman - Hill",""
"Female","189644"
"Male","212754"
"Brahman - Tarai",""
"Female","932"
"Male","1413"
"Brahmu/ Baramo",""
"Female","48"
"Male","68"
"Byasi/Sauka",""
"Female","8"
"Male","14"
"Chamar/ Harijan/ Ram",""
"Female","217"
"Male","540"
"Chamling",""
"Female","149"
"Male","135"
"Chepang /Praja",""
"Female","195"
"Male","242"
"Chhantyal/Chhantel",""
"Female","411"
"Male","389"
"Chhetri",""
"Female","163716"
"Male","173250"
"Dalit Others",""
"Female","3635"
"Male","4023"
"Damai/Dholi",""
"Female","5916"
"Male","6060"
"Danuwar",""
"Female","419"
"Male","559"
"Darai",""
"Female","58"
"Male","72"
"Dev",""
"Female","75"
"Male","94"
"Dhanuk",""
"Female","462"
"Male","1239"
"Dhimal",""
"Female","391"
"Male","368"
"Dhobi",""
"Female","164"
"Male","311"
"Dhunia",""
"Female","13"
"Male","9"
"Dom",""
"Female","5"
"Male","8"
"Dura",""
"Female","89"
"Male","98"
"Dusadh/ Pasawan/ Pasi",""
"Female","161"
"Male","317"
"Foreigner",""
"Female","609"
"Male","1006"
"Gaderi/Bhedihar",""
"Female","22"
"Male","38"
"Gaine",""
"Female","134"
"Male","149"
"Ghale",""
"Female","1088"
"Male","966"
"Gharti/Bhujel",""
"Female","2272"
"Male","2442"
"Gurung",""
"Female","22729"
"Male","20685"
"Hajam/Thakur",""
"Female","954"
"Male","2167"
"Halwai",""
"Female","731"
"Male","1260"
"Hayu",""
"Female","16"
"Male","25"
"Hyolmo",""
"Female","837"
"Male","792"
"Janajati Others",""
"Female","71"
"Male","74"
"Jhangad/ Dhagar",""
"Female","30"
"Male","39"
"Jirel",""
"Female","200"
"Male","251"
"Kahar",""
"Female","48"
"Male","47"
"Kalar",""
"Female","7"
"Male","9"
"Kalwar",""
"Female","1765"
"Male","3125"
"Kamar",""
"Female","4"
"Male","16"
"Kami",""
"Female","8393"
"Male","9469"
"Kanu",""
"Female","267"
"Male","633"
"Kathabaniyan",""
"Female","1942"
"Male","2808"
"Kayastha",""
"Female","736"
"Male","996"
"Kewat",""
"Female","62"
"Male","119"
"Khatwe",""
"Female","24"
"Male","65"
"Khawas",""
"Female","43"
"Male","48"
"Koche",""
"Female","22"
"Male","27"
"Koiri/Kushwaha",""
"Female","619"
"Male","1533"
"Kulung",""
"Female","96"
"Male","135"
"Kumal",""
"Female","548"
"Male","807"
"Kumhar",""
"Female","89"
"Male","224"
"Kurmi",""
"Female","182"
"Male","619"
"Lepcha",""
"Female","15"
"Male","14"
"Lhomi",""
"Female","24"
"Male","34"
"Limbu",""
"Female","5424"
"Male","5443"
"Lodh",""
"Female","35"
"Male","31"
"Lohar",""
"Female","160"
"Male","491"
"Loharung",""
"Female","9"
"Male","9"
"Magar",""
"Female","33281"
"Male","34625"
"Majhi",""
"Female","1978"
"Male","2112"
"Mali",""
"Female","94"
"Male","148"
"Mallaha",""
"Female","101"
"Male","260"
"Marwadi",""
"Female","6148"
"Male","6970"
"Meche",""
"Female","12"
"Male","16"
"Munda",""
"Female","29"
"Male","14"
"Musahar",""
"Female","58"
"Male","106"
"Musalman",""
"Female","6698"
"Male","14536"
"Nachhiring",""
"Female","7"
"Male","8"
"Newar",""
"Female","191740"
"Male","187886"
"Nuniya",""
"Female","35"
"Male","141"
"Nurang",""
"Female","10"
"Male","5"
"Others",""
"Female","641"
"Male","850"
"Pahari",""
"Female","319"
"Male","312"
"Punjabi/Sikh",""
"Female","175"
"Male","248"
"Rai",""
"Female","19906"
"Male","18882"
"Rajbansi",""
"Female","343"
"Male","429"
"Rajbhar",""
"Female","10"
"Male","13"
"Rajdhob",""
"Female","14"
"Male","23"
"Raji",""
"Female","8"
"Male","12"
"Rajput",""
"Female","590"
"Male","965"
"Samgpang",""
"Female","13"
"Male","14"
"Sanyasi/Dasnami",""
"Female","6037"
"Male","6342"
"Sarki",""
"Female","2953"
"Male","2921"
"Satar/ Santhal",""
"Female","43"
"Male","70"
"Sherpa",""
"Female","11159"
"Male","10323"
"Sonar",""
"Female","115"
"Male","136"
"Sudhi",""
"Female","414"
"Male","677"
"Sunuwar",""
"Female","1824"
"Male","1866"
"Tajpuriya",""
"Female","72"
"Male","80"
"Tamang",""
"Female","92741"
"Male","92076"
"Tatma/Tatwa",""
"Female","61"
"Male","184"
"Teli",""
"Female","1973"
"Male","4236"
"Terai Others",""
"Female","1405"
"Male","2986"
"Thakali",""
"Female","1444"
"Male","1307"
"Thakuri",""
"Female","8483"
"Male","9366"
"Thami",""
"Female","330"
"Male","377"
"Tharu",""
"Female","6888"
"Male","10549"
"Thulung",""
"Female","69"
"Male","65"
"Topkegola",""
"Female","16"
"Male","14"
"Undefined Others",""
"Female","69"
"Male","95"
"Yadav",""
"Female","1535"
"Male","4077"
"Yakkha",""
"Female","126"
"Male","111"
"Yamphu",""
"Female","4"
"Male","7"
