"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","69"
"Male","66"
"","135"
"Bantar/Sardar",""
"Female","505"
"Male","496"
"","1001"
"Baraee",""
"Female","91"
"Male","86"
"","177"
"Brahman - Hill",""
"Female","129"
"Male","111"
"","240"
"Brahman - Tarai",""
"Female","1160"
"Male","1247"
"","2407"
"Chamar/ Harijan/ Ram",""
"Female","443"
"Male","374"
"","817"
"Chhetri",""
"Female","8"
"Male","4"
"","12"
"Dev",""
"Female","63"
"Male","71"
"","134"
"Dhanuk",""
"Female","3569"
"Male","3781"
"","7350"
"Dhobi",""
"Female","130"
"Male","108"
"","238"
"Dom",""
"Female","53"
"Male","44"
"","97"
"Dusadh/ Pasawan/ Pasi",""
"Female","349"
"Male","384"
"","733"
"Hajam/Thakur",""
"Female","232"
"Male","227"
"","459"
"Halwai",""
"Female","239"
"Male","240"
"","479"
"Kami",""
"Female","246"
"Male","252"
"","498"
"Kathabaniyan",""
"Female","220"
"Male","260"
"","480"
"Kayastha",""
"Female","117"
"Male","96"
"","213"
"Kewat",""
"Female","68"
"Male","66"
"","134"
"Khatwe",""
"Female","1493"
"Male","1556"
"","3049"
"Kumhar",""
"Female","197"
"Male","221"
"","418"
"Kurmi",""
"Female","13"
"Male","12"
"","25"
"Lohar",""
"Female","15"
"Male","16"
"","31"
"Mali",""
"Female","61"
"Male","60"
"","121"
"Mallaha",""
"Female","1190"
"Male","1249"
"","2439"
"Musahar",""
"Female","206"
"Male","217"
"","423"
"Musalman",""
"Female","601"
"Male","608"
"","1209"
"Nuniya",""
"Female","125"
"Male","123"
"","248"
"Others",""
"Female","20"
"Male","5"
"","25"
"Rai",""
"Female","10"
"Male","6"
"","16"
"Rajput",""
"Female","996"
"Male","1114"
"","2110"
"Sanyasi/Dasnami",""
"Female","20"
"Male","22"
"","42"
"Sarki",""
"Female","54"
"Male","59"
"","113"
"Sonar",""
"Female","224"
"Male","181"
"","405"
"Sunuwar",""
"Female","77"
"Male","86"
"","163"
"Tatma/Tatwa",""
"Female","142"
"Male","134"
"","276"
"Teli",""
"Female","711"
"Male","743"
"","1454"
"Terai Others",""
"Female","521"
"Male","556"
"","1077"
"Undefined Others",""
"Female","11"
"Male","10"
"","21"
"Yadav",""
"Female","1173"
"Male","1293"
"","2466"
