"Population by Caste Ethinicity","Number"
"Amat",""
"Female","7"
"Male","6"
"","13"
"Bangali",""
"Female","53"
"Male","39"
"","92"
"Bantar/Sardar",""
"Female","96"
"Male","93"
"","189"
"Baraee",""
"Female","31"
"Male","36"
"","67"
"Brahman - Hill",""
"Female","389"
"Male","308"
"","697"
"Brahman - Tarai",""
"Female","39"
"Male","41"
"","80"
"Chamar/ Harijan/ Ram",""
"Female","1466"
"Male","1327"
"","2793"
"Chhetri",""
"Female","1047"
"Male","900"
"","1947"
"Damai/Dholi",""
"Female","47"
"Male","35"
"","82"
"Danuwar",""
"Female","154"
"Male","129"
"","283"
"Dhanuk",""
"Female","273"
"Male","238"
"","511"
"Dom",""
"Female","22"
"Male","30"
"","52"
"Dusadh/ Pasawan/ Pasi",""
"Female","1131"
"Male","1048"
"","2179"
"Gaderi/Bhedihar",""
"Female","222"
"Male","199"
"","421"
"Gharti/Bhujel",""
"Female","55"
"Male","47"
"","102"
"Hajam/Thakur",""
"Female","293"
"Male","256"
"","549"
"Halwai",""
"Female","179"
"Male","181"
"","360"
"Kalwar",""
"Female","359"
"Male","365"
"","724"
"Kami",""
"Female","372"
"Male","331"
"","703"
"Kathabaniyan",""
"Female","108"
"Male","94"
"","202"
"Kayastha",""
"Female","7"
"Male","5"
"","12"
"Kewat",""
"Female","62"
"Male","51"
"","113"
"Khatwe",""
"Female","673"
"Male","599"
"","1272"
"Koiri/Kushwaha",""
"Female","204"
"Male","223"
"","427"
"Kumal",""
"Female","39"
"Male","38"
"","77"
"Kumhar",""
"Female","77"
"Male","67"
"","144"
"Limbu",""
"Female","21"
"Male","15"
"","36"
"Magar",""
"Female","603"
"Male","489"
"","1092"
"Majhi",""
"Female","31"
"Male","19"
"","50"
"Mali",""
"Female","48"
"Male","43"
"","91"
"Mallaha",""
"Female","47"
"Male","54"
"","101"
"Musahar",""
"Female","1576"
"Male","1566"
"","3142"
"Musalman",""
"Female","1636"
"Male","1321"
"","2957"
"Newar",""
"Female","65"
"Male","58"
"","123"
"Others",""
"Female","48"
"Male","29"
"","77"
"Punjabi/Sikh",""
"Female","11"
"Male","15"
"","26"
"Rai",""
"Female","35"
"Male","28"
"","63"
"Rajbansi",""
"Female","13"
"Male","21"
"","34"
"Rajput",""
"Female","28"
"Male","23"
"","51"
"Sanyasi/Dasnami",""
"Female","8"
"Male","8"
"","16"
"Satar/ Santhal",""
"Female","7"
"Male","8"
"","15"
"Sonar",""
"Female","9"
"Male","6"
"","15"
"Sudhi",""
"Female","28"
"Male","24"
"","52"
"Sunuwar",""
"Female","407"
"Male","316"
"","723"
"Tamang",""
"Female","59"
"Male","52"
"","111"
"Tatma/Tatwa",""
"Female","139"
"Male","126"
"","265"
"Teli",""
"Female","1251"
"Male","1121"
"","2372"
"Terai Others",""
"Female","17"
"Male","12"
"","29"
"Tharu",""
"Female","8159"
"Male","7030"
"","15189"
"Undefined Others",""
"Female","150"
"Male","114"
"","264"
"Yadav",""
"Female","1634"
"Male","1603"
"","3237"
