"Population by Single Year of Age","Number"
"0",""
"Female","340"
"Male","409"
"1",""
"Female","338"
"Male","339"
"10",""
"Female","602"
"Male","653"
"11",""
"Female","530"
"Male","548"
"12",""
"Female","652"
"Male","672"
"13",""
"Female","553"
"Male","523"
"14",""
"Female","549"
"Male","523"
"15",""
"Female","513"
"Male","480"
"16",""
"Female","520"
"Male","439"
"17",""
"Female","450"
"Male","347"
"18",""
"Female","626"
"Male","439"
"19",""
"Female","407"
"Male","270"
"2",""
"Female","441"
"Male","475"
"20",""
"Female","517"
"Male","303"
"21",""
"Female","372"
"Male","259"
"22",""
"Female","458"
"Male","296"
"23",""
"Female","360"
"Male","219"
"24",""
"Female","365"
"Male","239"
"25",""
"Female","499"
"Male","281"
"26",""
"Female","400"
"Male","226"
"27",""
"Female","314"
"Male","201"
"28",""
"Female","407"
"Male","304"
"29",""
"Female","183"
"Male","139"
"3",""
"Female","496"
"Male","496"
"30",""
"Female","574"
"Male","310"
"31",""
"Female","154"
"Male","118"
"32",""
"Female","353"
"Male","217"
"33",""
"Female","177"
"Male","143"
"34",""
"Female","176"
"Male","146"
"35",""
"Female","577"
"Male","381"
"36",""
"Female","223"
"Male","179"
"37",""
"Female","157"
"Male","113"
"38",""
"Female","264"
"Male","199"
"39",""
"Female","106"
"Male","94"
"4",""
"Female","520"
"Male","503"
"40",""
"Female","582"
"Male","394"
"41",""
"Female","101"
"Male","94"
"42",""
"Female","185"
"Male","171"
"43",""
"Female","100"
"Male","90"
"44",""
"Female","88"
"Male","86"
"45",""
"Female","426"
"Male","306"
"46",""
"Female","103"
"Male","90"
"47",""
"Female","63"
"Male","66"
"48",""
"Female","153"
"Male","149"
"49",""
"Female","73"
"Male","68"
"5",""
"Female","498"
"Male","589"
"50",""
"Female","362"
"Male","297"
"51",""
"Female","48"
"Male","86"
"52",""
"Female","124"
"Male","125"
"53",""
"Female","50"
"Male","67"
"54",""
"Female","47"
"Male","56"
"55",""
"Female","244"
"Male","213"
"56",""
"Female","81"
"Male","79"
"57",""
"Female","45"
"Male","65"
"58",""
"Female","96"
"Male","85"
"59",""
"Female","58"
"Male","72"
"6",""
"Female","471"
"Male","517"
"60",""
"Female","363"
"Male","260"
"61",""
"Female","55"
"Male","60"
"62",""
"Female","101"
"Male","73"
"63",""
"Female","55"
"Male","50"
"64",""
"Female","47"
"Male","42"
"65",""
"Female","206"
"Male","128"
"66",""
"Female","35"
"Male","43"
"67",""
"Female","27"
"Male","44"
"68",""
"Female","59"
"Male","89"
"69",""
"Female","19"
"Male","26"
"7",""
"Female","506"
"Male","497"
"70",""
"Female","168"
"Male","133"
"71",""
"Female","14"
"Male","28"
"72",""
"Female","40"
"Male","35"
"73",""
"Female","20"
"Male","27"
"74",""
"Female","10"
"Male","22"
"75",""
"Female","73"
"Male","68"
"76",""
"Female","6"
"Male","13"
"77",""
"Female","5"
"Male","5"
"78",""
"Female","18"
"Male","25"
"79",""
"Female","1"
"Male","10"
"8",""
"Female","540"
"Male","634"
"80",""
"Female","67"
"Male","57"
"81",""
"Female","3"
"Male","9"
"82",""
"Female","4"
"Male","10"
"83",""
"Female","8"
"Male","12"
"84",""
"Female","7"
"Male","16"
"85",""
"Female","51"
"Male","40"
"9",""
"Female","444"
"Male","463"
