"Population by Educational Attainment","Number"
"Beginners",""
"Female","31520"
"Male","40173"
"","71693"
"Graduate and Equivalent",""
"Female","14096"
"Male","47734"
"","61830"
"Intermediate and Equivalent",""
"Female","45217"
"Male","96268"
"","141485"
"Level not Stated",""
"Female","9663"
"Male","12526"
"","22189"
"Lower Secondary (Class 6-8)",""
"Female","188070"
"Male","294959"
"","483029"
"Non Formal Education",""
"Female","16072"
"Male","20889"
"","36961"
"Others",""
"Female","2652"
"Male","2931"
"","5583"
"Post Graduate Equivalent and Above",""
"Female","2414"
"Male","12221"
"","14635"
"Primary Education (1-5 Class)",""
"Female","475935"
"Male","611718"
"","1087653"
"Secondary Level (Class 9-10)",""
"Female","89425"
"Male","176562"
"","265987"
"SLC and Equivalent",""
"Female","76039"
"Male","149406"
"","225445"
