"Population by Single Year of Age","Number"
"0",""
"Female","168"
"Male","180"
"1",""
"Female","143"
"Male","140"
"10",""
"Female","315"
"Male","259"
"11",""
"Female","188"
"Male","213"
"12",""
"Female","278"
"Male","272"
"13",""
"Female","223"
"Male","224"
"14",""
"Female","239"
"Male","220"
"15",""
"Female","214"
"Male","225"
"16",""
"Female","208"
"Male","215"
"17",""
"Female","162"
"Male","143"
"18",""
"Female","245"
"Male","221"
"19",""
"Female","157"
"Male","168"
"2",""
"Female","214"
"Male","242"
"20",""
"Female","218"
"Male","181"
"21",""
"Female","158"
"Male","112"
"22",""
"Female","205"
"Male","146"
"23",""
"Female","158"
"Male","107"
"24",""
"Female","126"
"Male","110"
"25",""
"Female","215"
"Male","166"
"26",""
"Female","132"
"Male","93"
"27",""
"Female","124"
"Male","87"
"28",""
"Female","149"
"Male","127"
"29",""
"Female","89"
"Male","68"
"3",""
"Female","201"
"Male","223"
"30",""
"Female","215"
"Male","126"
"31",""
"Female","65"
"Male","62"
"32",""
"Female","124"
"Male","84"
"33",""
"Female","63"
"Male","54"
"34",""
"Female","62"
"Male","46"
"35",""
"Female","241"
"Male","186"
"36",""
"Female","96"
"Male","79"
"37",""
"Female","66"
"Male","58"
"38",""
"Female","91"
"Male","73"
"39",""
"Female","59"
"Male","54"
"4",""
"Female","252"
"Male","253"
"40",""
"Female","227"
"Male","155"
"41",""
"Female","61"
"Male","55"
"42",""
"Female","75"
"Male","71"
"43",""
"Female","73"
"Male","55"
"44",""
"Female","41"
"Male","27"
"45",""
"Female","179"
"Male","139"
"46",""
"Female","52"
"Male","60"
"47",""
"Female","51"
"Male","47"
"48",""
"Female","85"
"Male","69"
"49",""
"Female","55"
"Male","62"
"5",""
"Female","228"
"Male","233"
"50",""
"Female","184"
"Male","176"
"51",""
"Female","49"
"Male","56"
"52",""
"Female","78"
"Male","78"
"53",""
"Female","37"
"Male","60"
"54",""
"Female","35"
"Male","43"
"55",""
"Female","123"
"Male","95"
"56",""
"Female","50"
"Male","39"
"57",""
"Female","41"
"Male","34"
"58",""
"Female","58"
"Male","67"
"59",""
"Female","42"
"Male","42"
"6",""
"Female","282"
"Male","254"
"60",""
"Female","179"
"Male","168"
"61",""
"Female","27"
"Male","57"
"62",""
"Female","49"
"Male","51"
"63",""
"Female","28"
"Male","32"
"64",""
"Female","21"
"Male","24"
"65",""
"Female","104"
"Male","71"
"66",""
"Female","28"
"Male","28"
"67",""
"Female","27"
"Male","30"
"68",""
"Female","25"
"Male","45"
"69",""
"Female","16"
"Male","20"
"7",""
"Female","207"
"Male","205"
"70",""
"Female","76"
"Male","61"
"71",""
"Female","20"
"Male","13"
"72",""
"Female","17"
"Male","16"
"73",""
"Female","13"
"Male","14"
"74",""
"Female","11"
"Male","11"
"75",""
"Female","26"
"Male","28"
"76",""
"Female","10"
"Male","13"
"77",""
"Female","9"
"Male","6"
"78",""
"Female","11"
"Male","18"
"79",""
"Female","4"
"Male","8"
"8",""
"Female","282"
"Male","281"
"80",""
"Female","28"
"Male","18"
"81",""
"Female","4"
"Male","8"
"82",""
"Female","7"
"Male","2"
"83",""
"Female","2"
"Male","4"
"84",""
"Female","4"
"Male","0"
"85",""
"Female","13"
"Male","9"
"9",""
"Female","207"
"Male","200"
