"Population by Mother tongue","Number"
"Bangla",""
"Female","6"
"Male","11"
"Bantawa",""
"Female","97"
"Male","83"
"Bhojpuri",""
"Female","50"
"Male","67"
"Chamling",""
"Female","70"
"Male","64"
"Danuwar",""
"Female","48"
"Male","49"
"Dhimal",""
"Female","385"
"Male","359"
"Gurung",""
"Female","44"
"Male","35"
"Hindi",""
"Female","6"
"Male","16"
"Khaling",""
"Female","16"
"Male","12"
"Kisan",""
"Female","36"
"Male","34"
"Kulung",""
"Female","40"
"Male","31"
"Kumal",""
"Female","7"
"Male","6"
"Lapcha",""
"Female","29"
"Male","39"
"Limbu",""
"Female","2395"
"Male","2127"
"Lohorung",""
"Female","10"
"Male","10"
"Magar",""
"Female","317"
"Male","296"
"Maithili",""
"Female","161"
"Male","173"
"Majhi",""
"Female","11"
"Male","10"
"Nepali",""
"Female","16058"
"Male","14272"
"Newar",""
"Female","286"
"Male","275"
"Not Reported",""
"Female","117"
"Male","118"
"Others",""
"Female","91"
"Male","80"
"Rai",""
"Female","640"
"Male","549"
"Rajbanshi",""
"Female","148"
"Male","159"
"Sampang",""
"Female","6"
"Male","14"
"Santhali",""
"Female","6"
"Male","7"
"Sherpa",""
"Female","66"
"Male","54"
"Sunuwar",""
"Female","26"
"Male","24"
"Tamang",""
"Female","511"
"Male","443"
"Tharu",""
"Female","200"
"Male","153"
"Thulung",""
"Female","6"
"Male","8"
"Urdu",""
"Female","47"
"Male","54"
"Yakkha",""
"Female","7"
"Male","10"
