"Population by Caste/Ethinicity","Number"
"#VALUE!",""
"Female","9"
"Male","11"
"Bangali",""
"Female","13"
"Male","19"
"Bantaba",""
"Female","9"
"Male","10"
"Bantar/Sardar",""
"Female","7"
"Male","12"
"Brahman - Hill",""
"Female","7677"
"Male","6787"
"Brahman - Tarai",""
"Female","115"
"Male","103"
"Chamar/ Harijan/ Ram",""
"Female","8"
"Male","7"
"Chamling",""
"Female","14"
"Male","9"
"Chhetri",""
"Female","2530"
"Male","2193"
"Dalit Others",""
"Female","131"
"Male","99"
"Damai/Dholi",""
"Female","527"
"Male","507"
"Danuwar",""
"Female","67"
"Male","63"
"Dhimal",""
"Female","443"
"Male","413"
"Gharti/Bhujel",""
"Female","193"
"Male","172"
"Gurung",""
"Female","158"
"Male","131"
"Hajam/Thakur",""
"Female","30"
"Male","29"
"Halwai",""
"Female","10"
"Male","13"
"Kami",""
"Female","1353"
"Male","1232"
"Kathabaniyan",""
"Female","10"
"Male","10"
"Khawas",""
"Female","29"
"Male","25"
"Kisan",""
"Female","48"
"Male","45"
"Kulung",""
"Female","34"
"Male","30"
"Kumal",""
"Female","143"
"Male","145"
"Lepcha",""
"Female","41"
"Male","55"
"Limbu",""
"Female","2871"
"Male","2565"
"Lohar",""
"Female","7"
"Male","7"
"Magar",""
"Female","742"
"Male","648"
"Majhi",""
"Female","44"
"Male","30"
"Mallaha",""
"Female","7"
"Male","8"
"Marwadi",""
"Female","6"
"Male","7"
"Musahar",""
"Female","17"
"Male","17"
"Musalman",""
"Female","86"
"Male","101"
"Newar",""
"Female","825"
"Male","778"
"Others",""
"Female","46"
"Male","44"
"Pattharkatta/ Kushwadiya",""
"Female","38"
"Male","26"
"Punjabi/Sikh",""
"Female","8"
"Male","7"
"Rai",""
"Female","1534"
"Male","1325"
"Rajbansi",""
"Female","230"
"Male","245"
"Rajput",""
"Female","7"
"Male","12"
"Samgpang",""
"Female","11"
"Male","8"
"Sanyasi/Dasnami",""
"Female","122"
"Male","114"
"Sarki",""
"Female","184"
"Male","151"
"Satar/ Santhal",""
"Female","9"
"Male","8"
"Sherpa",""
"Female","82"
"Male","69"
"Sunuwar",""
"Female","165"
"Male","152"
"Tamang",""
"Female","803"
"Male","739"
"Teli",""
"Female","47"
"Male","61"
"Terai Others",""
"Female","40"
"Male","49"
"Thakuri",""
"Female","8"
"Male","7"
"Tharu",""
"Female","236"
"Male","180"
"Thulung",""
"Female","5"
"Male","7"
"Undefined Others",""
"Female","147"
"Male","137"
"Yakkha",""
"Female","17"
"Male","20"
