"Population by Caste/Ethinicity","Number"
"Badi",""
"Female","56"
"Male","40"
"Brahman - Hill",""
"Female","1504"
"Male","1338"
"Chhetri",""
"Female","2789"
"Male","2703"
"Dalit Others",""
"Female","130"
"Male","127"
"Damai/Dholi",""
"Female","493"
"Male","407"
"Dom",""
"Female","13"
"Male","17"
"Gurung",""
"Female","22"
"Male","29"
"Kami",""
"Female","1839"
"Male","1839"
"Kumal",""
"Female","9"
"Male","4"
"Lohar",""
"Female","35"
"Male","31"
"Magar",""
"Female","3094"
"Male","3250"
"Majhi",""
"Female","26"
"Male","15"
"Newar",""
"Female","46"
"Male","36"
"Others",""
"Female","20"
"Male","24"
"Raji",""
"Female","64"
"Male","58"
"Sanyasi/Dasnami",""
"Female","128"
"Male","162"
"Sarki",""
"Female","287"
"Male","265"
"Tamang",""
"Female","9"
"Male","11"
"Teli",""
"Female","15"
"Male","5"
"Thakuri",""
"Female","507"
"Male","500"
"Tharu",""
"Female","53"
"Male","53"
