"Population by Single Year of Age","Number"
"0",""
"Female","438"
"Male","517"
"1",""
"Female","371"
"Male","418"
"10",""
"Female","931"
"Male","994"
"11",""
"Female","385"
"Male","384"
"12",""
"Female","794"
"Male","830"
"13",""
"Female","507"
"Male","537"
"14",""
"Female","619"
"Male","675"
"15",""
"Female","614"
"Male","615"
"16",""
"Female","663"
"Male","705"
"17",""
"Female","387"
"Male","461"
"18",""
"Female","564"
"Male","749"
"19",""
"Female","312"
"Male","289"
"2",""
"Female","513"
"Male","547"
"20",""
"Female","663"
"Male","602"
"21",""
"Female","210"
"Male","226"
"22",""
"Female","411"
"Male","484"
"23",""
"Female","339"
"Male","258"
"24",""
"Female","488"
"Male","302"
"25",""
"Female","544"
"Male","571"
"26",""
"Female","390"
"Male","329"
"27",""
"Female","241"
"Male","217"
"28",""
"Female","595"
"Male","463"
"29",""
"Female","150"
"Male","123"
"3",""
"Female","576"
"Male","623"
"30",""
"Female","674"
"Male","640"
"31",""
"Female","91"
"Male","105"
"32",""
"Female","319"
"Male","326"
"33",""
"Female","267"
"Male","143"
"34",""
"Female","217"
"Male","101"
"35",""
"Female","461"
"Male","657"
"36",""
"Female","195"
"Male","167"
"37",""
"Female","130"
"Male","91"
"38",""
"Female","437"
"Male","270"
"39",""
"Female","99"
"Male","65"
"4",""
"Female","555"
"Male","590"
"40",""
"Female","497"
"Male","640"
"41",""
"Female","52"
"Male","56"
"42",""
"Female","210"
"Male","214"
"43",""
"Female","183"
"Male","89"
"44",""
"Female","132"
"Male","77"
"45",""
"Female","356"
"Male","554"
"46",""
"Female","115"
"Male","106"
"47",""
"Female","78"
"Male","56"
"48",""
"Female","301"
"Male","198"
"49",""
"Female","70"
"Male","42"
"5",""
"Female","712"
"Male","738"
"50",""
"Female","397"
"Male","540"
"51",""
"Female","37"
"Male","60"
"52",""
"Female","159"
"Male","156"
"53",""
"Female","142"
"Male","61"
"54",""
"Female","101"
"Male","62"
"55",""
"Female","268"
"Male","436"
"56",""
"Female","78"
"Male","80"
"57",""
"Female","38"
"Male","42"
"58",""
"Female","203"
"Male","125"
"59",""
"Female","41"
"Male","41"
"6",""
"Female","617"
"Male","657"
"60",""
"Female","336"
"Male","454"
"61",""
"Female","20"
"Male","30"
"62",""
"Female","88"
"Male","76"
"63",""
"Female","75"
"Male","26"
"64",""
"Female","45"
"Male","42"
"65",""
"Female","257"
"Male","348"
"66",""
"Female","29"
"Male","26"
"67",""
"Female","21"
"Male","29"
"68",""
"Female","112"
"Male","89"
"69",""
"Female","21"
"Male","35"
"7",""
"Female","540"
"Male","547"
"70",""
"Female","218"
"Male","259"
"71",""
"Female","10"
"Male","19"
"72",""
"Female","51"
"Male","46"
"73",""
"Female","22"
"Male","9"
"74",""
"Female","14"
"Male","14"
"75",""
"Female","94"
"Male","136"
"76",""
"Female","11"
"Male","7"
"77",""
"Female","4"
"Male","4"
"78",""
"Female","19"
"Male","21"
"79",""
"Female","2"
"Male","4"
"8",""
"Female","888"
"Male","888"
"80",""
"Female","74"
"Male","64"
"81",""
"Female","2"
"Male","1"
"82",""
"Female","6"
"Male","7"
"83",""
"Female","3"
"Male","4"
"84",""
"Female","5"
"Male","1"
"85",""
"Female","57"
"Male","56"
"9",""
"Female","418"
"Male","449"
