"Population by Caste Ethinicity","Number"
"Amat",""
"Female","7"
"Male","7"
"","14"
"Badhaee",""
"Female","16"
"Male","13"
"","29"
"Bahing",""
"Female","14"
"Male","17"
"","31"
"Bangali",""
"Female","266"
"Male","253"
"","519"
"Bantaba",""
"Female","9"
"Male","10"
"","19"
"Bantar/Sardar",""
"Female","318"
"Male","315"
"","633"
"Baraee",""
"Female","62"
"Male","55"
"","117"
"Brahman - Hill",""
"Female","130"
"Male","119"
"","249"
"Brahman - Tarai",""
"Female","270"
"Male","274"
"","544"
"Chamar/ Harijan/ Ram",""
"Female","1093"
"Male","1107"
"","2200"
"Chhetri",""
"Female","77"
"Male","70"
"","147"
"Dhanuk",""
"Female","837"
"Male","851"
"","1688"
"Dhobi",""
"Female","81"
"Male","84"
"","165"
"Dom",""
"Female","31"
"Male","26"
"","57"
"Dusadh/ Pasawan/ Pasi",""
"Female","25"
"Male","30"
"","55"
"Gharti/Bhujel",""
"Female","23"
"Male","34"
"","57"
"Gurung",""
"Female","8"
"Male","6"
"","14"
"Hajam/Thakur",""
"Female","146"
"Male","126"
"","272"
"Halwai",""
"Female","233"
"Male","248"
"","481"
"Jhangad/ Dhagar",""
"Female","1176"
"Male","1190"
"","2366"
"Kalwar",""
"Female","29"
"Male","30"
"","59"
"Kamar",""
"Female","82"
"Male","79"
"","161"
"Kami",""
"Female","23"
"Male","20"
"","43"
"Kathabaniyan",""
"Female","312"
"Male","310"
"","622"
"Kayastha",""
"Female","60"
"Male","71"
"","131"
"Kewat",""
"Female","231"
"Male","213"
"","444"
"Khaling",""
"Female","7"
"Male","6"
"","13"
"Khatwe",""
"Female","487"
"Male","505"
"","992"
"Koiri/Kushwaha",""
"Female","570"
"Male","637"
"","1207"
"Kumal",""
"Female","16"
"Male","16"
"","32"
"Kumhar",""
"Female","116"
"Male","127"
"","243"
"Kurmi",""
"Female","57"
"Male","58"
"","115"
"Limbu",""
"Female","28"
"Male","23"
"","51"
"Lohar",""
"Female","7"
"Male","7"
"","14"
"Magar",""
"Female","33"
"Male","35"
"","68"
"Mali",""
"Female","4"
"Male","7"
"","11"
"Mallaha",""
"Female","409"
"Male","425"
"","834"
"Marwadi",""
"Female","37"
"Male","32"
"","69"
"Meche",""
"Female","44"
"Male","28"
"","72"
"Musahar",""
"Female","2023"
"Male","2061"
"","4084"
"Musalman",""
"Female","5857"
"Male","5765"
"","11622"
"Newar",""
"Female","79"
"Male","81"
"","160"
"Nuniya",""
"Female","9"
"Male","9"
"","18"
"Others",""
"Female","37"
"Male","23"
"","60"
"Punjabi/Sikh",""
"Female","68"
"Male","67"
"","135"
"Rai",""
"Female","12"
"Male","7"
"","19"
"Rajbhar",""
"Female","33"
"Male","33"
"","66"
"Rajdhob",""
"Female","224"
"Male","228"
"","452"
"Rajput",""
"Female","106"
"Male","108"
"","214"
"Sanyasi/Dasnami",""
"Female","99"
"Male","104"
"","203"
"Sarki",""
"Female","7"
"Male","9"
"","16"
"Sherpa",""
"Female","8"
"Male","6"
"","14"
"Sonar",""
"Female","6"
"Male","8"
"","14"
"Sudhi",""
"Female","52"
"Male","38"
"","90"
"Sunuwar",""
"Female","3"
"Male","8"
"","11"
"Tamang",""
"Female","42"
"Male","29"
"","71"
"Tatma/Tatwa",""
"Female","68"
"Male","79"
"","147"
"Teli",""
"Female","807"
"Male","838"
"","1645"
"Terai Others",""
"Female","42"
"Male","41"
"","83"
"Thakuri",""
"Female","12"
"Male","7"
"","19"
"Tharu",""
"Female","12"
"Male","11"
"","23"
"Undefined Others",""
"Female","46"
"Male","37"
"","83"
"Yadav",""
"Female","4635"
"Male","4884"
"","9519"
"Yakkha",""
"Female","11"
"Male","9"
"","20"
