"Population by Caste/Ethinicity","Number"
"Bahing",""
"Female","20"
"Male","19"
"Bantaba",""
"Female","9"
"Male","4"
"Brahman - Hill",""
"Female","1110"
"Male","1020"
"Chamar/ Harijan/ Ram",""
"Female","7"
"Male","4"
"Chamling",""
"Female","23"
"Male","29"
"Chhetri",""
"Female","870"
"Male","830"
"Damai/Dholi",""
"Female","159"
"Male","147"
"Gharti/Bhujel",""
"Female","391"
"Male","405"
"Gurung",""
"Female","172"
"Male","157"
"Hayu",""
"Female","14"
"Male","17"
"Kami",""
"Female","440"
"Male","412"
"Kewat",""
"Female","5"
"Male","6"
"Khawas",""
"Female","9"
"Male","7"
"Kulung",""
"Female","14"
"Male","18"
"Lepcha",""
"Female","489"
"Male","489"
"Limbu",""
"Female","542"
"Male","481"
"Lohar",""
"Female","7"
"Male","4"
"Loharung",""
"Female","15"
"Male","8"
"Magar",""
"Female","421"
"Male","418"
"Musalman",""
"Female","19"
"Male","18"
"Newar",""
"Female","277"
"Male","279"
"Others",""
"Female","36"
"Male","52"
"Rai",""
"Female","3209"
"Male","3149"
"Samgpang",""
"Female","8"
"Male","9"
"Sanyasi/Dasnami",""
"Female","25"
"Male","30"
"Sarki",""
"Female","18"
"Male","14"
"Sherpa",""
"Female","27"
"Male","32"
"Sunuwar",""
"Female","336"
"Male","314"
"Tamang",""
"Female","937"
"Male","904"
"Tharu",""
"Female","13"
"Male","9"
"Thulung",""
"Female","26"
"Male","31"
"Undefined Others",""
"Female","41"
"Male","37"
"Yadav",""
"Female","9"
"Male","2"
"Yakkha",""
"Female","21"
"Male","15"
"Yamphu",""
"Female","27"
"Male","19"
