"Population by Single Year of Age","Number"
"0",""
"Female","210"
"Male","240"
"1",""
"Female","207"
"Male","212"
"10",""
"Female","351"
"Male","388"
"11",""
"Female","259"
"Male","272"
"12",""
"Female","378"
"Male","343"
"13",""
"Female","309"
"Male","274"
"14",""
"Female","317"
"Male","256"
"15",""
"Female","259"
"Male","235"
"16",""
"Female","270"
"Male","193"
"17",""
"Female","218"
"Male","143"
"18",""
"Female","318"
"Male","190"
"19",""
"Female","131"
"Male","84"
"2",""
"Female","264"
"Male","280"
"20",""
"Female","280"
"Male","142"
"21",""
"Female","175"
"Male","84"
"22",""
"Female","210"
"Male","114"
"23",""
"Female","153"
"Male","78"
"24",""
"Female","181"
"Male","94"
"25",""
"Female","250"
"Male","84"
"26",""
"Female","181"
"Male","86"
"27",""
"Female","137"
"Male","52"
"28",""
"Female","229"
"Male","110"
"29",""
"Female","60"
"Male","29"
"3",""
"Female","292"
"Male","274"
"30",""
"Female","283"
"Male","140"
"31",""
"Female","58"
"Male","49"
"32",""
"Female","175"
"Male","104"
"33",""
"Female","89"
"Male","49"
"34",""
"Female","89"
"Male","52"
"35",""
"Female","290"
"Male","122"
"36",""
"Female","125"
"Male","65"
"37",""
"Female","72"
"Male","40"
"38",""
"Female","156"
"Male","95"
"39",""
"Female","65"
"Male","36"
"4",""
"Female","282"
"Male","287"
"40",""
"Female","294"
"Male","159"
"41",""
"Female","61"
"Male","38"
"42",""
"Female","109"
"Male","91"
"43",""
"Female","52"
"Male","33"
"44",""
"Female","59"
"Male","27"
"45",""
"Female","213"
"Male","130"
"46",""
"Female","57"
"Male","67"
"47",""
"Female","38"
"Male","27"
"48",""
"Female","101"
"Male","75"
"49",""
"Female","41"
"Male","23"
"5",""
"Female","272"
"Male","300"
"50",""
"Female","174"
"Male","124"
"51",""
"Female","33"
"Male","41"
"52",""
"Female","62"
"Male","73"
"53",""
"Female","23"
"Male","33"
"54",""
"Female","28"
"Male","37"
"55",""
"Female","131"
"Male","90"
"56",""
"Female","46"
"Male","46"
"57",""
"Female","27"
"Male","34"
"58",""
"Female","73"
"Male","60"
"59",""
"Female","34"
"Male","25"
"6",""
"Female","253"
"Male","300"
"60",""
"Female","219"
"Male","100"
"61",""
"Female","51"
"Male","39"
"62",""
"Female","91"
"Male","55"
"63",""
"Female","41"
"Male","33"
"64",""
"Female","28"
"Male","22"
"65",""
"Female","151"
"Male","87"
"66",""
"Female","28"
"Male","35"
"67",""
"Female","26"
"Male","17"
"68",""
"Female","53"
"Male","34"
"69",""
"Female","12"
"Male","15"
"7",""
"Female","246"
"Male","250"
"70",""
"Female","101"
"Male","62"
"71",""
"Female","13"
"Male","14"
"72",""
"Female","42"
"Male","21"
"73",""
"Female","11"
"Male","14"
"74",""
"Female","17"
"Male","14"
"75",""
"Female","55"
"Male","28"
"76",""
"Female","12"
"Male","18"
"77",""
"Female","8"
"Male","7"
"78",""
"Female","15"
"Male","10"
"79",""
"Female","1"
"Male","8"
"8",""
"Female","307"
"Male","318"
"80",""
"Female","31"
"Male","15"
"81",""
"Female","2"
"Male","4"
"82",""
"Female","10"
"Male","8"
"83",""
"Female","6"
"Male","6"
"84",""
"Female","4"
"Male","3"
"85",""
"Female","20"
"Male","19"
"9",""
"Female","249"
"Male","246"
