"Population by Single Year of Age","Number"
"0",""
"Female","315"
"Male","308"
"1",""
"Female","203"
"Male","255"
"10",""
"Female","549"
"Male","618"
"11",""
"Female","358"
"Male","320"
"12",""
"Female","573"
"Male","598"
"13",""
"Female","463"
"Male","390"
"14",""
"Female","524"
"Male","478"
"15",""
"Female","491"
"Male","457"
"16",""
"Female","464"
"Male","472"
"17",""
"Female","367"
"Male","395"
"18",""
"Female","503"
"Male","496"
"19",""
"Female","269"
"Male","270"
"2",""
"Female","285"
"Male","319"
"20",""
"Female","528"
"Male","452"
"21",""
"Female","281"
"Male","228"
"22",""
"Female","415"
"Male","321"
"23",""
"Female","281"
"Male","192"
"24",""
"Female","362"
"Male","240"
"25",""
"Female","502"
"Male","383"
"26",""
"Female","271"
"Male","179"
"27",""
"Female","235"
"Male","185"
"28",""
"Female","407"
"Male","270"
"29",""
"Female","159"
"Male","113"
"3",""
"Female","319"
"Male","323"
"30",""
"Female","523"
"Male","427"
"31",""
"Female","104"
"Male","103"
"32",""
"Female","245"
"Male","194"
"33",""
"Female","172"
"Male","103"
"34",""
"Female","168"
"Male","95"
"35",""
"Female","469"
"Male","439"
"36",""
"Female","174"
"Male","114"
"37",""
"Female","105"
"Male","87"
"38",""
"Female","267"
"Male","183"
"39",""
"Female","98"
"Male","89"
"4",""
"Female","317"
"Male","354"
"40",""
"Female","482"
"Male","408"
"41",""
"Female","92"
"Male","62"
"42",""
"Female","166"
"Male","181"
"43",""
"Female","129"
"Male","75"
"44",""
"Female","113"
"Male","62"
"45",""
"Female","349"
"Male","389"
"46",""
"Female","107"
"Male","85"
"47",""
"Female","75"
"Male","76"
"48",""
"Female","183"
"Male","123"
"49",""
"Female","72"
"Male","48"
"5",""
"Female","411"
"Male","429"
"50",""
"Female","337"
"Male","407"
"51",""
"Female","59"
"Male","80"
"52",""
"Female","91"
"Male","119"
"53",""
"Female","73"
"Male","56"
"54",""
"Female","70"
"Male","48"
"55",""
"Female","184"
"Male","217"
"56",""
"Female","59"
"Male","83"
"57",""
"Female","56"
"Male","49"
"58",""
"Female","114"
"Male","85"
"59",""
"Female","38"
"Male","50"
"6",""
"Female","401"
"Male","400"
"60",""
"Female","260"
"Male","271"
"61",""
"Female","45"
"Male","53"
"62",""
"Female","81"
"Male","61"
"63",""
"Female","42"
"Male","28"
"64",""
"Female","36"
"Male","32"
"65",""
"Female","171"
"Male","205"
"66",""
"Female","26"
"Male","34"
"67",""
"Female","39"
"Male","34"
"68",""
"Female","72"
"Male","65"
"69",""
"Female","32"
"Male","26"
"7",""
"Female","372"
"Male","388"
"70",""
"Female","147"
"Male","193"
"71",""
"Female","22"
"Male","27"
"72",""
"Female","36"
"Male","49"
"73",""
"Female","22"
"Male","24"
"74",""
"Female","14"
"Male","15"
"75",""
"Female","89"
"Male","89"
"76",""
"Female","15"
"Male","15"
"77",""
"Female","6"
"Male","18"
"78",""
"Female","27"
"Male","22"
"79",""
"Female","3"
"Male","10"
"8",""
"Female","529"
"Male","522"
"80",""
"Female","48"
"Male","44"
"81",""
"Female","9"
"Male","7"
"82",""
"Female","10"
"Male","10"
"83",""
"Female","9"
"Male","12"
"84",""
"Female","8"
"Male","6"
"85",""
"Female","45"
"Male","32"
"9",""
"Female","344"
"Male","378"
