"Population by Caste/Ethinicity","Number"
"Bangali",""
"Female","63"
"Male","75"
"Baraee",""
"Female","47"
"Male","46"
"Brahman - Hill",""
"Female","2760"
"Male","2279"
"Brahman - Tarai",""
"Female","45"
"Male","41"
"Chamar/ Harijan/ Ram",""
"Female","222"
"Male","239"
"Chhetri",""
"Female","1370"
"Male","1131"
"Dalit Others",""
"Female","182"
"Male","160"
"Damai/Dholi",""
"Female","100"
"Male","96"
"Dhobi",""
"Female","155"
"Male","171"
"Dusadh/ Pasawan/ Pasi",""
"Female","96"
"Male","111"
"Foreigner",""
"Female","48"
"Male","47"
"Gaderi/Bhedihar",""
"Female","36"
"Male","34"
"Gharti/Bhujel",""
"Female","21"
"Male","13"
"Gurung",""
"Female","102"
"Male","59"
"Hajam/Thakur",""
"Female","100"
"Male","101"
"Halwai",""
"Female","82"
"Male","91"
"Kahar",""
"Female","104"
"Male","120"
"Kalwar",""
"Female","7"
"Male","10"
"Kami",""
"Female","435"
"Male","392"
"Kathabaniyan",""
"Female","155"
"Male","167"
"Kayastha",""
"Female","7"
"Male","7"
"Kewat",""
"Female","437"
"Male","389"
"Koiri/Kushwaha",""
"Female","66"
"Male","68"
"Kumal",""
"Female","143"
"Male","153"
"Kumhar",""
"Female","10"
"Male","7"
"Kurmi",""
"Female","77"
"Male","78"
"Lodh",""
"Female","1477"
"Male","1504"
"Lohar",""
"Female","33"
"Male","22"
"Magar",""
"Female","852"
"Male","654"
"Mali",""
"Female","5"
"Male","8"
"Mallaha",""
"Female","1180"
"Male","1203"
"Marwadi",""
"Female","130"
"Male","139"
"Musahar",""
"Female","34"
"Male","22"
"Musalman",""
"Female","450"
"Male","393"
"Natuwa",""
"Female","7"
"Male","5"
"Newar",""
"Female","87"
"Male","73"
"Others",""
"Female","26"
"Male","16"
"Sanyasi/Dasnami",""
"Female","53"
"Male","49"
"Sarki",""
"Female","88"
"Male","93"
"Tamang",""
"Female","10"
"Male","8"
"Teli",""
"Female","116"
"Male","119"
"Terai Others",""
"Female","404"
"Male","468"
"Thakuri",""
"Female","33"
"Male","37"
"Tharu",""
"Female","5044"
"Male","4611"
"Yadav",""
"Female","1087"
"Male","1143"
