"Population by Single Year of Age","Number"
"0",""
"Female","122"
"Male","105"
"1",""
"Female","90"
"Male","88"
"10",""
"Female","170"
"Male","160"
"11",""
"Female","145"
"Male","140"
"12",""
"Female","149"
"Male","175"
"13",""
"Female","136"
"Male","145"
"14",""
"Female","170"
"Male","154"
"15",""
"Female","168"
"Male","139"
"16",""
"Female","181"
"Male","177"
"17",""
"Female","167"
"Male","143"
"18",""
"Female","140"
"Male","151"
"19",""
"Female","115"
"Male","94"
"2",""
"Female","92"
"Male","102"
"20",""
"Female","129"
"Male","100"
"21",""
"Female","92"
"Male","82"
"22",""
"Female","138"
"Male","99"
"23",""
"Female","89"
"Male","72"
"24",""
"Female","113"
"Male","65"
"25",""
"Female","109"
"Male","76"
"26",""
"Female","92"
"Male","51"
"27",""
"Female","84"
"Male","68"
"28",""
"Female","87"
"Male","75"
"29",""
"Female","57"
"Male","51"
"3",""
"Female","104"
"Male","121"
"30",""
"Female","111"
"Male","79"
"31",""
"Female","49"
"Male","30"
"32",""
"Female","74"
"Male","54"
"33",""
"Female","67"
"Male","45"
"34",""
"Female","55"
"Male","38"
"35",""
"Female","116"
"Male","78"
"36",""
"Female","64"
"Male","46"
"37",""
"Female","42"
"Male","50"
"38",""
"Female","50"
"Male","56"
"39",""
"Female","42"
"Male","42"
"4",""
"Female","120"
"Male","134"
"40",""
"Female","117"
"Male","95"
"41",""
"Female","50"
"Male","35"
"42",""
"Female","72"
"Male","69"
"43",""
"Female","69"
"Male","47"
"44",""
"Female","43"
"Male","42"
"45",""
"Female","103"
"Male","83"
"46",""
"Female","52"
"Male","58"
"47",""
"Female","67"
"Male","49"
"48",""
"Female","52"
"Male","46"
"49",""
"Female","57"
"Male","43"
"5",""
"Female","142"
"Male","147"
"50",""
"Female","112"
"Male","80"
"51",""
"Female","53"
"Male","42"
"52",""
"Female","69"
"Male","63"
"53",""
"Female","46"
"Male","43"
"54",""
"Female","43"
"Male","33"
"55",""
"Female","82"
"Male","57"
"56",""
"Female","55"
"Male","57"
"57",""
"Female","39"
"Male","51"
"58",""
"Female","58"
"Male","58"
"59",""
"Female","36"
"Male","32"
"6",""
"Female","142"
"Male","134"
"60",""
"Female","78"
"Male","62"
"61",""
"Female","32"
"Male","38"
"62",""
"Female","38"
"Male","44"
"63",""
"Female","34"
"Male","37"
"64",""
"Female","32"
"Male","36"
"65",""
"Female","51"
"Male","52"
"66",""
"Female","33"
"Male","32"
"67",""
"Female","37"
"Male","32"
"68",""
"Female","34"
"Male","42"
"69",""
"Female","28"
"Male","24"
"7",""
"Female","159"
"Male","145"
"70",""
"Female","55"
"Male","36"
"71",""
"Female","23"
"Male","23"
"72",""
"Female","37"
"Male","27"
"73",""
"Female","22"
"Male","25"
"74",""
"Female","15"
"Male","22"
"75",""
"Female","27"
"Male","21"
"76",""
"Female","20"
"Male","15"
"77",""
"Female","19"
"Male","23"
"78",""
"Female","18"
"Male","15"
"79",""
"Female","6"
"Male","8"
"8",""
"Female","153"
"Male","144"
"80",""
"Female","13"
"Male","14"
"81",""
"Female","6"
"Male","10"
"82",""
"Female","5"
"Male","6"
"83",""
"Female","6"
"Male","9"
"84",""
"Female","6"
"Male","7"
"85",""
"Female","37"
"Male","23"
"9",""
"Female","139"
"Male","153"
