"Population by Caste Ethinicity","Number"
"Bantaba",""
"Female","91"
"Male","72"
"","163"
"Brahman - Hill",""
"Female","1320"
"Male","1099"
"","2419"
"Chamling",""
"Female","15"
"Male","14"
"","29"
"Chhetri",""
"Female","2343"
"Male","1907"
"","4250"
"Damai/Dholi",""
"Female","440"
"Male","364"
"","804"
"Gharti/Bhujel",""
"Female","144"
"Male","111"
"","255"
"Gurung",""
"Female","241"
"Male","180"
"","421"
"Hajam/Thakur",""
"Female","16"
"Male","13"
"","29"
"Halwai",""
"Female","26"
"Male","23"
"","49"
"Jhangad/ Dhagar",""
"Female","11"
"Male","14"
"","25"
"Kami",""
"Female","1066"
"Male","909"
"","1975"
"Kathabaniyan",""
"Female","6"
"Male","12"
"","18"
"Kumal",""
"Female","20"
"Male","18"
"","38"
"Kumhar",""
"Female","8"
"Male","9"
"","17"
"Limbu",""
"Female","3658"
"Male","2981"
"","6639"
"Magar",""
"Female","2315"
"Male","1919"
"","4234"
"Majhi",""
"Female","10"
"Male","11"
"","21"
"Musahar",""
"Female","71"
"Male","68"
"","139"
"Musalman",""
"Female","9"
"Male","21"
"","30"
"Newar",""
"Female","473"
"Male","397"
"","870"
"Others",""
"Female","38"
"Male","40"
"","78"
"Pattharkatta/ Kushwadiya",""
"Female","27"
"Male","27"
"","54"
"Rai",""
"Female","1788"
"Male","1487"
"","3275"
"Sanyasi/Dasnami",""
"Female","114"
"Male","91"
"","205"
"Sarki",""
"Female","168"
"Male","172"
"","340"
"Sherpa",""
"Female","12"
"Male","10"
"","22"
"Tamang",""
"Female","1332"
"Male","1115"
"","2447"
"Teli",""
"Female","29"
"Male","37"
"","66"
"Thakuri",""
"Female","245"
"Male","187"
"","432"
"Tharu",""
"Female","25"
"Male","37"
"","62"
"Undefined Others",""
"Female","14"
"Male","20"
"","34"
"Yadav",""
"Female","11"
"Male","12"
"","23"
"Yakkha",""
"Female","117"
"Male","94"
"","211"
"Yamphu",""
"Female","417"
"Male","340"
"","757"
