"Population by Educational Attainment","Number"
"Beginners",""
"Female","106"
"Male","148"
"","254"
"Graduate and Equivalent",""
"Female","116"
"Male","388"
"","504"
"Intermediate and Equivalent",""
"Female","332"
"Male","808"
"","1140"
"Level not Stated",""
"Female","18"
"Male","33"
"","51"
"Lower Secondary (Class 6-8)",""
"Female","1382"
"Male","1856"
"","3238"
"Non Formal Education",""
"Female","39"
"Male","46"
"","85"
"Others",""
"Female","8"
"Male","10"
"","18"
"Post Graduate Equivalent and Above",""
"Female","42"
"Male","126"
"","168"
"Primary Education (1-5 Class)",""
"Female","3291"
"Male","3949"
"","7240"
"Secondary Level (Class 9-10)",""
"Female","639"
"Male","1449"
"","2088"
"SLC and Equivalent",""
"Female","481"
"Male","940"
"","1421"
