"Population by Caste/Ethinicity","Number"
"Baraee",""
"Female","51"
"Male","46"
"Bin",""
"Female","119"
"Male","88"
"Brahman - Hill",""
"Female","17"
"Male","13"
"Brahman - Tarai",""
"Female","69"
"Male","60"
"Chamar/ Harijan/ Ram",""
"Female","516"
"Male","567"
"Dhobi",""
"Female","321"
"Male","288"
"Dhunia",""
"Female","5"
"Male","7"
"Dom",""
"Female","9"
"Male","13"
"Dusadh/ Pasawan/ Pasi",""
"Female","349"
"Male","336"
"Hajam/Thakur",""
"Female","214"
"Male","199"
"Kahar",""
"Female","116"
"Male","119"
"Kalwar",""
"Female","622"
"Male","667"
"Kanu",""
"Female","565"
"Male","559"
"Kathabaniyan",""
"Female","304"
"Male","305"
"Kayastha",""
"Female","16"
"Male","17"
"Koiri/Kushwaha",""
"Female","88"
"Male","100"
"Kumhar",""
"Female","427"
"Male","405"
"Lohar",""
"Female","264"
"Male","285"
"Magar",""
"Female","21"
"Male","15"
"Mali",""
"Female","60"
"Male","53"
"Mallaha",""
"Female","348"
"Male","336"
"Musalman",""
"Female","14404"
"Male","13871"
"Natuwa",""
"Female","14"
"Male","14"
"Nuniya",""
"Female","330"
"Male","335"
"Others",""
"Female","33"
"Male","22"
"Rajput",""
"Female","15"
"Male","11"
"Sonar",""
"Female","141"
"Male","121"
"Tatma/Tatwa",""
"Female","151"
"Male","163"
"Teli",""
"Female","777"
"Male","892"
"Yadav",""
"Female","367"
"Male","403"
"Yakkha",""
"Female","21"
"Male","14"
