"Population by Caste Ethinicity","Number"
"Badhaee",""
"Female","741"
"Male","886"
"","1627"
"Badi",""
"Female","487"
"Male","414"
"","901"
"Bangali",""
"Female","796"
"Male","957"
"","1753"
"Bantar/Sardar",""
"Female","10"
"Male","6"
"","16"
"Baraee",""
"Female","3285"
"Male","3479"
"","6764"
"Bin",""
"Female","2"
"Male","12"
"","14"
"Bote",""
"Female","9"
"Male","6"
"","15"
"Brahman - Hill",""
"Female","72799"
"Male","66333"
"","139132"
"Brahman - Tarai",""
"Female","2319"
"Male","2550"
"","4869"
"Brahmu/ Baramo",""
"Female","11"
"Male","14"
"","25"
"Chamar/ Harijan/ Ram",""
"Female","15978"
"Male","16730"
"","32708"
"Chhantyal/Chhantel",""
"Female","294"
"Male","229"
"","523"
"Chhetri",""
"Female","31880"
"Male","28001"
"","59881"
"Dalit Others",""
"Female","1049"
"Male","979"
"","2028"
"Damai/Dholi",""
"Female","5251"
"Male","4632"
"","9883"
"Darai",""
"Female","36"
"Male","29"
"","65"
"Dev",""
"Female","7"
"Male","5"
"","12"
"Dhandi",""
"Female","563"
"Male","584"
"","1147"
"Dhankar/ Dharikar",""
"Female","316"
"Male","341"
"","657"
"Dhanuk",""
"Female","54"
"Male","75"
"","129"
"Dhobi",""
"Female","8452"
"Male","8637"
"","17089"
"Dhunia",""
"Female","589"
"Male","591"
"","1180"
"Dom",""
"Female","7"
"Male","6"
"","13"
"Dusadh/ Pasawan/ Pasi",""
"Female","6279"
"Male","6515"
"","12794"
"Foreigner",""
"Female","266"
"Male","297"
"","563"
"Gaderi/Bhedihar",""
"Female","1840"
"Male","1964"
"","3804"
"Gaine",""
"Female","126"
"Male","119"
"","245"
"Ghale",""
"Female","29"
"Male","26"
"","55"
"Gharti/Bhujel",""
"Female","383"
"Male","364"
"","747"
"Gurung",""
"Female","9603"
"Male","7755"
"","17358"
"Hajam/Thakur",""
"Female","3473"
"Male","3562"
"","7035"
"Halkhor",""
"Female","14"
"Male","15"
"","29"
"Halwai",""
"Female","1699"
"Male","1890"
"","3589"
"Jhangad/ Dhagar",""
"Female","36"
"Male","35"
"","71"
"Kahar",""
"Female","9748"
"Male","10153"
"","19901"
"Kalwar",""
"Female","2030"
"Male","2114"
"","4144"
"Kamar",""
"Female","10"
"Male","6"
"","16"
"Kami",""
"Female","14340"
"Male","12552"
"","26892"
"Kanu",""
"Female","115"
"Male","130"
"","245"
"Kathabaniyan",""
"Female","6709"
"Male","7332"
"","14041"
"Kayastha",""
"Female","888"
"Male","976"
"","1864"
"Kewat",""
"Female","10906"
"Male","11239"
"","22145"
"Khatwe",""
"Female","16"
"Male","23"
"","39"
"Khawas",""
"Female","134"
"Male","109"
"","243"
"Koche",""
"Female","8"
"Male","8"
"","16"
"Koiri/Kushwaha",""
"Female","3853"
"Male","4068"
"","7921"
"Kori",""
"Female","8"
"Male","6"
"","14"
"Kumal",""
"Female","1984"
"Male","1897"
"","3881"
"Kumhar",""
"Female","68"
"Male","76"
"","144"
"Kurmi",""
"Female","8256"
"Male","8855"
"","17111"
"Limbu",""
"Female","71"
"Male","63"
"","134"
"Lodh",""
"Female","12716"
"Male","13017"
"","25733"
"Lohar",""
"Female","2243"
"Male","2388"
"","4631"
"Magar",""
"Female","50633"
"Male","42818"
"","93451"
"Majhi",""
"Female","571"
"Male","606"
"","1177"
"Mali",""
"Female","258"
"Male","231"
"","489"
"Mallaha",""
"Female","8578"
"Male","8896"
"","17474"
"Marwadi",""
"Female","986"
"Male","1099"
"","2085"
"Musahar",""
"Female","782"
"Male","767"
"","1549"
"Musalman",""
"Female","36539"
"Male","35846"
"","72385"
"Natuwa",""
"Female","75"
"Male","75"
"","150"
"Newar",""
"Female","9619"
"Male","8954"
"","18573"
"Others",""
"Female","613"
"Male","445"
"","1058"
"Pattharkatta/ Kushwadiya",""
"Female","122"
"Male","157"
"","279"
"Punjabi/Sikh",""
"Female","20"
"Male","26"
"","46"
"Rai",""
"Female","439"
"Male","404"
"","843"
"Rajbhar",""
"Female","332"
"Male","364"
"","696"
"Rajdhob",""
"Female","45"
"Male","54"
"","99"
"Rajput",""
"Female","455"
"Male","514"
"","969"
"Sanyasi/Dasnami",""
"Female","2409"
"Male","2315"
"","4724"
"Sarki",""
"Female","2187"
"Male","1951"
"","4138"
"Satar/ Santhal",""
"Female","34"
"Male","45"
"","79"
"Sherpa",""
"Female","195"
"Male","187"
"","382"
"Sonar",""
"Female","172"
"Male","190"
"","362"
"Sudhi",""
"Female","119"
"Male","120"
"","239"
"Sunuwar",""
"Female","157"
"Male","144"
"","301"
"Tamang",""
"Female","893"
"Male","818"
"","1711"
"Teli",""
"Female","5999"
"Male","6348"
"","12347"
"Terai Others",""
"Female","2733"
"Male","3066"
"","5799"
"Thakali",""
"Female","514"
"Male","462"
"","976"
"Thakuri",""
"Female","3475"
"Male","3018"
"","6493"
"Thami",""
"Female","48"
"Male","33"
"","81"
"Tharu",""
"Female","43322"
"Male","41129"
"","84451"
"Undefined Others",""
"Female","40"
"Male","51"
"","91"
"Yadav",""
"Female","31957"
"Male","33060"
"","65017"
"Yakkha",""
"Female","98"
"Male","118"
"","216"
